	
-30.964476	-0.00119
-30.88376	-0.000799
-30.792954	-0.000885
-30.688696	-0.000741
-30.638248	-0.000871
-30.5239	-0.000813
-30.389373	-0.000871
-30.211125	-0.00103
-30.133772	-0.000828
-30.005971	-0.001016
-29.992518	-0.000871
-29.784001	-0.001045
-29.73019	-0.001248
-29.605753	-0.001132
-29.440957	-0.001001
-29.350151	-0.000885
-29.175266	-0.001219
-29.097913	-0.0009
-28.997018	-0.00103
-28.855764	-0.001277
-28.785138	-0.000856
-28.643884	-0.00077
-28.566531	-0.000914
-28.445457	-0.001364
-28.304203	-0.000972
-28.17304	-0.001016
-28.048602	-0.001291
-27.954433	-0.00119
-27.840085	-0.001146
-27.682016	-0.001204
-27.584484	-0.001103
-27.433141	-0.001291
-27.275071	-0.001219
-27.150634	-0.001175
-27.053102	-0.000987
-27.00938	-0.001233
-26.784048	-0.00103
-26.693242	-0.001349
-26.575531	-0.00119
-26.434277	-0.001117
-26.326656	-0.001233
-26.232487	-0.001132
-26.131591	-0.000885
-25.980248	-0.001422
-25.872627	-0.001219
-25.785184	-0.00119
-25.687652	-0.001393
-25.519493	-0.001248
-25.435414	-0.00132
-25.290797	-0.00132
-25.176449	-0.001436
-25.058738	-0.001335
-24.947753	-0.001509
-24.789684	-0.001349
-24.688789	-0.001407
-24.58453	-0.001161
-24.497088	-0.001422
-24.339018	-0.001335
-24.285208	-0.00077
-24.103596	-0.000914
-24.009427	-0.001233
-23.908532	-0.001233
-23.804273	-0.001407
-23.646204	-0.001146
-23.52513	-0.001045
-23.397329	-0.00132
-23.316613	-0.001248
-23.225807	-0.001262
-23.057648	-0.00103
-22.987022	-0.000958
-22.876037	-0.001654
-22.738147	-0.001248
-22.66752	-0.001436
-22.532993	-0.000929
-22.361471	-0.000929
-22.290844	-0.001248
-22.176496	-0.001248
-22.048696	-0.001335
-21.917532	-0.001074
-21.80991	-0.001262
-21.66193	-0.001132
-21.584577	-0.001175
-21.426508	-0.001509
-21.328976	-0.001117
-21.234807	-0.001436
-21.130549	-0.001219
-21.049832	-0.001712
-20.831226	-0.001393
-20.804321	-0.001248
-20.696699	-0.001465
-20.535266	-0.001103
-20.484819	-0.001103
-20.38056	-0.001146
-20.232581	-0.001146
-20.10478	-0.001407
-20.010611	-0.001465
-19.859268	-0.00132
-19.812184	-0.001146
-19.674294	-0.001335
