    0.000000000	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.003472222	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.006944444	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.010416667	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.013888889	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.017361111	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.020833333	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.024305556	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.027777778	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.031250000	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.034722222	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.038194444	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.041666667	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.045138889	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.048611111	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.052083333	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.055555556	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.059027778	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000}
    0.062500000	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.065972222	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.069444444	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.072916667	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.076388889	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.079861111	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.083333333	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.086805556	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.090277778	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.093750000	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.097222222	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.100694444	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.104166667	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
    0.107638889	{    1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        0.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000        1.000000000}
