90.000000000	0.000000000	
-90.000000000	0.000000000	
83.793103571	0.000000000	
83.793103571	72.000000000	
83.793103571	144.000000000	
83.793103571	216.000000000	
83.793103571	288.000000000	
-83.793103571	0.000000000	
-83.793103571	72.000000000	
-83.793103571	144.000000000	
-83.793103571	216.000000000	
-83.793103571	288.000000000	
77.586207137	0.000000000	
77.586207137	32.727272727	
77.586207137	65.454545455	
77.586207137	98.181818182	
77.586207137	130.909090909	
77.586207137	163.636363636	
77.586207137	196.363636364	
77.586207137	229.090909091	
77.586207137	261.818181818	
77.586207137	294.545454545	
77.586207137	327.272727273	
-77.586207137	0.000000000	
-77.586207137	32.727272727	
-77.586207137	65.454545455	
-77.586207137	98.181818182	
-77.586207137	130.909090909	
-77.586207137	163.636363636	
-77.586207137	196.363636364	
-77.586207137	229.090909091	
-77.586207137	261.818181818	
-77.586207137	294.545454545	
-77.586207137	327.272727273	
71.379310692	0.000000000	
71.379310692	21.176470588	
71.379310692	42.352941176	
71.379310692	63.529411765	
71.379310692	84.705882353	
71.379310692	105.882352941	
71.379310692	127.058823529	
71.379310692	148.235294118	
71.379310692	169.411764706	
71.379310692	190.588235294	
71.379310692	211.764705882	
71.379310692	232.941176471	
71.379310692	254.117647059	
71.379310692	275.294117647	
71.379310692	296.470588235	
71.379310692	317.647058824	
71.379310692	338.823529412	
-71.379310692	0.000000000	
-71.379310692	21.176470588	
-71.379310692	42.352941176	
-71.379310692	63.529411765	
-71.379310692	84.705882353	
-71.379310692	105.882352941	
-71.379310692	127.058823529	
-71.379310692	148.235294118	
-71.379310692	169.411764706	
-71.379310692	190.588235294	
-71.379310692	211.764705882	
-71.379310692	232.941176471	
-71.379310692	254.117647059	
-71.379310692	275.294117647	
-71.379310692	296.470588235	
-71.379310692	317.647058824	
-71.379310692	338.823529412	
65.172414230	0.000000000	
65.172414230	16.363636364	
65.172414230	32.727272727	
65.172414230	49.090909091	
65.172414230	65.454545455	
65.172414230	81.818181818	
65.172414230	98.181818182	
65.172414230	114.545454545	
65.172414230	130.909090909	
65.172414230	147.272727273	
65.172414230	163.636363636	
65.172414230	180.000000000	
65.172414230	196.363636364	
65.172414230	212.727272727	
65.172414230	229.090909091	
65.172414230	245.454545455	
65.172414230	261.818181818	
65.172414230	278.181818182	
65.172414230	294.545454545	
65.172414230	310.909090909	
65.172414230	327.272727273	
65.172414230	343.636363636	
-65.172414230	0.000000000	
-65.172414230	16.363636364	
-65.172414230	32.727272727	
-65.172414230	49.090909091	
-65.172414230	65.454545455	
-65.172414230	81.818181818	
-65.172414230	98.181818182	
-65.172414230	114.545454545	
-65.172414230	130.909090909	
-65.172414230	147.272727273	
-65.172414230	163.636363636	
-65.172414230	180.000000000	
-65.172414230	196.363636364	
-65.172414230	212.727272727	
-65.172414230	229.090909091	
-65.172414230	245.454545455	
-65.172414230	261.818181818	
-65.172414230	278.181818182	
-65.172414230	294.545454545	
-65.172414230	310.909090909	
-65.172414230	327.272727273	
-65.172414230	343.636363636	
58.965517748	0.000000000	
58.965517748	12.857142857	
58.965517748	25.714285714	
58.965517748	38.571428571	
58.965517748	51.428571429	
58.965517748	64.285714286	
58.965517748	77.142857143	
58.965517748	90.000000000	
58.965517748	102.857142857	
58.965517748	115.714285714	
58.965517748	128.571428571	
58.965517748	141.428571429	
58.965517748	154.285714286	
58.965517748	167.142857143	
58.965517748	180.000000000	
58.965517748	192.857142857	
58.965517748	205.714285714	
58.965517748	218.571428571	
58.965517748	231.428571429	
58.965517748	244.285714286	
58.965517748	257.142857143	
58.965517748	270.000000000	
58.965517748	282.857142857	
58.965517748	295.714285714	
58.965517748	308.571428571	
58.965517748	321.428571429	
58.965517748	334.285714286	
58.965517748	347.142857143	
-58.965517748	0.000000000	
-58.965517748	12.857142857	
-58.965517748	25.714285714	
-58.965517748	38.571428571	
-58.965517748	51.428571429	
-58.965517748	64.285714286	
-58.965517748	77.142857143	
-58.965517748	90.000000000	
-58.965517748	102.857142857	
-58.965517748	115.714285714	
-58.965517748	128.571428571	
-58.965517748	141.428571429	
-58.965517748	154.285714286	
-58.965517748	167.142857143	
-58.965517748	180.000000000	
-58.965517748	192.857142857	
-58.965517748	205.714285714	
-58.965517748	218.571428571	
-58.965517748	231.428571429	
-58.965517748	244.285714286	
-58.965517748	257.142857143	
-58.965517748	270.000000000	
-58.965517748	282.857142857	
-58.965517748	295.714285714	
-58.965517748	308.571428571	
-58.965517748	321.428571429	
-58.965517748	334.285714286	
-58.965517748	347.142857143	
52.758621242	0.000000000	
52.758621242	11.250000000	
52.758621242	22.500000000	
52.758621242	33.750000000	
52.758621242	45.000000000	
52.758621242	56.250000000	
52.758621242	67.500000000	
52.758621242	78.750000000	
52.758621242	90.000000000	
52.758621242	101.250000000	
52.758621242	112.500000000	
52.758621242	123.750000000	
52.758621242	135.000000000	
52.758621242	146.250000000	
52.758621242	157.500000000	
52.758621242	168.750000000	
52.758621242	180.000000000	
52.758621242	191.250000000	
52.758621242	202.500000000	
52.758621242	213.750000000	
52.758621242	225.000000000	
52.758621242	236.250000000	
52.758621242	247.500000000	
52.758621242	258.750000000	
52.758621242	270.000000000	
52.758621242	281.250000000	
52.758621242	292.500000000	
52.758621242	303.750000000	
52.758621242	315.000000000	
52.758621242	326.250000000	
52.758621242	337.500000000	
52.758621242	348.750000000	
-52.758621242	0.000000000	
-52.758621242	11.250000000	
-52.758621242	22.500000000	
-52.758621242	33.750000000	
-52.758621242	45.000000000	
-52.758621242	56.250000000	
-52.758621242	67.500000000	
-52.758621242	78.750000000	
-52.758621242	90.000000000	
-52.758621242	101.250000000	
-52.758621242	112.500000000	
-52.758621242	123.750000000	
-52.758621242	135.000000000	
-52.758621242	146.250000000	
-52.758621242	157.500000000	
-52.758621242	168.750000000	
-52.758621242	180.000000000	
-52.758621242	191.250000000	
-52.758621242	202.500000000	
-52.758621242	213.750000000	
-52.758621242	225.000000000	
-52.758621242	236.250000000	
-52.758621242	247.500000000	
-52.758621242	258.750000000	
-52.758621242	270.000000000	
-52.758621242	281.250000000	
-52.758621242	292.500000000	
-52.758621242	303.750000000	
-52.758621242	315.000000000	
-52.758621242	326.250000000	
-52.758621242	337.500000000	
-52.758621242	348.750000000	
46.551724710	0.000000000	
46.551724710	9.729729730	
46.551724710	19.459459459	
46.551724710	29.189189189	
46.551724710	38.918918919	
46.551724710	48.648648649	
46.551724710	58.378378378	
46.551724710	68.108108108	
46.551724710	77.837837838	
46.551724710	87.567567568	
46.551724710	97.297297297	
46.551724710	107.027027027	
46.551724710	116.756756757	
46.551724710	126.486486486	
46.551724710	136.216216216	
46.551724710	145.945945946	
46.551724710	155.675675676	
46.551724710	165.405405405	
46.551724710	175.135135135	
46.551724710	184.864864865	
46.551724710	194.594594595	
46.551724710	204.324324324	
46.551724710	214.054054054	
46.551724710	223.783783784	
46.551724710	233.513513514	
46.551724710	243.243243243	
46.551724710	252.972972973	
46.551724710	262.702702703	
46.551724710	272.432432432	
46.551724710	282.162162162	
46.551724710	291.891891892	
46.551724710	301.621621622	
46.551724710	311.351351351	
46.551724710	321.081081081	
46.551724710	330.810810811	
46.551724710	340.540540541	
46.551724710	350.270270270	
-46.551724710	0.000000000	
-46.551724710	9.729729730	
-46.551724710	19.459459459	
-46.551724710	29.189189189	
-46.551724710	38.918918919	
-46.551724710	48.648648649	
-46.551724710	58.378378378	
-46.551724710	68.108108108	
-46.551724710	77.837837838	
-46.551724710	87.567567568	
-46.551724710	97.297297297	
-46.551724710	107.027027027	
-46.551724710	116.756756757	
-46.551724710	126.486486486	
-46.551724710	136.216216216	
-46.551724710	145.945945946	
-46.551724710	155.675675676	
-46.551724710	165.405405405	
-46.551724710	175.135135135	
-46.551724710	184.864864865	
-46.551724710	194.594594595	
-46.551724710	204.324324324	
-46.551724710	214.054054054	
-46.551724710	223.783783784	
-46.551724710	233.513513514	
-46.551724710	243.243243243	
-46.551724710	252.972972973	
-46.551724710	262.702702703	
-46.551724710	272.432432432	
-46.551724710	282.162162162	
-46.551724710	291.891891892	
-46.551724710	301.621621622	
-46.551724710	311.351351351	
-46.551724710	321.081081081	
-46.551724710	330.810810811	
-46.551724710	340.540540541	
-46.551724710	350.270270270	
40.344828152	0.000000000	
40.344828152	8.780487805	
40.344828152	17.560975610	
40.344828152	26.341463415	
40.344828152	35.121951220	
40.344828152	43.902439024	
40.344828152	52.682926829	
40.344828152	61.463414634	
40.344828152	70.243902439	
40.344828152	79.024390244	
40.344828152	87.804878049	
40.344828152	96.585365854	
40.344828152	105.365853659	
40.344828152	114.146341463	
40.344828152	122.926829268	
40.344828152	131.707317073	
40.344828152	140.487804878	
40.344828152	149.268292683	
40.344828152	158.048780488	
40.344828152	166.829268293	
40.344828152	175.609756098	
40.344828152	184.390243902	
40.344828152	193.170731707	
40.344828152	201.951219512	
40.344828152	210.731707317	
40.344828152	219.512195122	
40.344828152	228.292682927	
40.344828152	237.073170732	
40.344828152	245.853658537	
40.344828152	254.634146341	
40.344828152	263.414634146	
40.344828152	272.195121951	
40.344828152	280.975609756	
40.344828152	289.756097561	
40.344828152	298.536585366	
40.344828152	307.317073171	
40.344828152	316.097560976	
40.344828152	324.878048780	
40.344828152	333.658536585	
40.344828152	342.439024390	
40.344828152	351.219512195	
-40.344828152	0.000000000	
-40.344828152	8.780487805	
-40.344828152	17.560975610	
-40.344828152	26.341463415	
-40.344828152	35.121951220	
-40.344828152	43.902439024	
-40.344828152	52.682926829	
-40.344828152	61.463414634	
-40.344828152	70.243902439	
-40.344828152	79.024390244	
-40.344828152	87.804878049	
-40.344828152	96.585365854	
-40.344828152	105.365853659	
-40.344828152	114.146341463	
-40.344828152	122.926829268	
-40.344828152	131.707317073	
-40.344828152	140.487804878	
-40.344828152	149.268292683	
-40.344828152	158.048780488	
-40.344828152	166.829268293	
-40.344828152	175.609756098	
-40.344828152	184.390243902	
-40.344828152	193.170731707	
-40.344828152	201.951219512	
-40.344828152	210.731707317	
-40.344828152	219.512195122	
-40.344828152	228.292682927	
-40.344828152	237.073170732	
-40.344828152	245.853658537	
-40.344828152	254.634146341	
-40.344828152	263.414634146	
-40.344828152	272.195121951	
-40.344828152	280.975609756	
-40.344828152	289.756097561	
-40.344828152	298.536585366	
-40.344828152	307.317073171	
-40.344828152	316.097560976	
-40.344828152	324.878048780	
-40.344828152	333.658536585	
-40.344828152	342.439024390	
-40.344828152	351.219512195	
34.137931567	0.000000000	
34.137931567	8.000000000	
34.137931567	16.000000000	
34.137931567	24.000000000	
34.137931567	32.000000000	
34.137931567	40.000000000	
34.137931567	48.000000000	
34.137931567	56.000000000	
34.137931567	64.000000000	
34.137931567	72.000000000	
34.137931567	80.000000000	
34.137931567	88.000000000	
34.137931567	96.000000000	
34.137931567	104.000000000	
34.137931567	112.000000000	
34.137931567	120.000000000	
34.137931567	128.000000000	
34.137931567	136.000000000	
34.137931567	144.000000000	
34.137931567	152.000000000	
34.137931567	160.000000000	
34.137931567	168.000000000	
34.137931567	176.000000000	
34.137931567	184.000000000	
34.137931567	192.000000000	
34.137931567	200.000000000	
34.137931567	208.000000000	
34.137931567	216.000000000	
34.137931567	224.000000000	
34.137931567	232.000000000	
34.137931567	240.000000000	
34.137931567	248.000000000	
34.137931567	256.000000000	
34.137931567	264.000000000	
34.137931567	272.000000000	
34.137931567	280.000000000	
34.137931567	288.000000000	
34.137931567	296.000000000	
34.137931567	304.000000000	
34.137931567	312.000000000	
34.137931567	320.000000000	
34.137931567	328.000000000	
34.137931567	336.000000000	
34.137931567	344.000000000	
34.137931567	352.000000000	
-34.137931567	0.000000000	
-34.137931567	8.000000000	
-34.137931567	16.000000000	
-34.137931567	24.000000000	
-34.137931567	32.000000000	
-34.137931567	40.000000000	
-34.137931567	48.000000000	
-34.137931567	56.000000000	
-34.137931567	64.000000000	
-34.137931567	72.000000000	
-34.137931567	80.000000000	
-34.137931567	88.000000000	
-34.137931567	96.000000000	
-34.137931567	104.000000000	
-34.137931567	112.000000000	
-34.137931567	120.000000000	
-34.137931567	128.000000000	
-34.137931567	136.000000000	
-34.137931567	144.000000000	
-34.137931567	152.000000000	
-34.137931567	160.000000000	
-34.137931567	168.000000000	
-34.137931567	176.000000000	
-34.137931567	184.000000000	
-34.137931567	192.000000000	
-34.137931567	200.000000000	
-34.137931567	208.000000000	
-34.137931567	216.000000000	
-34.137931567	224.000000000	
-34.137931567	232.000000000	
-34.137931567	240.000000000	
-34.137931567	248.000000000	
-34.137931567	256.000000000	
-34.137931567	264.000000000	
-34.137931567	272.000000000	
-34.137931567	280.000000000	
-34.137931567	288.000000000	
-34.137931567	296.000000000	
-34.137931567	304.000000000	
-34.137931567	312.000000000	
-34.137931567	320.000000000	
-34.137931567	328.000000000	
-34.137931567	336.000000000	
-34.137931567	344.000000000	
-34.137931567	352.000000000	
27.931034957	0.000000000	
27.931034957	7.500000000	
27.931034957	15.000000000	
27.931034957	22.500000000	
27.931034957	30.000000000	
27.931034957	37.500000000	
27.931034957	45.000000000	
27.931034957	52.500000000	
27.931034957	60.000000000	
27.931034957	67.500000000	
27.931034957	75.000000000	
27.931034957	82.500000000	
27.931034957	90.000000000	
27.931034957	97.500000000	
27.931034957	105.000000000	
27.931034957	112.500000000	
27.931034957	120.000000000	
27.931034957	127.500000000	
27.931034957	135.000000000	
27.931034957	142.500000000	
27.931034957	150.000000000	
27.931034957	157.500000000	
27.931034957	165.000000000	
27.931034957	172.500000000	
27.931034957	180.000000000	
27.931034957	187.500000000	
27.931034957	195.000000000	
27.931034957	202.500000000	
27.931034957	210.000000000	
27.931034957	217.500000000	
27.931034957	225.000000000	
27.931034957	232.500000000	
27.931034957	240.000000000	
27.931034957	247.500000000	
27.931034957	255.000000000	
27.931034957	262.500000000	
27.931034957	270.000000000	
27.931034957	277.500000000	
27.931034957	285.000000000	
27.931034957	292.500000000	
27.931034957	300.000000000	
27.931034957	307.500000000	
27.931034957	315.000000000	
27.931034957	322.500000000	
27.931034957	330.000000000	
27.931034957	337.500000000	
27.931034957	345.000000000	
27.931034957	352.500000000	
-27.931034957	0.000000000	
-27.931034957	7.500000000	
-27.931034957	15.000000000	
-27.931034957	22.500000000	
-27.931034957	30.000000000	
-27.931034957	37.500000000	
-27.931034957	45.000000000	
-27.931034957	52.500000000	
-27.931034957	60.000000000	
-27.931034957	67.500000000	
-27.931034957	75.000000000	
-27.931034957	82.500000000	
-27.931034957	90.000000000	
-27.931034957	97.500000000	
-27.931034957	105.000000000	
-27.931034957	112.500000000	
-27.931034957	120.000000000	
-27.931034957	127.500000000	
-27.931034957	135.000000000	
