Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","-0.07803","0.00000"
"0.50000","0.08956","0.01526","0.00000"
"1.00000","0.18947","0.00720","0.00000"
"1.50000","0.28965","0.05203","0.00000"
"2.00000","0.38962","0.00891","0.00000"
"2.50000","0.48945","0.04707","0.00000"
"3.00000","0.58969","0.10931","0.00000"
"3.50000","0.68954","0.10274","0.00000"
"4.00000","0.78950","0.12506","0.00000"
"4.50000","0.88975","0.18194","0.00000"
"5.00000","0.98952","0.28350","-0.00001"
"5.50000","1.08951","0.27644","-0.00001"
"6.00000","1.18970","0.31309","-0.00001"
"6.50000","1.28951","0.37178","-0.00001"
"7.00000","1.38951","0.42162","-0.00001"
"7.50000","1.48974","0.60640","-0.00001"
"8.00000","1.58952","0.50125","-0.00001"
"8.50000","1.68949","0.42472","-0.00001"
"9.00000","1.78973","0.49004","-0.00001"
"9.50000","1.88953","0.57082","-0.00001"
"10.00000","1.98952","0.68729","-0.00001"
"10.50000","2.08975","0.72307","-0.00001"
"11.00000","2.18952","0.76886","-0.00002"
"11.50000","2.28954","0.73024","-0.00002"
"12.00000","2.38969","0.87467","-0.00002"
"12.50000","2.48950","0.88208","-0.00002"
"13.00000","2.58953","0.97938","-0.00002"
"13.50000","2.68968","0.89084","-0.00002"
"14.00000","2.78949","1.02963","-0.00002"
"14.50000","2.88962","1.05710","-0.00002"
"15.00000","2.98966","1.04044","-0.00002"
"15.50000","3.08950","1.18892","-0.00002"
"16.00000","3.18959","1.09890","-0.00002"
"16.50000","3.28970","1.11256","-0.00002"
"17.00000","3.38950","1.15035","-0.00003"
"17.50000","3.48962","1.38175","-0.00003"
"18.00000","3.58964","1.25034","-0.00003"
"18.50000","3.68946","1.36191","-0.00003"
"19.00000","3.78964","1.45623","-0.00003"
"19.50000","3.88961","1.47877","-0.00003"
"20.00000","3.98949","1.39058","-0.00003"
"20.50000","4.08963","1.43472","-0.00003"
"21.00000","4.18960","1.56697","-0.00003"
"21.50000","4.28948","1.56845","-0.00003"
"22.00000","4.38965","1.63435","-0.00003"
"22.50000","4.48962","1.67218","-0.00003"
"23.00000","4.58948","1.64163","-0.00004"
"23.50000","4.68964","1.80660","-0.00004"
"24.00000","4.78957","1.85387","-0.00004"
"24.50000","4.88947","1.79400","-0.00004"
"25.00000","4.98974","1.89544","-0.00004"
"25.50000","5.08955","1.89229","-0.00004"
"26.00000","5.18951","1.93959","-0.00004"
"26.50000","5.28972","2.08633","-0.00004"
"27.00000","5.38954","2.09069","-0.00004"
"27.50000","5.48945","2.15302","-0.00004"
"28.00000","5.58973","2.19939","-0.00004"
"28.50000","5.68950","2.32754","-0.00004"
"29.00000","5.78950","2.31172","-0.00005"
"29.50000","5.88975","2.42833","-0.00005"
"30.00000","5.98952","2.51132","-0.00005"
"30.50000","6.08951","2.55907","-0.00005"
"31.00000","6.18973","2.39726","-0.00005"
"31.50000","6.28952","2.60644","-0.00005"
"32.00000","6.38953","2.61413","-0.00005"
"32.50000","6.48971","2.70298","-0.00005"
"33.00000","6.58952","2.68746","-0.00005"
"33.50000","6.68955","2.81690","-0.00005"
"34.00000","6.78970","2.71911","-0.00005"
"34.50000","6.88950","2.79697","-0.00005"
"35.00000","6.98955","2.87023","-0.00006"
"35.50000","7.08968","2.96785","-0.00006"
"36.00000","7.18951","2.94679","-0.00006"
"36.50000","7.28956","3.08261","-0.00006"
"37.00000","7.38975","2.98251","-0.00006"
"37.50000","7.48949","3.06921","-0.00006"
"38.00000","7.58960","3.17724","-0.00006"
"38.50000","7.68968","3.22101","-0.00006"
"39.00000","7.78950","3.17380","-0.00006"
"39.50000","7.88959","3.30370","-0.00006"
"40.00000","7.98966","3.25216","-0.00006"
"40.50000","8.08949","3.25270","-0.00006"
"41.00000","8.18963","3.29001","-0.00007"
"41.50000","8.28962","3.40123","-0.00007"
"42.00000","8.38952","3.49002","-0.00007"
"42.50000","8.48960","3.51851","-0.00007"
"43.00000","8.58963","3.56707","-0.00007"
"43.50000","8.68949","3.61653","-0.00007"
"44.00000","8.78968","3.66923","-0.00007"
"44.50000","8.88958","3.83577","-0.00007"
"45.00000","8.98950","3.75186","-0.00007"
"45.50000","9.08968","3.72991","-0.00007"
"46.00000","9.18960","3.77675","-0.00007"
"46.50000","9.28949","3.79249","-0.00007"
"47.00000","9.38972","3.86189","-0.00008"
"47.50000","9.48954","3.79460","-0.00008"
"48.00000","9.58949","4.00983","-0.00008"
"48.50000","9.68969","3.97711","-0.00008"
"49.00000","9.78958","4.16325","-0.00008"
"49.50000","9.88943","4.12225","-0.00008"
"50.00000","9.98972","4.19507","-0.00008"
"50.50000","10.08953","4.21697","-0.00008"
"51.00000","10.18950","4.30796","-0.00008"
"51.50000","10.28974","4.27741","-0.00008"
"52.00000","10.38953","4.31842","-0.00008"
"52.50000","10.48953","4.39917","-0.00008"
"53.00000","10.58970","4.49595","-0.00009"
"53.50000","10.68949","4.60295","-0.00009"
"54.00000","10.78956","4.60044","-0.00009"
"54.50000","10.88972","4.55018","-0.00009"
"55.00000","10.98950","4.69289","-0.00009"
"55.50000","11.08956","4.81987","-0.00009"
"56.00000","11.18973","4.83627","-0.00009"
"56.50000","11.28948","4.88371","-0.00009"
"57.00000","11.38955","4.88046","-0.00009"
"57.50000","11.48973","4.88075","-0.00009"
"58.00000","11.58951","4.88671","-0.00009"
"58.50000","11.68958","4.98862","-0.00009"
"59.00000","11.78968","5.07743","-0.00010"
"59.50000","11.88951","5.11682","-0.00010"
"60.00000","11.98958","5.23695","-0.00010"
"60.50000","12.08970","5.21493","-0.00010"
"61.00000","12.18950","5.17848","-0.00010"
"61.50000","12.28962","5.30090","-0.00010"
"62.00000","12.38965","5.33575","-0.00010"
"62.50000","12.48951","5.31067","-0.00010"
"63.00000","12.58962","5.40262","-0.00010"
"63.50000","12.68965","5.50920","-0.00010"
"64.00000","12.78948","5.46422","-0.00010"
"64.50000","12.88965","5.56172","-0.00011"
"65.00000","12.98962","5.45527","-0.00011"
"65.50000","13.08948","5.53578","-0.00011"
"66.00000","13.18965","5.63186","-0.00011"
"66.50000","13.28960","5.74598","-0.00011"
"67.00000","13.38949","5.70390","-0.00011"
"67.50000","13.48969","5.78480","-0.00011"
"68.00000","13.58957","5.74253","-0.00011"
"68.50000","13.68949","5.79482","-0.00011"
"69.00000","13.78966","5.81324","-0.00011"
"69.50000","13.88961","5.87110","-0.00011"
"70.00000","13.98946","5.95922","-0.00011"
"70.50000","14.08966","6.01582","-0.00011"
"71.00000","14.18956","6.08052","-0.00012"
"71.50000","14.28947","6.20596","-0.00012"
"72.00000","14.38973","6.12574","-0.00012"
"72.50000","14.48951","6.25673","-0.00012"
"73.00000","14.58951","6.16669","-0.00012"
"73.50000","14.68971","6.36958","-0.00012"
"74.00000","14.78951","6.34071","-0.00012"
"74.50000","14.88951","6.36360","-0.00012"
"75.00000","14.98975","6.43695","-0.00012"
"75.50000","15.08952","6.62584","-0.00012"
"76.00000","15.18952","6.47109","-0.00012"
"76.50000","15.28971","6.58010","-0.00012"
"77.00000","15.38949","6.70087","-0.00013"
"77.50000","15.48952","6.75624","-0.00013"
"78.00000","15.58978","6.78016","-0.00013"
"78.50000","15.68949","6.83901","-0.00013"
"79.00000","15.78955","6.74798","-0.00013"
"79.50000","15.88966","6.95271","-0.00013"
"80.00000","15.98952","6.88781","-0.00013"
"80.50000","16.08950","6.85926","-0.00013"
"81.00000","16.18970","7.09497","-0.00013"
"81.50000","16.28951","7.01005","-0.00013"
"82.00000","16.38959","7.10934","-0.00013"
"82.50000","16.48970","7.21319","-0.00013"
"83.00000","16.58952","7.22227","-0.00014"
"83.50000","16.68959","7.27086","-0.00014"
"84.00000","16.78970","7.33610","-0.00014"
"84.50000","16.88949","7.41945","-0.00014"
"85.00000","16.98957","7.36725","-0.00014"
"85.50000","17.08966","7.37855","-0.00014"
"86.00000","17.18950","7.45805","-0.00014"
"86.50000","17.28960","7.40084","-0.00014"
"87.00000","17.38965","7.55022","-0.00014"
"87.50000","17.48948","7.58714","-0.00014"
"88.00000","17.58968","7.59579","-0.00014"
"88.50000","17.68954","7.72629","-0.00014"
"89.00000","17.78952","7.81879","-0.00015"
"89.50000","17.88963","7.76147","-0.00015"
"90.00000","17.98961","7.79997","-0.00015"
"90.50000","18.08950","7.80075","-0.00015"
"91.00000","18.18969","7.96380","-0.00015"
"91.50000","18.28953","7.93862","-0.00015"
"92.00000","18.38951","7.89954","-0.00015"
"92.50000","18.48969","7.97412","-0.00015"
"93.00000","18.58954","7.98950","-0.00015"
"93.50000","18.68949","8.06897","-0.00015"
"94.00000","18.78973","8.13381","-0.00015"
"94.50000","18.88947","8.10646","-0.00015"
"95.00000","18.98953","8.28108","-0.00016"
"95.50000","19.08968","8.26689","-0.00016"
"96.00000","19.18958","8.31448","-0.00016"
"96.50000","19.28945","8.31169","-0.00016"
"97.00000","19.38975","8.34258","-0.00016"
"97.50000","19.48951","8.45982","-0.00016"
"98.00000","19.58951","8.47150","-0.00016"
