Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","0.09750","0.00000"
"0.50000","0.09011","0.05708","0.00000"
"1.00000","0.18987","-0.07847","0.00000"
"1.50000","0.28991","0.01952","0.00000"
"2.00000","0.39008","0.06328","0.00000"
"2.50000","0.48989","0.24046","-0.00001"
"3.00000","0.58990","0.15425","-0.00001"
"3.50000","0.69008","0.19929","-0.00001"
"4.00000","0.78987","0.27580","-0.00001"
"4.50000","0.89000","0.31366","-0.00002"
"5.00000","0.99009","0.27637","-0.00002"
"5.50000","1.08987","0.37024","-0.00002"
"6.00000","1.18997","0.46119","-0.00003"
"6.50000","1.29009","0.48517","-0.00003"
"7.00000","1.38986","0.43311","-0.00003"
"7.50000","1.49000","0.49282","-0.00004"
"8.00000","1.59005","0.57248","-0.00004"
"8.50000","1.68988","0.65557","-0.00004"
"9.00000","1.78996","0.70692","-0.00004"
"9.50000","1.89002","0.67359","-0.00005"
"10.00000","1.98988","0.80467","-0.00005"
"10.50000","2.09003","0.81258","-0.00005"
"11.00000","2.19002","0.85723","-0.00006"
"11.50000","2.28990","0.83385","-0.00006"
"12.00000","2.39002","0.96235","-0.00006"
"12.50000","2.49002","0.92529","-0.00006"
"13.00000","2.58980","1.10124","-0.00007"
"13.50000","2.69006","1.07009","-0.00007"
"14.00000","2.78995","1.18980","-0.00007"
"14.50000","2.88990","1.16646","-0.00007"
"15.00000","2.99008","1.18473","-0.00008"
"15.50000","3.08993","1.13139","-0.00008"
"16.00000","3.18985","1.27738","-0.00008"
"16.50000","3.29011","1.21802","-0.00009"
"17.00000","3.38990","1.37671","-0.00009"
"17.50000","3.48992","1.29359","-0.00009"
"18.00000","3.59009","1.43375","-0.00009"
"18.50000","3.68988","1.44373","-0.00010"
"19.00000","3.78987","1.48465","-0.00010"
"19.50000","3.89015","1.57119","-0.00010"
"20.00000","3.98990","1.57798","-0.00011"
"20.50000","4.08988","1.63813","-0.00011"
"21.00000","4.19012","1.67202","-0.00011"
"21.50000","4.28992","1.75218","-0.00011"
"22.00000","4.38991","1.66800","-0.00012"
"22.50000","4.49008","1.82971","-0.00012"
"23.00000","4.58989","1.90334","-0.00012"
"23.50000","4.68994","1.87180","-0.00013"
"24.00000","4.79012","2.08109","-0.00013"
"24.50000","4.88988","2.14522","-0.00013"
"25.00000","4.98994","1.93577","-0.00013"
"25.50000","5.09010","2.13611","-0.00014"
"26.00000","5.18987","2.12731","-0.00014"
"26.50000","5.28992","2.21457","-0.00014"
"27.00000","5.39011","2.31336","-0.00015"
"27.50000","5.48988","2.11691","-0.00015"
"28.00000","5.58999","2.41095","-0.00015"
"28.50000","5.69006","2.27267","-0.00015"
"29.00000","5.78989","2.58132","-0.00016"
"29.50000","5.88996","2.36630","-0.00016"
"30.00000","5.99003","2.74330","-0.00016"
"30.50000","6.08990","2.42467","-0.00017"
"31.00000","6.19000","2.61449","-0.00017"
"31.50000","6.29002","2.61943","-0.00017"
"32.00000","6.38990","2.49563","-0.00017"
"32.50000","6.48999","2.91444","-0.00018"
"33.00000","6.59004","2.68416","-0.00018"
"33.50000","6.68988","2.95031","-0.00018"
"34.00000","6.79005","2.90922","-0.00019"
"34.50000","6.88997","3.01570","-0.00019"
"35.00000","6.98989","3.07427","-0.00019"
"35.50000","7.09006","3.09629","-0.00019"
"36.00000","7.18991","3.22081","-0.00020"
"36.50000","7.28987","3.20221","-0.00020"
"37.00000","7.39009","3.24955","-0.00020"
"37.50000","7.48995","3.29189","-0.00021"
"38.00000","7.58986","3.35453","-0.00021"
"38.50000","7.69009","3.38519","-0.00021"
"39.00000","7.78994","3.36606","-0.00021"
"39.50000","7.88986","3.41774","-0.00022"
"40.00000","7.99007","3.49523","-0.00022"
"40.50000","8.08992","3.53595","-0.00022"
"41.00000","8.18985","3.55629","-0.00023"
"41.50000","8.29014","3.61197","-0.00023"
"42.00000","8.38990","3.64395","-0.00023"
"42.50000","8.48993","3.67505","-0.00024"
"43.00000","8.59010","3.66018","-0.00024"
"43.50000","8.68991","3.72542","-0.00024"
"44.00000","8.78982","3.69024","-0.00024"
"44.50000","8.89012","3.84822","-0.00025"
"45.00000","8.98989","3.83398","-0.00025"
"45.50000","9.08989","3.94573","-0.00025"
"46.00000","9.19009","3.87505","-0.00026"
"46.50000","9.28990","3.96616","-0.00026"
"47.00000","9.38989","3.96919","-0.00026"
"47.50000","9.49014","4.01438","-0.00026"
"48.00000","9.58988","4.13963","-0.00027"
"48.50000","9.68994","4.27073","-0.00027"
"49.00000","9.79006","4.18539","-0.00027"
"49.50000","9.88989","4.23375","-0.00028"
"50.00000","9.98997","4.32717","-0.00028"
"50.50000","10.09008","4.20025","-0.00028"
"51.00000","10.18989","4.34675","-0.00028"
"51.50000","10.29002","4.51529","-0.00029"
"52.00000","10.38998","4.19355","-0.00029"
"52.50000","10.48990","4.55306","-0.00029"
"53.00000","10.58999","4.39222","-0.00030"
"53.50000","10.69006","4.46890","-0.00030"
"54.00000","10.78986","4.70953","-0.00030"
"54.50000","10.89004","4.28427","-0.00030"
"55.00000","10.98999","4.77109","-0.00031"
"55.50000","11.08986","4.65563","-0.00031"
"56.00000","11.19002","4.61433","-0.00031"
"56.50000","11.29000","4.96382","-0.00032"
"57.00000","11.38985","4.56415","-0.00032"
"57.50000","11.49006","4.97539","-0.00032"
"58.00000","11.58999","4.89200","-0.00032"
"58.50000","11.68989","4.87485","-0.00033"
"59.00000","11.79006","5.25814","-0.00033"
"59.50000","11.88998","4.80164","-0.00033"
"60.00000","11.98982","5.17916","-0.00034"
"60.50000","12.09009","5.09361","-0.00034"
"61.00000","12.18993","5.06123","-0.00034"
"61.50000","12.28988","5.23396","-0.00034"
"62.00000","12.39005","5.22252","-0.00035"
"62.50000","12.48994","5.46037","-0.00035"
"63.00000","12.58987","5.38367","-0.00035"
"63.50000","12.69011","5.40326","-0.00036"
"64.00000","12.78988","5.44058","-0.00036"
"64.50000","12.88989","5.63468","-0.00036"
"65.00000","12.99009","5.49157","-0.00036"
"65.50000","13.08990","5.85299","-0.00037"
"66.00000","13.18986","5.39387","-0.00037"
"66.50000","13.29012","5.82930","-0.00037"
"67.00000","13.38988","5.52371","-0.00038"
"67.50000","13.48993","5.78065","-0.00038"
"68.00000","13.59010","5.77825","-0.00038"
"68.50000","13.68993","5.58993","-0.00038"
"69.00000","13.78993","6.08146","-0.00039"
"69.50000","13.89009","5.65601","-0.00039"
"70.00000","13.98985","6.20843","-0.00039"
"70.50000","14.08996","5.81224","-0.00040"
"71.00000","14.19008","6.03334","-0.00040"
"71.50000","14.28988","6.27212","-0.00040"
"72.00000","14.38999","5.93819","-0.00040"
"72.50000","14.49005","6.42641","-0.00041"
"73.00000","14.58988","6.31393","-0.00041"
"73.50000","14.68995","6.51337","-0.00041"
"74.00000","14.79010","6.54111","-0.00041"
"74.50000","14.88987","6.63931","-0.00042"
"75.00000","14.99001","6.70667","-0.00042"
"75.50000","15.09003","6.75979","-0.00042"
"76.00000","15.18987","6.73296","-0.00043"
"76.50000","15.29003","6.73315","-0.00043"
"77.00000","15.39005","6.86098","-0.00043"
"77.50000","15.48985","6.93380","-0.00044"
"78.00000","15.59001","6.91560","-0.00044"
"78.50000","15.69002","7.03598","-0.00044"
"79.00000","15.78991","6.97278","-0.00044"
"79.50000","15.88998","7.05878","-0.00045"
"80.00000","15.99001","7.08390","-0.00045"
"80.50000","16.08983","7.24200","-0.00045"
"81.00000","16.19007","7.29804","-0.00046"
"81.50000","16.28994","7.22028","-0.00046"
"82.00000","16.38988","7.44429","-0.00046"
"82.50000","16.49007","7.46694","-0.00046"
"83.00000","16.58995","7.50840","-0.00047"
"83.50000","16.68988","7.55795","-0.00047"
"84.00000","16.79011","7.43250","-0.00047"
"84.50000","16.88994","7.71107","-0.00048"
"85.00000","16.98987","7.57022","-0.00048"
"85.50000","17.09008","7.57296","-0.00048"
"86.00000","17.18994","7.94064","-0.00048"
"86.50000","17.28988","7.65309","-0.00049"
"87.00000","17.39011","7.87008","-0.00049"
"87.50000","17.48990","8.07098","-0.00049"
