Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","-0.10342","0.00000"
"0.50000","0.08953","0.06860","0.00000"
"1.00000","0.18944","-0.04502","0.00000"
"1.50000","0.28961","-0.00175","0.00000"
"2.00000","0.38958","-0.03327","0.00000"
"2.50000","0.48943","0.16100","0.00000"
"3.00000","0.58969","0.12529","0.00000"
"3.50000","0.68952","0.07371","0.00000"
"4.00000","0.78945","0.14442","-0.00001"
"4.50000","0.88971","0.13920","-0.00001"
"5.00000","0.98949","0.17966","-0.00001"
"5.50000","1.08949","0.28350","-0.00001"
"6.00000","1.18968","0.24456","-0.00002"
"6.50000","1.28949","0.39644","-0.00002"
"7.00000","1.38947","0.41624","-0.00002"
"7.50000","1.48972","0.40287","-0.00002"
"8.00000","1.58948","0.45922","-0.00003"
"8.50000","1.68946","0.44391","-0.00003"
"9.00000","1.78970","0.66687","-0.00003"
"9.50000","1.88950","0.61309","-0.00003"
"10.00000","1.98950","0.65279","-0.00003"
"10.50000","2.08971","0.79551","-0.00004"
"11.00000","2.18947","0.79329","-0.00004"
"11.50000","2.28952","0.79082","-0.00004"
"12.00000","2.38964","0.85358","-0.00004"
"12.50000","2.48946","0.82406","-0.00005"
"13.00000","2.58951","0.93704","-0.00005"
"13.50000","2.68965","1.01641","-0.00005"
"14.00000","2.78947","1.08835","-0.00005"
"14.50000","2.88959","0.96114","-0.00006"
"15.00000","2.98964","1.22060","-0.00006"
"15.50000","3.08949","1.11672","-0.00006"
"16.00000","3.18957","1.10539","-0.00006"
"16.50000","3.28966","1.25574","-0.00007"
"17.00000","3.38948","1.25263","-0.00007"
"17.50000","3.48959","1.27865","-0.00007"
"18.00000","3.58961","1.23178","-0.00007"
"18.50000","3.68944","1.19118","-0.00008"
"19.00000","3.78962","1.46585","-0.00008"
"19.50000","3.88956","1.42330","-0.00008"
"20.00000","3.98947","1.35557","-0.00008"
"20.50000","4.08959","1.43866","-0.00009"
"21.00000","4.18957","1.52653","-0.00009"
"21.50000","4.28945","1.62659","-0.00009"
"22.00000","4.38962","1.60580","-0.00009"
"22.50000","4.48958","1.66689","-0.00009"
"23.00000","4.58944","1.71491","-0.00010"
"23.50000","4.68961","1.70605","-0.00010"
"24.00000","4.78953","1.75664","-0.00010"
"24.50000","4.88944","1.89185","-0.00010"
"25.00000","4.98970","1.90086","-0.00011"
"25.50000","5.08951","1.95279","-0.00011"
"26.00000","5.18946","1.96993","-0.00011"
"26.50000","5.28967","2.09583","-0.00011"
"27.00000","5.38952","2.13434","-0.00012"
"27.50000","5.48944","2.13350","-0.00012"
"28.00000","5.58970","2.16960","-0.00012"
"28.50000","5.68946","2.35587","-0.00012"
"29.00000","5.78947","2.27462","-0.00012"
"29.50000","5.88973","2.37956","-0.00013"
"30.00000","5.98950","2.50380","-0.00013"
"30.50000","6.08947","2.45544","-0.00013"
"31.00000","6.18971","2.52140","-0.00013"
"31.50000","6.28949","2.45767","-0.00014"
"32.00000","6.38950","2.58949","-0.00014"
"32.50000","6.48968","2.78797","-0.00014"
"33.00000","6.58947","2.61068","-0.00014"
"33.50000","6.68952","2.72583","-0.00014"
"34.00000","6.78967","2.73704","-0.00015"
"34.50000","6.88948","2.79635","-0.00015"
"35.00000","6.98953","2.88287","-0.00015"
"35.50000","7.08964","2.90669","-0.00015"
"36.00000","7.18946","2.94397","-0.00016"
"36.50000","7.28953","3.09004","-0.00016"
"37.00000","7.38971","3.13370","-0.00016"
"37.50000","7.48945","3.15716","-0.00016"
"38.00000","7.58958","3.09850","-0.00017"
"38.50000","7.68966","3.23147","-0.00017"
"39.00000","7.78948","3.24719","-0.00017"
"39.50000","7.88955","3.19991","-0.00017"
"40.00000","7.98963","3.36955","-0.00018"
"40.50000","8.08946","3.44010","-0.00018"
"41.00000","8.18959","3.37408","-0.00018"
"41.50000","8.28957","3.37239","-0.00018"
"42.00000","8.38947","3.32939","-0.00019"
"42.50000","8.48956","3.48600","-0.00019"
"43.00000","8.58961","3.51087","-0.00019"
"43.50000","8.68948","3.47491","-0.00019"
"44.00000","8.78966","3.55314","-0.00019"
"44.50000","8.88955","3.64562","-0.00020"
"45.00000","8.98947","3.66362","-0.00020"
"45.50000","9.08963","3.65129","-0.00020"
"46.00000","9.18956","3.81023","-0.00020"
"46.50000","9.28945","3.82149","-0.00021"
"47.00000","9.38967","3.80793","-0.00021"
"47.50000","9.48950","3.92885","-0.00021"
"48.00000","9.58946","3.91779","-0.00021"
"48.50000","9.68965","4.04495","-0.00022"
"49.00000","9.78955","4.09400","-0.00022"
"49.50000","9.88939","4.07639","-0.00022"
"50.00000","9.98969","4.08354","-0.00022"
"50.50000","10.08951","4.14901","-0.00023"
"51.00000","10.18947","4.30034","-0.00023"
"51.50000","10.28971","4.25175","-0.00023"
"52.00000","10.38950","4.37514","-0.00023"
"52.50000","10.48955","4.37949","-0.00024"
"53.00000","10.58966","4.42976","-0.00024"
"53.50000","10.68948","4.50466","-0.00024"
"54.00000","10.78953","4.56711","-0.00024"
"54.50000","10.88966","4.64998","-0.00024"
"55.00000","10.98948","4.62651","-0.00025"
"55.50000","11.08953","4.64711","-0.00025"
"56.00000","11.18970","4.74103","-0.00025"
"56.50000","11.28947","4.76749","-0.00025"
"57.00000","11.38951","4.75212","-0.00026"
"57.50000","11.48971","4.96423","-0.00026"
"58.00000","11.58951","4.98293","-0.00026"
"58.50000","11.68953","4.97330","-0.00026"
"59.00000","11.78964","5.03156","-0.00027"
"59.50000","11.88949","5.08001","-0.00027"
"60.00000","11.98953","5.14691","-0.00027"
"60.50000","12.08967","5.17255","-0.00027"
"61.00000","12.18944","5.24129","-0.00027"
"61.50000","12.28959","5.10077","-0.00028"
"62.00000","12.38962","5.24282","-0.00028"
"62.50000","12.48946","5.34096","-0.00028"
"63.00000","12.58960","5.37757","-0.00028"
"63.50000","12.68963","5.32781","-0.00029"
"64.00000","12.78945","5.40465","-0.00029"
"64.50000","12.88962","5.51489","-0.00029"
"65.00000","12.98958","5.48131","-0.00029"
"65.50000","13.08945","5.66419","-0.00030"
"66.00000","13.18963","5.54500","-0.00030"
"66.50000","13.28958","5.55658","-0.00030"
"67.00000","13.38945","5.56978","-0.00030"
"67.50000","13.48966","5.76343","-0.00031"
"68.00000","13.58955","5.71539","-0.00031"
"68.50000","13.68947","5.79730","-0.00031"
"69.00000","13.78964","5.83262","-0.00031"
"69.50000","13.88958","5.91739","-0.00031"
"70.00000","13.98943","5.97243","-0.00032"
"70.50000","14.08964","5.99648","-0.00032"
"71.00000","14.18953","6.02569","-0.00032"
"71.50000","14.28944","6.01915","-0.00032"
"72.00000","14.38972","6.06910","-0.00033"
"72.50000","14.48947","6.11723","-0.00033"
"73.00000","14.58948","6.28003","-0.00033"
"73.50000","14.68967","6.21300","-0.00033"
"74.00000","14.78949","6.25229","-0.00034"
"74.50000","14.88949","6.33551","-0.00034"
"75.00000","14.98969","6.34243","-0.00034"
"75.50000","15.08949","6.53230","-0.00034"
"76.00000","15.18948","6.62266","-0.00035"
"76.50000","15.28970","6.57701","-0.00035"
"77.00000","15.38946","6.65940","-0.00035"
"77.50000","15.48950","6.71912","-0.00035"
"78.00000","15.58972","6.66602","-0.00035"
"78.50000","15.68948","6.72308","-0.00036"
"79.00000","15.78953","6.78546","-0.00036"
"79.50000","15.88965","6.87332","-0.00036"
