Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","-0.02383","0.00000"
"0.50000","0.08952","0.01917","0.00000"
"1.00000","0.18944","0.01929","0.00000"
"1.50000","0.28962","0.04964","0.00000"
"2.00000","0.38958","0.03511","0.00000"
"2.50000","0.48941","0.05003","0.00000"
"3.00000","0.58966","0.13221","0.00000"
"3.50000","0.68949","0.12188","0.00000"
"4.00000","0.78946","0.13619","0.00000"
"4.50000","0.88970","0.17342","0.00000"
"5.00000","0.98949","0.16014","0.00000"
"5.50000","1.08948","0.19321","0.00000"
"6.00000","1.18967","0.24466","0.00000"
"6.50000","1.28947","0.36024","0.00000"
"7.00000","1.38948","0.41300","0.00000"
"7.50000","1.48970","0.40773","0.00000"
"8.00000","1.58946","0.49987","0.00000"
"8.50000","1.68945","0.47859","-0.00001"
"9.00000","1.78969","0.58704","-0.00001"
"9.50000","1.88949","0.59618","-0.00001"
"10.00000","1.98950","0.54285","-0.00001"
"10.50000","2.08970","0.68003","-0.00001"
"11.00000","2.18947","0.67011","-0.00001"
"11.50000","2.28951","0.71839","-0.00001"
"12.00000","2.38965","0.81929","-0.00001"
"12.50000","2.48945","0.91860","-0.00001"
"13.00000","2.58949","0.85894","-0.00001"
"13.50000","2.68963","0.93300","-0.00001"
"14.00000","2.78945","0.94721","-0.00001"
"14.50000","2.88959","1.08792","-0.00001"
"15.00000","2.98963","1.02698","-0.00001"
"15.50000","3.08945","1.10778","-0.00001"
"16.00000","3.18955","1.22938","-0.00001"
"16.50000","3.28966","1.17457","-0.00001"
"17.00000","3.38945","1.26104","-0.00001"
"17.50000","3.48959","1.35497","-0.00001"
"18.00000","3.58960","1.27140","-0.00001"
"18.50000","3.68942","1.44986","-0.00001"
"19.00000","3.78957","1.42057","-0.00001"
"19.50000","3.88957","1.36835","-0.00001"
"20.00000","3.98945","1.48026","-0.00002"
"20.50000","4.08960","1.49677","-0.00002"
"21.00000","4.18955","1.56864","-0.00002"
"21.50000","4.28942","1.62701","-0.00002"
"22.00000","4.38963","1.57464","-0.00002"
"22.50000","4.48960","1.64706","-0.00002"
"23.00000","4.58943","1.71294","-0.00002"
"23.50000","4.68961","1.78054","-0.00002"
"24.00000","4.78953","1.72479","-0.00002"
"24.50000","4.88943","1.83420","-0.00002"
"25.00000","4.98968","1.94658","-0.00002"
"25.50000","5.08951","1.88471","-0.00002"
"26.00000","5.18945","2.01441","-0.00002"
"26.50000","5.28967","2.00462","-0.00002"
"27.00000","5.38952","2.10092","-0.00002"
"27.50000","5.48944","2.09997","-0.00002"
"28.00000","5.58970","2.29597","-0.00002"
"28.50000","5.68945","2.30497","-0.00002"
"29.00000","5.78946","2.32794","-0.00002"
"29.50000","5.88970","2.31959","-0.00002"
"30.00000","5.98948","2.34747","-0.00002"
"30.50000","6.08948","2.54869","-0.00002"
"31.00000","6.18970","2.52173","-0.00002"
"31.50000","6.28947","2.56824","-0.00002"
"32.00000","6.38948","2.68755","-0.00003"
"32.50000","6.48967","2.62232","-0.00003"
"33.00000","6.58946","2.68302","-0.00003"
"33.50000","6.68950","2.80832","-0.00003"
"34.00000","6.78967","2.77920","-0.00003"
"34.50000","6.88947","2.81344","-0.00003"
"35.00000","6.98952","2.87704","-0.00003"
"35.50000","7.08965","2.96010","-0.00003"
"36.00000","7.18946","2.90895","-0.00003"
"36.50000","7.28953","2.89411","-0.00003"
"37.00000","7.38969","2.98360","-0.00003"
"37.50000","7.48945","3.12410","-0.00003"
"38.00000","7.58955","3.12824","-0.00003"
"38.50000","7.68964","3.18881","-0.00003"
"39.00000","7.78947","3.12485","-0.00003"
"39.50000","7.88955","3.25796","-0.00003"
"40.00000","7.98962","3.32395","-0.00003"
"40.50000","8.08944","3.35751","-0.00003"
"41.00000","8.18960","3.31681","-0.00003"
"41.50000","8.28957","3.34515","-0.00003"
"42.00000","8.38947","3.36650","-0.00004"
"42.50000","8.48955","3.58038","-0.00003"
"43.00000","8.58958","3.53113","-0.00003"
"43.50000","8.68945","3.52400","-0.00004"
"44.00000","8.78966","3.48015","-0.00004"
"44.50000","8.88954","3.59797","-0.00004"
"45.00000","8.98947","3.63322","-0.00004"
"45.50000","9.08963","3.61241","-0.00004"
"46.00000","9.18954","3.65905","-0.00004"
"46.50000","9.28943","3.64076","-0.00004"
"47.00000","9.38968","3.75308","-0.00004"
"47.50000","9.48950","3.83588","-0.00004"
"48.00000","9.58945","3.85599","-0.00004"
"48.50000","9.68966","4.01369","-0.00004"
"49.00000","9.78954","3.99730","-0.00004"
"49.50000","9.88938","4.11353","-0.00004"
"50.00000","9.98968","4.05202","-0.00004"
"50.50000","10.08947","4.10269","-0.00004"
"51.00000","10.18946","4.34175","-0.00004"
"51.50000","10.28971","4.38485","-0.00004"
"52.00000","10.38949","4.33658","-0.00004"
"52.50000","10.48950","4.45801","-0.00004"
"53.00000","10.58966","4.38205","-0.00004"
"53.50000","10.68946","4.45657","-0.00005"
"54.00000","10.78952","4.48946","-0.00005"
"54.50000","10.88966","4.47364","-0.00004"
"55.00000","10.98946","4.58661","-0.00005"
"55.50000","11.08951","4.60456","-0.00005"
"56.00000","11.18969","4.69787","-0.00005"
"56.50000","11.28943","4.80026","-0.00005"
"57.00000","11.38951","4.76836","-0.00005"
"57.50000","11.48971","4.84776","-0.00005"
"58.00000","11.58948","4.89171","-0.00005"
"58.50000","11.68955","4.90567","-0.00005"
"59.00000","11.78964","5.02005","-0.00005"
"59.50000","11.88947","4.97488","-0.00005"
"60.00000","11.98952","5.00563","-0.00005"
"60.50000","12.08965","5.13794","-0.00005"
"61.00000","12.18944","5.10270","-0.00005"
"61.50000","12.28957","5.11585","-0.00005"
"62.00000","12.38961","5.34669","-0.00005"
"62.50000","12.48945","5.19640","-0.00005"
"63.00000","12.58959","5.27588","-0.00005"
"63.50000","12.68961","5.27357","-0.00006"
"64.00000","12.78946","5.43920","-0.00005"
"64.50000","12.88961","5.40740","-0.00005"
"65.00000","12.98957","5.51925","-0.00006"
"65.50000","13.08945","5.49643","-0.00006"
"66.00000","13.18961","5.56828","-0.00006"
"66.50000","13.28956","5.60118","-0.00006"
"67.00000","13.38945","5.61562","-0.00006"
"67.50000","13.48967","5.70247","-0.00006"
"68.00000","13.58954","5.60668","-0.00006"
"68.50000","13.68945","5.77503","-0.00006"
"69.00000","13.78961","5.85749","-0.00006"
"69.50000","13.88957","5.82065","-0.00006"
"70.00000","13.98943","5.90881","-0.00006"
