Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","0.03175","0.00000"
"0.50000","0.09012","-0.02010","0.00000"
"1.00000","0.18985","0.02791","0.00000"
"1.50000","0.28989","0.01938","-0.00202"
"2.00000","0.39009","0.09519","-0.00203"
"2.50000","0.48988","0.17180","-0.00203"
"3.00000","0.58992","0.22910","-0.00203"
"3.50000","0.69008","0.18188","-0.00204"
"4.00000","0.78986","0.20533","-0.00204"
"4.50000","0.88999","0.18159","-0.00205"
"5.00000","0.99006","0.40375","-0.00204"
"5.50000","1.08986","0.30860","-0.00204"
"6.00000","1.18997","0.38168","-0.00204"
"6.50000","1.29008","0.49497","-0.00205"
"7.00000","1.38985","0.49225","-0.00205"
"7.50000","1.48999","0.52600","-0.00204"
"8.00000","1.59003","0.61406","-0.00205"
"8.50000","1.68987","0.66107","-0.00206"
"9.00000","1.78995","0.78192","-0.00206"
"9.50000","1.89001","0.64240","-0.00206"
"10.00000","1.98987","0.79507","-0.00206"
"10.50000","2.09001","0.87711","-0.00207"
"11.00000","2.19001","0.70840","-0.00206"
"11.50000","2.28989","0.81909","-0.00206"
"12.00000","2.39000","0.89118","-0.00207"
"12.50000","2.49001","0.99195","-0.00207"
"13.00000","2.58984","1.02373","-0.00207"
"13.50000","2.69006","1.00865","-0.00208"
"14.00000","2.78995","1.08949","-0.00208"
"14.50000","2.88987","1.13810","-0.00209"
"15.00000","2.99009","1.21561","-0.00208"
"15.50000","3.08991","1.25608","-0.00209"
"16.00000","3.18986","1.22108","-0.00209"
"16.50000","3.29010","1.34718","-0.00210"
"17.00000","3.38989","1.30786","-0.00209"
"17.50000","3.48992","1.27339","-0.00210"
"18.00000","3.59008","1.36354","-0.00210"
"18.50000","3.68988","1.44341","-0.00210"
"19.00000","3.78986","1.51912","-0.00210"
"19.50000","3.89014","1.58616","-0.00211"
"20.00000","3.98990","1.58288","-0.00211"
"20.50000","4.08987","1.59606","-0.00211"
"21.00000","4.19010","1.70568","-0.00210"
"21.50000","4.28990","1.53845","-0.00211"
"22.00000","4.38990","1.67640","-0.00213"
"22.50000","4.49008","1.72172","-0.00211"
"23.00000","4.58989","1.74605","-0.00212"
"23.50000","4.68991","1.77394","-0.00212"
"24.00000","4.79011","1.87027","-0.00213"
"24.50000","4.88988","1.93564","-0.00212"
"25.00000","4.98993","1.91540","-0.00212"
"25.50000","5.09011","2.03437","-0.00213"
"26.00000","5.18986","2.15594","-0.00214"
"26.50000","5.28992","2.21213","-0.00214"
"27.00000","5.39012","2.16547","-0.00214"
"27.50000","5.48986","2.22147","-0.00214"
"28.00000","5.58997","2.24241","-0.00214"
