Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","0.00040","0.00000"
"0.50000","0.08906","-0.05786","0.00000"
"1.00000","0.18879","0.11263","0.00000"
"1.50000","0.28886","0.06114","0.00000"
"2.00000","0.38901","0.11917","-0.00001"
"2.50000","0.48878","0.18121","-0.00001"
"3.00000","0.58884","0.14060","-0.00001"
"3.50000","0.68900","0.23160","-0.00001"
"4.00000","0.78878","0.29406","-0.00002"
"4.50000","0.88893","0.32073","-0.00002"
"5.00000","0.98896","0.28762","-0.00002"
"5.50000","1.08878","0.46178","-0.00002"
"6.00000","1.18891","0.44198","-0.00003"
"6.50000","1.28900","0.47060","-0.00003"
"7.00000","1.38879","0.46506","-0.00003"
"7.50000","1.48892","0.49618","-0.00003"
"8.00000","1.58895","0.65121","-0.00004"
"8.50000","1.68878","0.48760","-0.00004"
"9.00000","1.78891","0.65473","-0.00004"
"9.50000","1.88893","0.75290","-0.00004"
"10.00000","1.98877","0.76196","-0.00005"
"10.50000","2.08894","0.80853","-0.00005"
"11.00000","2.18892","0.86415","-0.00005"
"11.50000","2.28881","0.91216","-0.00005"
"12.00000","2.38896","0.96807","-0.00006"
"12.50000","2.48892","1.06866","-0.00006"
"13.00000","2.58878","0.91038","-0.00006"
"13.50000","2.68899","0.99556","-0.00006"
"14.00000","2.78886","1.10318","-0.00007"
"14.50000","2.88879","1.20181","-0.00007"
"15.00000","2.98902","1.23780","-0.00007"
"15.50000","3.08883","1.24416","-0.00007"
"16.00000","3.18881","1.20818","-0.00008"
"16.50000","3.28903","1.29810","-0.00008"
"17.00000","3.38880","1.41326","-0.00008"
"17.50000","3.48883","1.43935","-0.00008"
"18.00000","3.58900","1.43454","-0.00009"
"18.50000","3.68875","1.50772","-0.00009"
"19.00000","3.78879","1.49641","-0.00009"
"19.50000","3.88908","1.63382","-0.00009"
"20.00000","3.98882","1.55497","-0.00010"
"20.50000","4.08882","1.65717","-0.00010"
"21.00000","4.18904","1.55054","-0.00010"
"21.50000","4.28881","1.87574","-0.00010"
"22.00000","4.38883","1.78190","-0.00011"
"22.50000","4.48899","1.79838","-0.00011"
"23.00000","4.58881","1.95630","-0.00011"
"23.50000","4.68884","1.97607","-0.00011"
"24.00000","4.78903","1.92234","-0.00012"
"24.50000","4.88879","1.94910","-0.00012"
"25.00000","4.98887","1.90791","-0.00012"
"25.50000","5.08902","2.15692","-0.00012"
"26.00000","5.18878","2.18156","-0.00013"
"26.50000","5.28887","2.18384","-0.00013"
"27.00000","5.38902","2.18977","-0.00013"
"27.50000","5.48880","2.38570","-0.00013"
"28.00000","5.58889","2.43808","-0.00014"
"28.50000","5.68897","2.35926","-0.00014"
"29.00000","5.78880","2.50829","-0.00014"
"29.50000","5.88888","2.47699","-0.00015"
"30.00000","5.98893","2.58431","-0.00015"
"30.50000","6.08880","2.73068","-0.00015"
"31.00000","6.18892","2.67952","-0.00015"
"31.50000","6.28892","2.69692","-0.00016"
"32.00000","6.38882","2.78085","-0.00016"
"32.50000","6.48892","2.67705","-0.00016"
"33.00000","6.58893","2.75859","-0.00017"
"33.50000","6.68879","2.89601","-0.00017"
"34.00000","6.78897","2.92579","-0.00017"
"34.50000","6.88888","2.96632","-0.00017"
"35.00000","6.98881","3.11767","-0.00018"
"35.50000","7.08903","3.10637","-0.00018"
"36.00000","7.18877","3.15663","-0.00018"
"36.50000","7.28880","3.11631","-0.00018"
"37.00000","7.38901","3.18654","-0.00019"
"37.50000","7.48886","3.34182","-0.00019"
"38.00000","7.58878","3.23127","-0.00020"
"38.50000","7.68903","3.37854","-0.00019"
"39.00000","7.78881","3.37381","-0.00019"
"39.50000","7.88877","3.44212","-0.00020"
"40.00000","7.98900","3.39229","-0.00020"
"40.50000","8.08884","3.50518","-0.00020"
"41.00000","8.18877","3.53126","-0.00020"
"41.50000","8.28906","3.55469","-0.00021"
"42.00000","8.38881","3.56304","-0.00021"
"42.50000","8.48886","3.60700","-0.00021"
"43.00000","8.58902","3.66914","-0.00021"
"43.50000","8.68884","3.74599","-0.00022"
