Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","-0.08727","0.00000"
"0.50000","0.08959","-0.03230","0.00000"
"1.00000","0.18953","-0.04381","0.00000"
"1.50000","0.28970","0.02463","0.00000"
"2.00000","0.38966","0.05902","0.00000"
"2.50000","0.48949","0.06235","0.00000"
"3.00000","0.58975","0.05746","-0.00001"
"3.50000","0.68959","0.12146","-0.00001"
"4.00000","0.78953","0.22839","-0.00001"
"4.50000","0.88977","0.13910","-0.00002"
"5.00000","0.98956","0.22998","-0.00002"
"5.50000","1.08956","0.26567","-0.00002"
"6.00000","1.18974","0.25423","-0.00003"
"6.50000","1.28956","0.30924","-0.00003"
"7.00000","1.38955","0.48666","-0.00003"
"7.50000","1.48978","0.57290","-0.00004"
"8.00000","1.58954","0.45238","-0.00004"
"8.50000","1.68954","0.52972","-0.00004"
"9.00000","1.78978","0.53460","-0.00005"
"9.50000","1.88956","0.59174","-0.00005"
"10.00000","1.98957","0.77278","-0.00005"
"10.50000","2.08978","0.78176","-0.00006"
"11.00000","2.18956","0.77831","-0.00006"
"11.50000","2.28959","0.82693","-0.00006"
"12.00000","2.38973","0.87090","-0.00007"
"12.50000","2.48954","0.82725","-0.00007"
"13.00000","2.58958","0.98536","-0.00007"
"13.50000","2.68971","0.93284","-0.00008"
"14.00000","2.78953","0.85967","-0.00008"
"14.50000","2.88966","0.93277","-0.00008"
"15.00000","2.98971","0.94907","-0.00009"
"15.50000","3.08954","1.06073","-0.00009"
"16.00000","3.18963","1.12078","-0.00009"
"16.50000","3.28975","1.21712","-0.00010"
"17.00000","3.38954","1.22918","-0.00010"
"17.50000","3.48967","1.21375","-0.00010"
"18.00000","3.58968","1.22269","-0.00011"
"18.50000","3.68951","1.27794","-0.00011"
"19.00000","3.78969","1.39020","-0.00011"
"19.50000","3.88966","1.28078","-0.00012"
"20.00000","3.98953","1.45084","-0.00012"
"20.50000","4.08966","1.53027","-0.00012"
"21.00000","4.18965","1.58264","-0.00013"
"21.50000","4.28952","1.61012","-0.00013"
"22.00000","4.38969","1.56854","-0.00013"
"22.50000","4.48966","1.56963","-0.00014"
"23.00000","4.58952","1.64752","-0.00014"
"23.50000","4.68968","1.75498","-0.00014"
"24.00000","4.78961","1.69690","-0.00015"
"24.50000","4.88952","1.86403","-0.00015"
"25.00000","4.98975","1.79266","-0.00015"
"25.50000","5.08959","1.98244","-0.00016"
"26.00000","5.18952","1.95364","-0.00016"
"26.50000","5.28976","1.97961","-0.00016"
"27.00000","5.38958","2.11886","-0.00017"
"27.50000","5.48950","2.08413","-0.00017"
"28.00000","5.58979","2.15900","-0.00017"
"28.50000","5.68954","2.24811","-0.00018"
"29.00000","5.78953","2.35141","-0.00018"
"29.50000","5.88978","2.38495","-0.00018"
"30.00000","5.98956","2.61134","-0.00019"
"30.50000","6.08955","2.38414","-0.00019"
"31.00000","6.18978","2.55623","-0.00019"
"31.50000","6.28956","2.47139","-0.00020"
"32.00000","6.38958","2.59740","-0.00020"
"32.50000","6.48975","2.55643","-0.00020"
"33.00000","6.58955","2.80242","-0.00021"
"33.50000","6.68959","2.72182","-0.00021"
"34.00000","6.78973","2.77997","-0.00022"
"34.50000","6.88954","2.76686","-0.00022"
"35.00000","6.98960","2.82133","-0.00022"
"35.50000","7.08973","2.98482","-0.00022"
"36.00000","7.18954","2.96001","-0.00023"
"36.50000","7.28960","3.03902","-0.00023"
"37.00000","7.38977","3.12988","-0.00023"
"37.50000","7.48953","3.15621","-0.00024"
"38.00000","7.58964","3.14744","-0.00024"
"38.50000","7.68972","3.18816","-0.00024"
"39.00000","7.78954","3.36821","-0.00025"
"39.50000","7.88963","3.25251","-0.00025"
"40.00000","7.98970","3.32913","-0.00026"
"40.50000","8.08954","3.34521","-0.00026"
"41.00000","8.18968","3.39672","-0.00026"
"41.50000","8.28965","3.44940","-0.00027"
"42.00000","8.38955","3.52200","-0.00027"
"42.50000","8.48964","3.52234","-0.00027"
"43.00000","8.58966","3.55248","-0.00027"
"43.50000","8.68955","3.62713","-0.00028"
"44.00000","8.78976","3.70277","-0.00028"
"44.50000","8.88962","3.68835","-0.00028"
"45.00000","8.98953","3.65865","-0.00029"
"45.50000","9.08970","3.78363","-0.00029"
"46.00000","9.18963","3.72459","-0.00030"
"46.50000","9.28951","3.82482","-0.00030"
"47.00000","9.38975","3.80506","-0.00030"
"47.50000","9.48958","3.96904","-0.00031"
"48.00000","9.58953","3.96665","-0.00031"
"48.50000","9.68973","4.07887","-0.00031"
"49.00000","9.78963","4.06751","-0.00031"
"49.50000","9.88947","4.13997","-0.00032"
"50.00000","9.98976","4.14603","-0.00032"
"50.50000","10.08959","4.27085","-0.00032"
"51.00000","10.18955","4.31294","-0.00033"
"51.50000","10.28979","4.29210","-0.00033"
"52.00000","10.38958","4.36987","-0.00034"
"52.50000","10.48959","4.47447","-0.00034"
"53.00000","10.58974","4.47453","-0.00034"
"53.50000","10.68954","4.51657","-0.00035"
"54.00000","10.78959","4.64477","-0.00035"
"54.50000","10.88978","4.68722","-0.00035"
"55.00000","10.98954","4.76362","-0.00035"
"55.50000","11.08961","4.74133","-0.00036"
"56.00000","11.18977","4.75746","-0.00036"
"56.50000","11.28950","4.71748","-0.00036"
"57.00000","11.38958","4.94331","-0.00037"
"57.50000","11.48978","4.90229","-0.00037"
"58.00000","11.58955","4.95023","-0.00038"
"58.50000","11.68962","5.02206","-0.00038"
"59.00000","11.78972","4.96175","-0.00038"
"59.50000","11.88954","5.16821","-0.00039"
"60.00000","11.98962","5.10899","-0.00039"
"60.50000","12.08973","5.22580","-0.00039"
"61.00000","12.18952","5.23895","-0.00039"
"61.50000","12.28966","5.25471","-0.00040"
"62.00000","12.38969","5.20858","-0.00040"
"62.50000","12.48954","5.35383","-0.00040"
"63.00000","12.58965","5.49448","-0.00041"
"63.50000","12.68970","5.35850","-0.00041"
"64.00000","12.78953","5.47586","-0.00041"
"64.50000","12.88969","5.54542","-0.00042"
"65.00000","12.98964","5.58144","-0.00042"
"65.50000","13.08952","5.72904","-0.00042"
"66.00000","13.18968","5.57634","-0.00043"
"66.50000","13.28964","5.75027","-0.00043"
"67.00000","13.38952","5.77253","-0.00043"
"67.50000","13.48973","5.60394","-0.00044"
"68.00000","13.58962","5.70777","-0.00044"
"68.50000","13.68953","5.83887","-0.00044"
"69.00000","13.78969","5.87265","-0.00045"
"69.50000","13.88964","5.93360","-0.00045"
"70.00000","13.98951","5.97649","-0.00045"
"70.50000","14.08972","6.02798","-0.00046"
"71.00000","14.18961","6.06538","-0.00046"
"71.50000","14.28952","6.12318","-0.00046"
"72.00000","14.38977","5.96376","-0.00047"
"72.50000","14.48954","6.07755","-0.00047"
"73.00000","14.58955","6.19864","-0.00047"
"73.50000","14.68976","6.29099","-0.00048"
"74.00000","14.78954","6.21368","-0.00048"
"74.50000","14.88958","6.30794","-0.00048"
"75.00000","14.98978","6.32703","-0.00049"
"75.50000","15.08957","6.43561","-0.00049"
"76.00000","15.18957","6.39603","-0.00049"
"76.50000","15.28975","6.58774","-0.00050"
"77.00000","15.38953","6.68542","-0.00050"
"77.50000","15.48956","6.73716","-0.00050"
