Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","-0.02884","0.00000"
"0.50000","0.08961","-0.01208","0.00000"
"1.00000","0.18952","0.02494","0.00000"
"1.50000","0.28970","-0.01016","0.00000"
"2.00000","0.38965","-0.04652","0.00000"
"2.50000","0.48951","0.00005","-0.00017"
"3.00000","0.58976","0.04920","-0.00017"
"3.50000","0.68961","0.08143","-0.00017"
"4.00000","0.78955","0.18989","-0.00018"
"4.50000","0.88979","0.09386","-0.00018"
"5.00000","0.98957","0.12303","-0.00018"
"5.50000","1.08956","0.35929","-0.00018"
"6.00000","1.18974","0.19408","-0.00019"
"6.50000","1.28957","0.37826","-0.00019"
"7.00000","1.38956","0.37754","-0.00019"
"7.50000","1.48980","0.37164","-0.00019"
"8.00000","1.58956","0.40624","-0.00020"
"8.50000","1.68954","0.48155","-0.00020"
"9.00000","1.78979","0.56265","-0.00020"
"9.50000","1.88957","0.60183","-0.00021"
"10.00000","1.98958","0.68072","-0.00021"
"10.50000","2.08979","0.65775","-0.00021"
"11.00000","2.18957","0.74079","-0.00021"
"11.50000","2.28959","0.69537","-0.00022"
"12.00000","2.38973","0.78128","-0.00022"
"12.50000","2.48954","0.82323","-0.00022"
"13.00000","2.58959","0.91981","-0.00022"
"13.50000","2.68973","0.89173","-0.00023"
"14.00000","2.78953","0.91312","-0.00023"
"14.50000","2.88966","1.07009","-0.00023"
"15.00000","2.98972","1.00786","-0.00023"
"15.50000","3.08956","1.06864","-0.00024"
"16.00000","3.18965","1.08069","-0.00024"
"16.50000","3.28975","1.20342","-0.00024"
"17.00000","3.38956","1.15205","-0.00024"
"17.50000","3.48967","1.23622","-0.00025"
"18.00000","3.58969","1.30745","-0.00025"
"18.50000","3.68951","1.38460","-0.00025"
"19.00000","3.78969","1.32701","-0.00025"
"19.50000","3.88966","1.39311","-0.00026"
"20.00000","3.98953","1.32696","-0.00026"
"20.50000","4.08968","1.40815","-0.00026"
"21.00000","4.18965","1.44741","-0.00026"
"21.50000","4.28954","1.48854","-0.00027"
"22.00000","4.38970","1.69645","-0.00027"
"22.50000","4.48965","1.69196","-0.00027"
"23.00000","4.58952","1.62620","-0.00027"
"23.50000","4.68971","1.70631","-0.00028"
"24.00000","4.78963","1.65542","-0.00028"
"24.50000","4.88952","1.85515","-0.00028"
"25.00000","4.98976","1.80742","-0.00028"
