Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","983.31226","0.00036"
"0.10000","0.00267","1026.54773","0.00038"
"0.20000","0.01341","1198.95764","0.00043"
"0.30000","0.02385","1349.74780","0.00048"
"0.40000","0.03413","1489.92285","0.00053"
"0.50000","0.04412","1620.04602","0.00057"
"0.60000","0.05405","1746.65393","0.00061"
"0.70000","0.06398","1871.15039","0.00065"
"0.80000","0.07392","1994.22107","0.00069"
"0.90000","0.08399","2118.42065","0.00073"
"1.00000","0.09409","2242.09546","0.00077"
"1.10000","0.10408","2362.65186","0.00081"
"1.20000","0.11395","2481.45435","0.00085"
"1.30000","0.12400","2601.36646","0.00089"
"1.40000","0.13405","2720.87183","0.00092"
"1.50000","0.14408","2838.73315","0.00096"
"1.60000","0.15411","2955.62793","0.00100"
"1.70000","0.16404","3070.53296","0.00104"
"1.80000","0.17394","3184.82935","0.00108"
"1.90000","0.18386","3298.87573","0.00112"
"2.00000","0.19402","3415.10962","0.00115"
"2.10000","0.20406","3529.57056","0.00119"
"2.20000","0.21421","3644.80200","0.00123"
"2.30000","0.22413","3756.71436","0.00127"
"2.40000","0.23399","3867.23877","0.00130"
"2.50000","0.24387","3977.09155","0.00134"
"2.60000","0.25393","4089.10913","0.00138"
"2.70000","0.26402","4200.89014","0.00141"
"2.80000","0.27416","4313.18164","0.00145"
"2.90000","0.28418","4423.09229","0.00149"
"3.00000","0.29402","4530.80811","0.00152"
"3.10000","0.30400","4639.26123","0.00156"
"3.20000","0.31396","4747.39160","0.00159"
"3.30000","0.32399","4855.68506","0.00163"
"3.40000","0.33407","4964.01514","0.00167"
"3.50000","0.34412","5071.70117","0.00170"
"3.60000","0.35403","5177.58643","0.00173"
"3.70000","0.36402","5284.67236","0.00177"
"3.80000","0.37409","5392.00293","0.00180"
"3.90000","0.38401","5496.98193","0.00184"
"4.00000","0.39412","5603.53076","0.00187"
"4.10000","0.40407","5707.56201","0.00191"
"4.20000","0.41393","5810.55859","0.00194"
"4.30000","0.42390","5913.72412","0.00198"
"4.40000","0.43408","6019.42041","0.00201"
"4.50000","0.44411","6121.93457","0.00205"
"4.60000","0.45416","6224.51807","0.00208"
"4.70000","0.46414","6325.89600","0.00211"
"4.80000","0.47396","6424.40820","0.00215"
"4.90000","0.48389","6523.94873","0.00218"
"5.00000","0.49395","6625.04346","0.00221"
"5.10000","0.50407","6725.69775","0.00225"
"5.20000","0.51419","6826.47168","0.00228"
"5.30000","0.52418","6925.43018","0.00231"
"5.40000","0.53400","7021.68066","0.00235"
"5.50000","0.54396","7119.15625","0.00238"
"5.60000","0.55399","7216.69922","0.00241"
"5.70000","0.56397","7313.17529","0.00245"
"5.80000","0.57410","7410.18555","0.00248"
"5.90000","0.58412","7505.03320","0.00251"
"6.00000","0.59409","7598.29932","0.00254"
"6.10000","0.60400","7689.25342","0.00257"
"6.20000","0.61402","7778.28467","0.00260"
"6.30000","0.62401","7861.79883","0.00263"
"6.40000","0.63406","7945.32080","0.00266"
"6.50000","0.64411","8028.45508","0.00269"
"6.60000","0.65395","8109.57910","0.00272"
"6.70000","0.66400","8193.20215","0.00275"
"6.80000","0.67408","8277.44824","0.00278"
"6.90000","0.68412","8360.59961","0.00281"
"7.00000","0.69410","8442.61426","0.00284"
"7.10000","0.70412","8525.43066","0.00287"
"7.20000","0.71396","8605.94238","0.00290"
"7.30000","0.72391","8687.92578","0.00293"
"7.40000","0.73406","8772.03418","0.00296"
"7.50000","0.74409","8854.50879","0.00299"
"7.60000","0.75423","8938.09570","0.00302"
"7.70000","0.76417","9019.38086","0.00305"
"7.80000","0.77399","9099.09570","0.00308"
"7.90000","0.78396","9180.24121","0.00311"
"8.00000","0.79399","9261.75977","0.00314"
"8.10000","0.80399","9342.80664","0.00317"
"8.20000","0.81410","9424.73438","0.00320"
"8.30000","0.82418","9505.73535","0.00323"
"8.40000","0.83403","9584.33496","0.00326"
"8.50000","0.84400","9664.11035","0.00330"
"8.60000","0.85393","9743.01172","0.00333"
"8.70000","0.86399","9821.36328","0.00336"
"8.80000","0.87403","9899.58691","0.00339"
"8.90000","0.88415","9977.86719","0.00342"
"9.00000","0.89403","10053.91602","0.00345"
"9.10000","0.90402","10130.41211","0.00348"
"9.20000","0.91415","10207.59961","0.00351"
"9.30000","0.92405","10279.64648","0.00354"
"9.40000","0.93410","10352.79004","0.00357"
"9.50000","0.94406","10424.85254","0.00361"
"9.60000","0.95403","10496.14551","0.00364"
"9.70000","0.96394","10566.66211","0.00367"
"9.80000","0.97407","10639.69043","0.00371"
"9.90000","0.98410","10709.83594","0.00374"
"10.00000","0.99417","10779.66797","0.00377"
"10.10000","1.00409","10846.70898","0.00381"
"10.20000","1.01397","10912.52148","0.00384"
"10.30000","1.02394","10979.49316","0.00388"
"10.40000","1.03401","11046.33496","0.00392"
"10.50000","1.04404","11111.11719","0.00395"
"10.60000","1.05411","11175.07324","0.00399"
"10.70000","1.06424","11238.98145","0.00403"
"10.80000","1.07407","11298.71680","0.00407"
"10.90000","1.08395","11358.86035","0.00411"
"11.00000","1.09395","11418.34961","0.00414"
"11.10000","1.10404","11476.63379","0.00418"
"11.20000","1.11404","11532.72656","0.00422"
"11.30000","1.12414","11589.51758","0.00427"
"11.40000","1.13409","11643.19727","0.00431"
"11.50000","1.14408","11696.68652","0.00435"
"11.60000","1.15408","11749.52734","0.00439"
"11.70000","1.16403","11798.95996","0.00444"
"11.80000","1.17407","11849.00000","0.00448"
"11.90000","1.18404","11896.68359","0.00452"
"12.00000","1.19403","11944.44238","0.00457"
"12.10000","1.20404","11990.86621","0.00461"
"12.20000","1.21406","12037.07324","0.00466"
"12.30000","1.22413","12080.34570","0.00470"
"12.40000","1.23410","12120.86426","0.00475"
"12.50000","1.24410","12159.14160","0.00479"
"12.60000","1.25398","12195.42676","0.00484"
"12.70000","1.26398","12232.87598","0.00488"
"12.80000","1.27399","12271.34180","0.00493"
"12.90000","1.28407","12299.68848","0.00498"
"13.00000","1.29413","12314.30957","0.00503"
"13.10000","1.30418","12356.40234","0.00509"
"13.20000","1.31408","12392.60645","0.00515"
"13.30000","1.32401","12427.23047","0.00521"
"13.40000","1.33389","12458.94922","0.00526"
"13.50000","1.34397","12491.03027","0.00533"
"13.60000","1.35410","12522.63477","0.00539"
"13.70000","1.36419","12553.79004","0.00544"
"13.80000","1.37413","12583.06250","0.00550"
"13.90000","1.38406","12613.48730","0.00556"
"14.00000","1.39400","12642.82910","0.00562"
"14.10000","1.40396","12670.58691","0.00567"
"14.20000","1.41406","12698.53906","0.00573"
"14.30000","1.42404","12725.35645","0.00579"
"14.40000","1.43408","12753.54883","0.00585"
"14.50000","1.44412","12781.72168","0.00590"
"14.60000","1.45399","12808.65332","0.00596"
"14.70000","1.46409","12835.90234","0.00602"
"14.80000","1.47410","12861.65527","0.00608"
"14.90000","1.48410","12885.82812","0.00614"
"15.00000","1.49403","12909.79785","0.00619"
"15.10000","1.50399","12935.63574","0.00625"
"15.20000","1.51403","12961.62598","0.00631"
"15.30000","1.52404","12986.42480","0.00637"
"15.40000","1.53414","13011.32422","0.00642"
"15.50000","1.54416","13034.89648","0.00648"
"15.60000","1.55410","13057.06055","0.00654"
"15.70000","1.56397","13080.05469","0.00660"
"15.80000","1.57385","13102.12891","0.00666"
"15.90000","1.58398","13125.80957","0.00672"
"16.00000","1.59410","13149.19336","0.00678"
"16.10000","1.60420","13172.16602","0.00683"
"16.20000","1.61411","13193.00977","0.00689"
"16.30000","1.62404","13214.74023","0.00695"
"16.40000","1.63395","13235.72070","0.00701"
"16.50000","1.64397","13255.76270","0.00706"
"16.60000","1.65405","13277.13086","0.00712"
"16.70000","1.66407","13296.80859","0.00718"
"16.80000","1.67415","13317.90234","0.00723"
"16.90000","1.68415","13337.92090","0.00072"
"17.00000","1.69398","13356.34277","0.00084"
"17.10000","1.70403","13377.14941","0.00081"
"17.20000","1.71407","13396.09766","0.00079"
"17.30000","1.72406","13413.74805","0.00078"
"17.40000","1.73410","13432.37500","0.00077"
"17.50000","1.74401","13451.24121","0.00077"
"17.60000","1.75404","13470.56641","0.00076"
"17.70000","1.76401","13488.35645","0.00076"
"17.80000","1.77412","13507.18262","0.00075"
"17.90000","1.78413","13523.89746","0.00075"
"18.00000","1.79408","13540.53906","0.00075"
"18.10000","1.80400","13557.01855","0.00075"
"18.20000","1.81384","13572.92578","0.00075"
"18.30000","1.82405","13591.92383","0.00075"
"18.40000","1.83412","13609.61816","0.00075"
"18.50000","1.84422","13626.49316","0.00075"
"18.60000","1.85409","13640.19336","0.00075"
"18.70000","1.86403","13656.78711","0.00075"
"18.80000","1.87388","13671.36719","0.00075"
"18.90000","1.88394","13687.26758","0.00075"
"19.00000","1.89407","13703.69629","0.00075"
"19.10000","1.90414","13718.69629","0.00075"
"19.20000","1.91420","13734.33789","0.00075"
"19.30000","1.92413","13749.65918","0.00076"
"19.40000","1.93392","13762.74805","0.00076"
"19.50000","1.94401","13778.36328","0.00076"
"19.60000","1.95404","13792.39258","0.00076"
"19.70000","1.96408","13806.21680","0.00076"
"19.80000","1.97410","13820.09961","0.00077"
"19.90000","1.98404","13834.74609","0.00077"
"20.00000","1.99402","13848.72461","0.00077"
"20.10000","2.00402","13862.29199","0.00077"
"20.20000","2.01405","13876.63184","0.00078"
"20.30000","2.02415","13890.14453","0.00078"
"20.40000","2.03408","13901.73633","0.00078"
"20.50000","2.04401","13914.39551","0.00078"
"20.60000","2.05389","13927.06934","0.00079"
"20.70000","2.06408","13942.89453","0.00079"
"20.80000","2.07415","13956.15332","0.00079"
"20.90000","2.08422","13968.40527","0.00079"
"21.00000","2.09409","13978.90625","0.00080"
"21.10000","2.10398","13991.53613","0.00080"
"21.20000","2.11386","14002.28027","0.00080"
"21.30000","2.12395","14015.43652","0.00081"
"21.40000","2.13412","14029.45215","0.00081"
"21.50000","2.14419","14041.87500","0.00081"
"21.60000","2.15422","14053.59473","0.00081"
"21.70000","2.16407","14064.31543","0.00082"
"21.80000","2.17391","14074.60547","0.00082"
"21.90000","2.18397","14087.05664","0.00082"
"22.00000","2.19400","14098.80859","0.00083"
"22.10000","2.20414","14110.79883","0.00083"
"22.20000","2.21412","14121.47168","0.00083"
"22.30000","2.22407","14133.29883","0.00083"
"22.40000","2.23403","14144.52832","0.00084"
"22.50000","2.24399","14154.93066","0.00084"
"22.60000","2.25403","14166.51562","0.00084"
"22.70000","2.26412","14177.26758","0.00085"
"22.80000","2.27408","14187.06348","0.00085"
"22.90000","2.28402","14197.57617","0.00084"
"23.00000","2.29397","14208.22168","0.00085"
"23.10000","2.30406","14220.74609","0.00085"
"23.20000","2.31416","14232.02051","0.00085"
"23.30000","2.32417","14241.93066","0.00086"
"23.40000","2.33412","14250.91797","0.00086"
"23.50000","2.34398","14259.70020","0.00086"
"23.60000","2.35386","14268.73242","0.00086"
"23.70000","2.36404","14281.35449","0.00088"
"23.80000","2.37412","14292.75293","0.00088"
"23.90000","2.38425","14303.76953","0.00088"
"24.00000","2.39420","14312.40430","0.00087"
"24.10000","2.40403","14320.80859","0.00088"
"24.20000","2.41387","14329.42188","0.00088"
"24.30000","2.42399","14340.73926","0.00088"
"24.40000","2.43397","14349.76172","0.00088"
"24.50000","2.44415","14360.98535","0.00088"
"24.60000","2.45418","14370.84375","0.00089"
"24.70000","2.46405","14379.31934","0.00089"
"24.80000","2.47398","14388.33301","0.00089"
"24.90000","2.48399","14397.97852","0.00089"
"25.00000","2.49405","14407.78516","0.00090"
"25.10000","2.50410","14417.18359","0.00090"
"25.20000","2.51409","14425.40332","0.00090"
"25.30000","2.52405","14434.12500","0.00090"
"25.40000","2.53402","14444.19922","0.00091"
"25.50000","2.54411","14455.22949","0.00091"
"25.60000","2.55407","14463.57324","0.00091"
"25.70000","2.56419","14473.07617","0.00092"
"25.80000","2.57411","14479.64941","0.00092"
"25.90000","2.58393","14486.95410","0.00092"
"26.00000","2.59386","14495.68262","0.00093"
"26.10000","2.60413","14508.14160","0.00093"
"26.20000","2.61412","14516.77832","0.00093"
"26.30000","2.62423","14526.48633","0.00093"
"26.40000","2.63419","14534.34863","0.00093"
"26.50000","2.64403","14540.84180","0.00094"
"26.60000","2.65388","14547.67285","0.00094"
"26.70000","2.66401","14558.32129","0.00094"
"26.80000","2.67407","14567.39648","0.00094"
"26.90000","2.68416","14576.70508","0.00095"
"27.00000","2.69421","14585.74121","0.00095"
"27.10000","2.70402","14591.32422","0.00094"
"27.20000","2.71401","14600.30273","0.00094"
"27.30000","2.72401","14609.30371","0.00094"
"27.40000","2.73405","14617.98438","0.00094"
"27.50000","2.74408","14625.66406","0.00094"
"27.60000","2.75415","14633.30957","0.00094"
"27.70000","2.76404","14640.94922","0.00094"
"27.80000","2.77405","14650.69238","0.00094"
"27.90000","2.78414","14659.84766","0.00094"
"28.00000","2.79403","14665.80664","0.00094"
"28.10000","2.80412","14674.90332","0.00094"
"28.20000","2.81412","14681.88281","0.00094"
"28.30000","2.82394","14688.17285","0.00094"
"28.40000","2.83399","14696.72461","0.00094"
"28.50000","2.84413","14706.90820","0.00094"
"28.60000","2.85412","14715.26367","0.00094"
"28.70000","2.86415","14723.28418","0.00094"
"28.80000","2.87416","14730.22363","0.00094"
"28.90000","2.88396","14734.98047","0.00094"
"29.00000","2.89390","14741.93164","0.00095"
"29.10000","2.90398","14752.21973","0.00095"
"29.20000","2.91413","14761.51172","0.00095"
"29.30000","2.92422","14769.36523","0.00095"
"29.40000","2.93421","14776.21094","0.00095"
"29.50000","2.94401","14781.41504","0.00095"
"29.60000","2.95398","14789.60547","0.00095"
"29.70000","2.96403","14797.82422","0.00095"
"29.80000","2.97404","14805.28223","0.00095"
"29.90000","2.98408","14812.84180","0.00095"
"30.00000","2.99417","14821.37402","0.00096"
"30.10000","3.00408","14827.74023","0.00096"
"30.20000","3.01401","14834.92383","0.00096"
"30.30000","3.02406","14843.57129","0.00096"
"30.40000","3.03401","14850.09668","0.00096"
"30.50000","3.04405","14857.44434","0.00096"
"30.60000","3.05413","14864.54297","0.00096"
"30.70000","3.06399","14869.80664","0.00096"
"30.80000","3.07401","14878.15527","0.00097"
"30.90000","3.08412","14888.36719","0.00097"
"31.00000","3.09415","14895.61621","0.00097"
"31.10000","3.10414","14901.39551","0.00097"
"31.20000","3.11415","14907.75391","0.00097"
"31.30000","3.12397","14912.57422","0.00097"
"31.40000","3.13399","14920.29590","0.00098"
"31.50000","3.14406","14929.12500","0.00098"
"31.60000","3.15414","14936.90430","0.00098"
"31.70000","3.16419","14944.10449","0.00098"
"31.80000","3.17414","14950.14844","0.00098"
"31.90000","3.18402","14955.37598","0.00098"
"32.00000","3.19397","14962.18262","0.00098"
"32.10000","3.20400","14969.87793","0.00099"
"32.20000","3.21400","14977.45508","0.00099"
"32.30000","3.22411","14985.57617","0.00099"
"32.40000","3.23421","14992.58691","0.00099"
"32.50000","3.24410","14997.52441","0.00099"
"32.60000","3.25401","15004.27734","0.00099"
"32.70000","3.26396","15011.96777","0.00099"
"32.80000","3.27400","15018.49902","0.00099"
"32.90000","3.28405","15025.06250","0.00099"
"33.00000","3.29418","15032.34766","0.00099"
"33.10000","3.30404","15037.47363","0.00099"
"33.20000","3.31408","15045.93652","0.00099"
"33.30000","3.32412","15053.83301","0.00099"
"33.40000","3.33407","15059.04004","0.00099"
"33.50000","3.34408","15064.98340","0.00099"
"33.60000","3.35408","15071.79297","0.00100"
"33.70000","3.36403","15077.19629","0.00099"
"33.80000","3.37402","15083.86621","0.00100"
"33.90000","3.38408","15092.80664","0.00099"
"34.00000","3.39412","15099.95312","0.00100"
"34.10000","3.40417","15106.62402","0.00100"
"34.20000","3.41412","15111.57910","0.00100"
"34.30000","3.42401","15115.94336","0.00100"
"34.40000","3.43396","15122.74316","0.00100"
"34.50000","3.44400","15130.55859","0.00100"
"34.60000","3.45403","15137.16699","0.00100"
"34.70000","3.46414","15144.68359","0.00100"
"34.80000","3.47423","15151.26074","0.00100"
"34.90000","3.48408","15155.96484","0.00100"
"35.00000","3.49403","15162.24316","0.00100"
"35.10000","3.50389","15167.63086","0.00100"
"35.20000","3.51400","15174.60938","0.00100"
"35.30000","3.52404","15181.22363","0.00100"
"35.40000","3.53421","15189.73730","0.00100"
"35.50000","3.54411","15194.01855","0.00100"
"35.60000","3.55408","15200.81152","0.00100"
"35.70000","3.56407","15208.08789","0.00100"
"35.80000","3.57398","15213.23926","0.00099"
"35.90000","3.58409","15219.96289","0.00099"
"36.00000","3.59403","15224.65625","0.00099"
"36.10000","3.60410","15231.24316","0.00099"
"36.20000","3.61408","15237.99316","0.00099"
"36.30000","3.62406","15245.54688","0.00098"
"36.40000","3.63410","15251.67871","0.00098"
"36.50000","3.64414","15257.87109","0.00098"
"36.60000","3.65410","15262.50098","0.00097"
"36.70000","3.66401","15267.27930","0.00097"
"36.80000","3.67398","15273.82324","0.00097"
"36.90000","3.68403","15280.97559","0.00096"
"37.00000","3.69406","15287.37695","0.00093"
"37.10000","3.70415","15294.70215","0.00093"
"37.20000","3.71417","15300.48242","0.00093"
"37.30000","3.72412","15305.33887","0.00092"
"37.40000","3.73401","15309.77832","0.00092"
"37.50000","3.74384","15314.63672","0.00092"
"37.60000","3.75399","15322.51660","0.00092"
"37.70000","3.76411","15329.93945","0.00092"
"37.80000","3.77423","15336.77832","0.00092"
"37.90000","3.78413","15340.62891","0.00091"
"38.00000","3.79403","15346.63574","0.00091"
"38.10000","3.80396","15353.01758","0.00090"
"38.20000","3.81398","15358.43652","0.00090"
"38.30000","3.82406","15364.56348","0.00090"
"38.40000","3.83405","15369.47070","0.00090"
"38.50000","3.84413","15376.53613","0.00090"
"38.60000","3.85414","15382.82520","0.00089"
"38.70000","3.86400","15388.02637","0.00089"
"38.80000","3.87407","15394.22266","0.00089"
"38.90000","3.88407","15400.07715","0.00089"
"39.00000","3.89408","15405.41211","0.00089"
"39.10000","3.90404","15409.99902","0.00089"
"39.20000","3.91397","15415.91016","0.00091"
"39.30000","3.92406","15423.36621","0.00090"
"39.40000","3.93401","15428.86523","0.00090"
"39.50000","3.94416","15436.43652","0.00092"
"39.60000","3.95417","15440.99023","0.00091"
