Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","746.25513","0.00047"
"0.10000","0.00313","785.78375","0.00049"
"0.20000","0.01331","917.24054","0.00056"
"0.30000","0.02382","1035.21643","0.00062"
"0.40000","0.03384","1141.95007","0.00068"
"0.50000","0.04390","1249.26941","0.00074"
"0.60000","0.05401","1357.55054","0.00080"
"0.70000","0.06405","1465.57361","0.00085"
"0.80000","0.07410","1571.96875","0.00091"
"0.90000","0.08409","1677.13855","0.00097"
"1.00000","0.09400","1780.58459","0.00102"
"1.10000","0.10404","1884.76440","0.00108"
"1.20000","0.11404","1987.61707","0.00113"
"1.30000","0.12408","2090.31860","0.00119"
"1.40000","0.13401","2191.58545","0.00124"
"1.50000","0.14397","2292.66724","0.00129"
"1.60000","0.15398","2394.11450","0.00135"
"1.70000","0.16403","2495.38745","0.00140"
"1.80000","0.17410","2596.77979","0.00146"
"1.90000","0.18411","2697.45557","0.00151"
"2.00000","0.19406","2796.24097","0.00156"
"2.10000","0.20396","2895.20142","0.00161"
"2.20000","0.21388","2993.63013","0.00166"
"2.30000","0.22397","3094.27051","0.00172"
"2.40000","0.23410","3194.84814","0.00177"
"2.50000","0.24418","3294.48950","0.00182"
"2.60000","0.25411","3392.14233","0.00187"
"2.70000","0.26399","3489.20044","0.00193"
"2.80000","0.27389","3586.58667","0.00198"
"2.90000","0.28394","3684.72974","0.00203"
"3.00000","0.29404","3783.49316","0.00209"
"3.10000","0.30411","3880.94067","0.00214"
"3.20000","0.31412","3978.32666","0.00219"
"3.30000","0.32408","4074.38770","0.00225"
"3.40000","0.33396","4169.35889","0.00230"
"3.50000","0.34399","4265.68604","0.00236"
"3.60000","0.35402","4361.88672","0.00241"
"3.70000","0.36407","4457.94287","0.00247"
"3.80000","0.37405","4552.95947","0.00252"
"3.90000","0.38398","4647.48535","0.00258"
"4.00000","0.39398","4742.30225","0.00264"
"4.10000","0.40399","4836.94482","0.00270"
"4.20000","0.41404","4931.39746","0.00276"
"4.30000","0.42410","5025.72168","0.00282"
"4.40000","0.43407","5119.13574","0.00288"
"4.50000","0.44396","5211.56104","0.00294"
"4.60000","0.45389","5304.18213","0.00300"
"4.70000","0.46402","5398.35986","0.00307"
"4.80000","0.47410","5491.89502","0.00314"
"4.90000","0.48421","5585.11523","0.00321"
"5.00000","0.49406","5675.50537","0.00327"
"5.10000","0.50397","5766.45898","0.00335"
"5.20000","0.51387","5856.78125","0.00342"
"5.30000","0.52396","5947.63477","0.00348"
"5.40000","0.53404","6039.57568","0.00356"
"5.50000","0.54414","6130.86768","0.00364"
"5.60000","0.55419","6221.74316","0.00373"
"5.70000","0.56407","6310.20312","0.00381"
"5.80000","0.57391","6397.74854","0.00390"
"5.90000","0.58395","6486.83252","0.00399"
"6.00000","0.59398","6575.27588","0.00409"
"6.10000","0.60409","6664.06543","0.00419"
"6.20000","0.61410","6751.55811","0.00429"
"6.30000","0.62403","6838.46191","0.00440"
"6.40000","0.63400","6924.48096","0.00451"
"6.50000","0.64398","7009.76611","0.00463"
"6.60000","0.65402","7095.57666","0.00476"
"6.70000","0.66409","7181.18115","0.00489"
"6.80000","0.67407","7265.71240","0.00503"
"6.90000","0.68399","7349.05322","0.00517"
"7.00000","0.69390","7432.24170","0.00531"
"7.10000","0.70410","7517.31934","0.00547"
"7.20000","0.71408","7599.90234","0.00563"
"7.30000","0.72414","7682.74072","0.00579"
"7.40000","0.73409","7763.40820","0.00597"
"7.50000","0.74394","7842.14941","0.00613"
"7.60000","0.75387","7922.46777","0.00631"
"7.70000","0.76397","8003.45996","0.00650"
"7.80000","0.77409","8083.72119","0.00670"
"7.90000","0.78415","8162.83740","0.00690"
"8.00000","0.79423","8240.86328","0.00711"
"8.10000","0.80402","8315.29297","0.00732"
"8.20000","0.81389","8389.36426","0.00754"
"8.30000","0.82397","8464.23535","0.00777"
"8.40000","0.83400","8536.93457","0.00800"
"8.50000","0.84414","8609.59766","0.00825"
"8.60000","0.85416","8680.06152","0.00850"
"8.70000","0.86405","8747.82227","0.00876"
"8.80000","0.87399","8814.05078","0.00904"
"8.90000","0.88399","8879.08398","0.00932"
"9.00000","0.89400","8942.60547","0.00962"
"9.10000","0.90411","9004.65430","0.00994"
"9.20000","0.91409","9064.00098","0.01026"
"9.30000","0.92402","9121.89648","0.01060"
"9.40000","0.93397","9178.49316","0.01094"
"9.50000","0.94405","9234.59961","0.01130"
"9.60000","0.95407","9286.83203","0.01168"
"9.70000","0.96414","9337.82617","0.01207"
"9.80000","0.97409","9385.77441","0.01245"
"9.90000","0.98393","9431.93262","0.01281"
"10.00000","0.99385","9473.92773","0.00618"
"10.10000","1.00406","9518.83301","0.00629"
"10.20000","1.01412","9562.39746","0.00633"
"10.30000","1.02419","9605.55273","0.00633"
"10.40000","1.03417","9645.87402","0.00637"
"10.50000","1.04401","9683.26367","0.00641"
"10.60000","1.05386","9720.69824","0.00642"
"10.70000","1.06398","9758.52246","0.00384"
"10.80000","1.07398","9793.99414","0.00386"
"10.90000","1.08417","9830.08301","0.00376"
"11.00000","1.09418","9864.41895","0.00375"
"11.10000","1.10405","9897.94043","0.00379"
"11.20000","1.11397","9931.76953","0.00388"
"11.30000","1.12400","9964.93945","0.00391"
"11.40000","1.13398","9996.29785","0.00394"
"11.50000","1.14410","10028.38379","0.00397"
"11.60000","1.15415","10058.99414","0.00400"
"11.70000","1.16404","10086.59180","0.00257"
"11.80000","1.17400","10115.52734","0.00260"
"11.90000","1.18409","10146.16699","0.00258"
"12.00000","1.19412","10174.06055","0.00257"
"12.10000","1.20407","10202.06934","0.00256"
"12.20000","1.21410","10230.10742","0.00249"
"12.30000","1.22391","10256.31836","0.00242"
"12.40000","1.23392","10284.22168","0.00241"
"12.50000","1.24412","10313.67188","0.00240"
"12.60000","1.25413","10340.33496","0.00235"
"12.70000","1.26420","10365.92090","0.00238"
"12.80000","1.27408","10390.33008","0.00236"
"12.90000","1.28402","10415.04590","0.00235"
"13.00000","1.29391","10439.51172","0.00230"
"13.10000","1.30397","10465.61328","0.00226"
"13.20000","1.31406","10489.96777","0.00231"
"13.30000","1.32420","10513.52832","0.00235"
"13.40000","1.33422","10536.97168","0.00235"
"13.50000","1.34400","10559.42773","0.00235"
"13.60000","1.35395","10584.66309","0.00236"
"13.70000","1.36395","10609.65918","0.00236"
"13.80000","1.37403","10634.17969","0.00236"
"13.90000","1.38407","10657.00781","0.00237"
"14.00000","1.39419","10680.15625","0.00236"
"14.10000","1.40408","10701.21191","0.00237"
"14.20000","1.41406","10724.57812","0.00236"
"14.30000","1.42402","10747.62891","0.00236"
"14.40000","1.43402","10769.46777","0.00236"
"14.50000","1.44408","10791.40332","0.00236"
"14.60000","1.45414","10812.55566","0.00237"
"14.70000","1.46396","10832.19922","0.00237"
"14.80000","1.47398","10854.88184","0.00237"
"14.90000","1.48409","10878.39355","0.00238"
"15.00000","1.49409","10898.56934","0.00238"
"15.10000","1.50414","10918.74805","0.00238"
"15.20000","1.51413","10938.31738","0.00235"
"15.30000","1.52397","10956.32129","0.00233"
"15.40000","1.53392","10976.67285","0.00213"
"15.50000","1.54402","10998.72559","0.00204"
"15.60000","1.55411","11019.60645","0.00204"
"15.70000","1.56418","11040.45996","0.00203"
"15.80000","1.57421","11059.81152","0.00202"
"15.90000","1.58398","11076.35840","0.00201"
"16.00000","1.59397","11096.54688","0.00198"
"16.10000","1.60399","11116.64062","0.00198"
"16.20000","1.61401","11136.10449","0.00197"
"16.30000","1.62407","11155.03711","0.00197"
"16.40000","1.63419","11174.40527","0.00197"
"16.50000","1.64415","11191.78125","0.00197"
"16.60000","1.65397","11209.24512","0.00197"
"16.70000","1.66399","11228.84766","0.00197"
"16.80000","1.67402","11247.19141","0.00197"
"16.90000","1.68404","11264.81934","0.00197"
"17.00000","1.69413","11282.91309","0.00198"
"17.10000","1.70406","11299.76562","0.00199"
"17.20000","1.71402","11317.33008","0.00200"
"17.30000","1.72411","11336.39453","0.00201"
"17.40000","1.73409","11353.20020","0.00202"
"17.50000","1.74408","11369.86816","0.00205"
"17.60000","1.75408","11385.82324","0.00206"
"17.70000","1.76400","11401.45898","0.00207"
"17.80000","1.77402","11418.61328","0.00207"
"17.90000","1.78403","11436.90332","0.00208"
"18.00000","1.79412","11454.72852","0.00209"
"18.10000","1.80415","11471.32617","0.00210"
"18.20000","1.81413","11486.68555","0.00210"
"18.30000","1.82400","11501.13281","0.00211"
"18.40000","1.83397","11518.36816","0.00211"
"18.50000","1.84400","11534.99512","0.00211"
"18.60000","1.85402","11551.40039","0.00211"
"18.70000","1.86413","11567.78711","0.00211"
"18.80000","1.87419","11583.62207","0.00212"
"18.90000","1.88412","11597.61523","0.00212"
"19.00000","1.89399","11611.97754","0.00212"
"19.10000","1.90395","11627.43262","0.00212"
"19.20000","1.91400","11643.12402","0.00212"
"19.30000","1.92404","11658.34766","0.00213"
"19.40000","1.93416","11673.55957","0.00213"
"19.50000","1.94408","11686.87207","0.00213"
"19.60000","1.95410","11701.99219","0.00213"
"19.70000","1.96404","11716.86621","0.00213"
"19.80000","1.97404","11731.13770","0.00213"
"19.90000","1.98405","11744.75781","0.00213"
"20.00000","1.99403","11757.53711","0.00213"
"20.10000","2.00402","11771.07031","0.00213"
"20.20000","2.01404","11785.53809","0.00213"
"20.30000","2.02405","11799.92676","0.00213"
"20.40000","2.03410","11814.02930","0.00214"
"20.50000","2.04415","11827.50586","0.00214"
"20.60000","2.05408","11839.39258","0.00213"
"20.70000","2.06400","11851.23047","0.00213"
"20.80000","2.07396","11864.64062","0.00213"
"20.90000","2.08403","11878.69043","0.00213"
"21.00000","2.09404","11891.83691","0.00213"
"21.10000","2.10414","11905.84570","0.00213"
"21.20000","2.11418","11918.41406","0.00213"
"21.30000","2.12410","11929.75586","0.00213"
"21.40000","2.13400","11941.16504","0.00213"
