Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","453.62283","0.00003"
"0.10000","0.00309","492.65158","0.00004"
"0.20000","0.01412","628.38898","0.00009"
"0.30000","0.02444","734.80762","0.00012"
"0.40000","0.03444","836.37622","0.00016"
"0.50000","0.04441","940.47095","0.00020"
"0.60000","0.05452","1045.37744","0.00023"
"0.70000","0.06452","1147.01440","0.00027"
"0.80000","0.07457","1248.88574","0.00031"
"0.90000","0.08457","1349.55164","0.00035"
"1.00000","0.09453","1449.21191","0.00038"
"1.10000","0.10456","1548.98047","0.00042"
"1.20000","0.11454","1647.58801","0.00046"
"1.30000","0.12456","1746.36841","0.00050"
"1.40000","0.13448","1843.91284","0.00053"
"1.50000","0.14446","1941.77112","0.00057"
"1.60000","0.15444","2038.90405","0.00061"
"1.70000","0.16453","2136.65015","0.00064"
"1.80000","0.17458","2233.72388","0.00068"
"1.90000","0.18460","2330.07886","0.00072"
"2.00000","0.19456","2425.36792","0.00075"
"2.10000","0.20445","2519.97803","0.00079"
"2.20000","0.21437","2614.14868","0.00083"
"2.30000","0.22445","2710.38379","0.00086"
"2.40000","0.23458","2806.38086","0.00090"
"2.50000","0.24467","2901.53467","0.00094"
"2.60000","0.25460","2994.75977","0.00097"
"2.70000","0.26450","3087.51074","0.00101"
"2.80000","0.27440","3179.93750","0.00104"
"2.90000","0.28444","3272.95557","0.00108"
"3.00000","0.29453","3366.75610","0.00111"
"3.10000","0.30458","3459.47583","0.00115"
"3.20000","0.31460","3551.88184","0.00119"
"3.30000","0.32460","3643.83838","0.00122"
"3.40000","0.33447","3733.90356","0.00126"
"3.50000","0.34451","3825.60571","0.00129"
"3.60000","0.35453","3916.47266","0.00133"
"3.70000","0.36456","4007.23975","0.00136"
"3.80000","0.37455","4097.34570","0.00139"
"3.90000","0.38446","4186.62598","0.00142"
"4.00000","0.39447","4276.74072","0.00146"
"4.10000","0.40451","4366.85254","0.00149"
"4.20000","0.41456","4456.68604","0.00153"
"4.30000","0.42460","4545.52539","0.00156"
"4.40000","0.43457","4633.89355","0.00160"
"4.50000","0.44447","4721.58936","0.00163"
"4.60000","0.45436","4808.65869","0.00167"
"4.70000","0.46450","4896.96484","0.00169"
"4.80000","0.47461","4985.81543","0.00173"
"4.90000","0.48470","5073.42041","0.00176"
"5.00000","0.49457","5159.27002","0.00179"
"5.10000","0.50449","5245.31152","0.00183"
"5.20000","0.51437","5330.03467","0.00186"
"5.30000","0.52447","5416.78223","0.00190"
"5.40000","0.53453","5503.20264","0.00193"
"5.50000","0.54462","5589.27930","0.00196"
"5.60000","0.55468","5674.96973","0.00199"
"5.70000","0.56458","5758.67383","0.00203"
"5.80000","0.57442","5841.35449","0.00206"
"5.90000","0.58445","5925.56055","0.00210"
"6.00000","0.59449","6009.19336","0.00213"
"6.10000","0.60457","6092.90039","0.00216"
"6.20000","0.61458","6175.57471","0.00220"
"6.30000","0.62452","6257.69629","0.00223"
"6.40000","0.63451","6339.30469","0.00227"
"6.50000","0.64450","6420.05518","0.00230"
"6.60000","0.65452","6500.28955","0.00234"
"6.70000","0.66458","6580.07764","0.00237"
"6.80000","0.67457","6657.88867","0.00241"
"6.90000","0.68450","6733.82129","0.00244"
"7.00000","0.69439","6809.45508","0.00248"
"7.10000","0.70457","6887.86426","0.00251"
"7.20000","0.71460","6963.94727","0.00255"
"7.30000","0.72467","7038.27734","0.00258"
"7.40000","0.73455","7109.70557","0.00262"
"7.50000","0.74448","7181.71387","0.00265"
"7.60000","0.75436","7252.62842","0.00269"
"7.70000","0.76444","7325.08545","0.00273"
"7.80000","0.77458","7397.82666","0.00276"
"7.90000","0.78464","7469.50293","0.00280"
"8.00000","0.79472","7541.08447","0.00284"
"8.10000","0.80450","7610.06152","0.00288"
"8.20000","0.81443","7679.94580","0.00292"
