Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","-7.21255","-0.00055"
"0.10000","0.00309","6.31696","-0.00054"
"0.20000","0.01395","42.21823","-0.00049"
"0.30000","0.02446","80.13828","-0.00043"
"0.40000","0.03443","125.66652","-0.00036"
"0.50000","0.04437","170.57297","-0.00028"
"0.60000","0.05433","215.65561","-0.00021"
"0.70000","0.06436","260.73660","-0.00013"
"0.80000","0.07440","305.65765","-0.00006"
"0.90000","0.08448","350.64713","0.00001"
"1.00000","0.09439","394.07452","0.00008"
"1.10000","0.10440","437.47165","0.00016"
"1.20000","0.11443","480.61899","0.00023"
"1.30000","0.12439","522.89807","0.00030"
"1.40000","0.13444","565.26953","0.00036"
"1.50000","0.14443","606.72614","0.00043"
"1.60000","0.15435","647.94879","0.00050"
"1.70000","0.16434","689.17523","0.00057"
"1.80000","0.17438","730.66882","0.00064"
"1.90000","0.18446","772.01404","0.00070"
"2.00000","0.19448","812.84503","0.00077"
"2.10000","0.20447","853.63641","0.00084"
"2.20000","0.21433","893.56409","0.00091"
"2.30000","0.22435","934.31708","0.00097"
"2.40000","0.23431","974.24658","0.00104"
"2.50000","0.24440","1014.67285","0.00111"
"2.60000","0.25447","1055.11682","0.00118"
"2.70000","0.26457","1095.33533","0.00125"
"2.80000","0.27445","1134.46497","0.00132"
"2.90000","0.28435","1173.68799","0.00139"
"3.00000","0.29428","1212.94666","0.00145"
"3.10000","0.30435","1252.53625","0.00153"
"3.20000","0.31443","1291.95325","0.00159"
"3.30000","0.32452","1331.32532","0.00167"
"3.40000","0.33442","1369.85376","0.00174"
"3.50000","0.34444","1408.93640","0.00181"
"3.60000","0.35437","1447.25159","0.00189"
"3.70000","0.36435","1485.48962","0.00196"
"3.80000","0.37443","1524.13135","0.00204"
"3.90000","0.38442","1562.24170","0.00211"
"4.00000","0.39439","1600.07495","0.00219"
"4.10000","0.40442","1637.99780","0.00227"
"4.20000","0.41438","1675.42102","0.00235"
"4.30000","0.42447","1713.31665","0.00244"
"4.40000","0.43446","1750.42810","0.00253"
"4.50000","0.44445","1787.11633","0.00261"
"4.60000","0.45440","1823.39453","0.00270"
"4.70000","0.46433","1859.38123","0.00280"
"4.80000","0.47431","1895.35547","0.00289"
"4.90000","0.48443","1931.77698","0.00299"
"5.00000","0.49449","1967.50220","0.00309"
"5.10000","0.50452","2002.61902","0.00320"
"5.20000","0.51447","2036.79150","0.00331"
"5.30000","0.52433","2070.82617","0.00342"
"5.40000","0.53425","2104.83105","0.00354"
"5.50000","0.54433","2139.03979","0.00366"
"5.60000","0.55445","2172.83691","0.00379"
"5.70000","0.56456","2206.62451","0.00393"
"5.80000","0.57447","2239.12549","0.00407"
"5.90000","0.58442","2271.35913","0.00421"
"6.00000","0.59432","2303.18018","0.00437"
"6.10000","0.60434","2334.72705","0.00453"
"6.20000","0.61443","2366.40698","0.00471"
"6.30000","0.62441","2396.82886","0.00488"
"6.40000","0.63445","2427.41284","0.00507"
"6.50000","0.64446","2457.71802","0.00527"
"6.60000","0.65438","2487.06519","0.00548"
"6.70000","0.66441","2516.20020","0.00570"
"6.80000","0.67444","2544.76758","0.00593"
"6.90000","0.68443","2572.34302","0.00617"
"7.00000","0.69442","2599.78540","0.00642"
"7.10000","0.70436","2626.27612","0.00669"
"7.20000","0.71434","2652.10669","0.00696"
"7.30000","0.72442","2677.46973","0.00726"
"7.40000","0.73449","2702.01392","0.00756"
"7.50000","0.74449","2725.36133","0.00788"
"7.60000","0.75446","2747.89526","0.00821"
"7.70000","0.76433","2768.72778","0.00854"
"7.80000","0.77426","2789.91748","0.00888"
"7.90000","0.78435","2810.32031","0.00925"
"8.00000","0.79448","2830.02417","0.00964"
"8.10000","0.80458","2848.90454","0.01003"
"8.20000","0.81446","2860.67285","0.00440"
"8.30000","0.82442","2878.59839","0.00457"
"8.40000","0.83426","2895.93774","0.00462"
"8.50000","0.84435","2912.36621","0.00467"
"8.60000","0.85444","2927.40210","0.00464"
"8.70000","0.86443","2941.58447","0.00447"
"8.80000","0.87454","2952.79126","0.00252"
"8.90000","0.88447","2967.59204","0.00251"
"9.00000","0.89438","2980.87207","0.00243"
"9.10000","0.90436","2989.98364","0.00125"
"9.20000","0.91445","3002.67383","0.00128"
"9.30000","0.92446","3015.02319","0.00114"
"9.40000","0.93442","3026.47900","0.00116"
"9.50000","0.94439","3038.23999","0.00120"
"9.60000","0.95437","3049.73169","0.00124"
"9.70000","0.96443","3060.96606","0.00127"
"9.80000","0.97444","3071.58032","0.00130"
"9.90000","0.98448","3081.49927","0.00129"
"10.00000","0.99445","3091.55518","0.00131"
"10.10000","1.00434","3101.61157","0.00132"
"10.20000","1.01427","3111.42969","0.00131"
"10.30000","1.02434","3120.41089","0.00121"
"10.40000","1.03449","3130.60107","0.00119"
"10.50000","1.04457","3140.21826","0.00120"
"10.60000","1.05447","3149.22192","0.00120"
"10.70000","1.06437","3158.24121","0.00121"
"10.80000","1.07424","3167.06641","0.00123"
"10.90000","1.08433","3176.06079","0.00124"
"11.00000","1.09445","3184.88477","0.00125"
"11.10000","1.10449","3192.88525","0.00124"
"11.20000","1.11455","3201.19995","0.00124"
"11.30000","1.12445","3209.97021","0.00125"
"11.40000","1.13434","3218.37134","0.00125"
"11.50000","1.14436","3226.24658","0.00118"
"11.60000","1.15436","3232.97095","0.00116"
"11.70000","1.16448","3241.06470","0.00118"
"11.80000","1.17444","3249.25781","0.00116"
"11.90000","1.18440","3257.41919","0.00116"
"12.00000","1.19437","3265.37524","0.00115"
"12.10000","1.20439","3272.92749","0.00114"
"12.20000","1.21441","3280.12769","0.00112"
"12.30000","1.22449","3287.45093","0.00110"
"12.40000","1.23447","3294.41943","0.00110"
"12.50000","1.24432","3301.02515","0.00108"
"12.60000","1.25431","3307.63452","0.00110"
"12.70000","1.26442","3314.97559","0.00108"
"12.80000","1.27455","3322.70068","0.00107"
"12.90000","1.28455","3329.81274","0.00105"
"13.00000","1.29443","3336.12036","0.00103"
"13.10000","1.30432","3342.86279","0.00103"
"13.20000","1.31425","3348.86011","0.00095"
"13.30000","1.32437","3355.41968","0.00093"
"13.40000","1.33446","3362.13745","0.00090"
"13.50000","1.34455","3368.99731","0.00089"
"13.60000","1.35455","3374.93970","0.00078"
"13.70000","1.36439","3380.78540","0.00071"
"13.80000","1.37424","3386.95801","0.00069"
"13.90000","1.38434","3393.61865","0.00069"
"14.00000","1.39434","3399.59082","0.00067"
"14.10000","1.40452","3405.73999","0.00067"
"14.20000","1.41448","3411.47192","0.00068"
"14.30000","1.42440","3417.70190","0.00068"
"14.40000","1.43437","3423.68848","0.00068"
"14.50000","1.44436","3429.82739","0.00068"
"14.60000","1.45438","3435.75146","0.00068"
"14.70000","1.46449","3441.92310","0.00068"
"14.80000","1.47449","3447.08179","0.00070"
"14.90000","1.48433","3452.18286","0.00072"
"15.00000","1.49436","3458.29395","0.00072"
"15.10000","1.50445","3464.73242","0.00073"
"15.20000","1.51448","3470.35278","0.00073"
"15.30000","1.52455","3475.66650","0.00073"
"15.40000","1.53445","3480.43408","0.00073"
"15.50000","1.54434","3485.72314","0.00073"
"15.60000","1.55424","3491.05176","0.00074"
"15.70000","1.56440","3497.18677","0.00074"
"15.80000","1.57446","3502.66162","0.00074"
"15.90000","1.58461","3508.20044","0.00074"
"16.00000","1.59455","3513.16333","0.00074"
"16.10000","1.60437","3517.89380","0.00073"
"16.20000","1.61426","3522.75513","0.00073"
"16.30000","1.62431","3528.32983","0.00072"
"16.40000","1.63433","3533.19312","0.00073"
"16.50000","1.64453","3538.59839","0.00073"
"16.60000","1.65456","3543.22388","0.00073"
"16.70000","1.66438","3547.39868","0.00073"
"16.80000","1.67437","3552.32104","0.00074"
"16.90000","1.68436","3557.19727","0.00074"
"17.00000","1.69436","3561.89722","0.00074"
"17.10000","1.70447","3566.82056","0.00075"
