Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","499.35040","-0.00045"
"0.10000","0.00286","544.27484","-0.00043"
"0.20000","0.01357","710.75946","-0.00034"
"0.30000","0.02402","860.43372","-0.00025"
"0.40000","0.03424","997.74359","-0.00018"
"0.50000","0.04424","1126.40833","-0.00011"
"0.60000","0.05417","1250.65759","-0.00004"
"0.70000","0.06414","1371.61548","0.00003"
"0.80000","0.07407","1488.67261","0.00009"
"0.90000","0.08411","1605.23096","0.00016"
"1.00000","0.09422","1721.14880","0.00022"
"1.10000","0.10420","1834.19861","0.00028"
"1.20000","0.11411","1945.78003","0.00034"
"1.30000","0.12412","2057.99072","0.00040"
"1.40000","0.13419","2169.66797","0.00046"
"1.50000","0.14419","2279.92749","0.00052"
"1.60000","0.15427","2389.83325","0.00059"
"1.70000","0.16418","2496.57007","0.00064"
"1.80000","0.17406","2602.43286","0.00070"
"1.90000","0.18402","2708.68213","0.00076"
"2.00000","0.19418","2816.24976","0.00082"
"2.10000","0.20419","2921.26733","0.00088"
"2.20000","0.21434","3027.75415","0.00094"
"2.30000","0.22429","3130.79346","0.00099"
"2.40000","0.23412","3232.44409","0.00105"
"2.50000","0.24402","3333.52197","0.00111"
"2.60000","0.25406","3436.25757","0.00117"
"2.70000","0.26415","3538.23926","0.00122"
"2.80000","0.27427","3640.33740","0.00128"
"2.90000","0.28432","3740.88208","0.00134"
"3.00000","0.29417","3838.77563","0.00139"
"3.10000","0.30414","3937.26489","0.00145"
"3.20000","0.31411","4034.97705","0.00151"
"3.30000","0.32412","4132.37012","0.00157"
"3.40000","0.33423","4230.11279","0.00162"
"3.50000","0.34424","4326.50439","0.00168"
"3.60000","0.35418","4421.69189","0.00174"
"3.70000","0.36417","4517.32666","0.00181"
"3.80000","0.37421","4612.73242","0.00187"
"3.90000","0.38415","4706.27539","0.00194"
"4.00000","0.39426","4800.83008","0.00200"
"4.10000","0.40421","4893.48486","0.00207"
"4.20000","0.41407","4984.91992","0.00214"
"4.30000","0.42404","5076.86621","0.00221"
"4.40000","0.43422","5171.21973","0.00228"
"4.50000","0.44425","5262.86377","0.00236"
"4.60000","0.45430","5354.35498","0.00244"
"4.70000","0.46428","5444.31299","0.00252"
"4.80000","0.47411","5531.75684","0.00260"
"4.90000","0.48406","5620.25195","0.00268"
"5.00000","0.49408","5708.82129","0.00277"
"5.10000","0.50421","5797.51709","0.00286"
"5.20000","0.51431","5885.75488","0.00295"
"5.30000","0.52432","5972.04736","0.00305"
"5.40000","0.53415","6055.87061","0.00315"
"5.50000","0.54410","6140.48633","0.00325"
"5.60000","0.55412","6224.87793","0.00336"
"5.70000","0.56414","6308.64795","0.00347"
"5.80000","0.57422","6391.72266","0.00359"
"5.90000","0.58428","6473.69531","0.00371"
"6.00000","0.59421","6553.09180","0.00383"
"6.10000","0.60415","6630.96826","0.00396"
"6.20000","0.61415","6707.48438","0.00409"
"6.30000","0.62416","6779.80127","0.00422"
"6.40000","0.63420","6851.51221","0.00435"
"6.50000","0.64426","6922.32178","0.00449"
"6.60000","0.65409","6990.72705","0.00463"
"6.70000","0.66412","7060.66846","0.00478"
"6.80000","0.67423","7130.72217","0.00494"
"6.90000","0.68426","7197.89404","0.00510"
"7.00000","0.69425","7264.00781","0.00527"
"7.10000","0.70428","7329.63965","0.00544"
"7.20000","0.71412","7391.98193","0.00563"
"7.30000","0.72408","7455.18213","0.00583"
"7.40000","0.73418","7517.85938","0.00604"
"7.50000","0.74424","7578.19873","0.00625"
"7.60000","0.75433","7637.88135","0.00647"
"7.70000","0.76433","7695.67627","0.00670"
"7.80000","0.77412","7750.67578","0.00694"
"7.90000","0.78411","7807.14990","0.00720"
"8.00000","0.79413","7862.41602","0.00746"
"8.10000","0.80414","7917.17383","0.00774"
"8.20000","0.81424","7971.72705","0.00803"
"8.30000","0.82431","8024.89209","0.00834"
"8.40000","0.83418","8076.39893","0.00864"
"8.50000","0.84412","8127.58008","0.00896"
"8.60000","0.85409","8178.65039","0.00928"
"8.70000","0.86413","8222.20117","0.00026"
"8.80000","0.87418","8269.98828","0.00044"
"8.90000","0.88429","8319.21875","0.00041"
"9.00000","0.89417","8365.92383","0.00040"
"9.10000","0.90418","8413.21875","0.00039"
"9.20000","0.91427","8459.91504","0.00038"
"9.30000","0.92420","8503.14160","0.00038"
"9.40000","0.93424","8546.36621","0.00038"
"9.50000","0.94423","8588.28613","0.00038"
"9.60000","0.95416","8628.88281","0.00032"
"9.70000","0.96411","8669.91895","0.00008"
"9.80000","0.97419","8711.90039","0.00002"
"9.90000","0.98423","8751.30762","0.00000"
"10.00000","0.99430","8790.30469","-0.00001"
"10.10000","1.00425","8826.83496","-0.00002"
"10.20000","1.01412","8862.42480","-0.00002"
"10.30000","1.02413","8899.54688","-0.00003"
"10.40000","1.03412","8935.38965","-0.00003"
"10.50000","1.04418","8970.48242","-0.00004"
"10.60000","1.05425","9004.57031","-0.00005"
"10.70000","1.06434","9038.85449","-0.00001"
"10.80000","1.07424","9070.70898","-0.00002"
"10.90000","1.08412","9102.86719","-0.00003"
"11.00000","1.09407","9135.08398","-0.00003"
"11.10000","1.10417","9166.60254","-0.00003"
"11.20000","1.11420","9196.44141","-0.00003"
"11.30000","1.12431","9227.74121","-0.00004"
"11.40000","1.13421","9256.77148","-0.00004"
"11.50000","1.14424","9287.70898","-0.00004"
"11.60000","1.15419","9316.84082","-0.00003"
"11.70000","1.16417","9344.49902","-0.00004"
"11.80000","1.17422","9372.00391","-0.00004"
"11.90000","1.18418","9398.64258","-0.00006"
"12.00000","1.19416","9425.26270","-0.00006"
"12.10000","1.20417","9453.38477","-0.00007"
"12.20000","1.21417","9481.53027","-0.00007"
"12.30000","1.22428","9508.37402","-0.00008"
"12.40000","1.23424","9533.26855","-0.00008"
"12.50000","1.24425","9557.91406","-0.00008"
"12.60000","1.25414","9581.84473","-0.00009"
"12.70000","1.26411","9607.04102","-0.00010"
"12.80000","1.27413","9631.85547","-0.00010"
"12.90000","1.28420","9657.25391","-0.00011"
"13.00000","1.29427","9681.59277","-0.00011"
"13.10000","1.30432","9705.56250","-0.00012"
"13.20000","1.31423","9727.14746","-0.00011"
"13.30000","1.32414","9749.93164","-0.00012"
"13.40000","1.33403","9772.40137","-0.00012"
"13.50000","1.34411","9795.81445","-0.00013"
"13.60000","1.35424","9818.82031","-0.00013"
"13.70000","1.36434","9839.99707","-0.00013"
"13.80000","1.37427","9859.38086","-0.00007"
"13.90000","1.38420","9881.69043","-0.00006"
"14.00000","1.39413","9903.77344","-0.00004"
"14.10000","1.40408","9924.74707","-0.00004"
"14.20000","1.41420","9946.64062","-0.00004"
"14.30000","1.42417","9966.25586","-0.00004"
"14.40000","1.43421","9984.47754","-0.00004"
"14.50000","1.44425","10005.10156","-0.00004"
"14.60000","1.45414","10025.72266","-0.00005"
"14.70000","1.46422","10047.06836","-0.00007"
"14.80000","1.47423","10066.93750","-0.00007"
"14.90000","1.48423","10086.26074","-0.00007"
"15.00000","1.49418","10104.85840","-0.00007"
"15.10000","1.50414","10125.08594","-0.00008"
"15.20000","1.51415","10145.32227","-0.00008"
"15.30000","1.52418","10165.31348","-0.00008"
"15.40000","1.53427","10184.51855","-0.00008"
"15.50000","1.54428","10202.37109","-0.00007"
"15.60000","1.55425","10219.39160","-0.00007"
"15.70000","1.56414","10236.87207","-0.00008"
"15.80000","1.57397","10253.88574","-0.00008"
"15.90000","1.58412","10273.52637","-0.00008"
"16.00000","1.59426","10292.40137","-0.00008"
"16.10000","1.60435","10310.43848","-0.00008"
"16.20000","1.61424","10327.09766","-0.00008"
"16.30000","1.62418","10344.95703","-0.00008"
"16.40000","1.63406","10361.31348","-0.00008"
"16.50000","1.64409","10378.20020","-0.00008"
"16.60000","1.65418","10395.54980","-0.00008"
"16.70000","1.66422","10411.52734","-0.00008"
"16.80000","1.67428","10428.49316","-0.00006"
"16.90000","1.68429","10446.20312","-0.00006"
"17.00000","1.69413","10462.06836","-0.00006"
"17.10000","1.70419","10479.05566","-0.00006"
"17.20000","1.71419","10494.39941","-0.00006"
"17.30000","1.72420","10509.24414","-0.00006"
"17.40000","1.73424","10524.86719","-0.00006"
"17.50000","1.74417","10540.77246","-0.00006"
"17.60000","1.75418","10557.19141","-0.00006"
"17.70000","1.76413","10571.96777","-0.00007"
"17.80000","1.77423","10588.65918","-0.00006"
"17.90000","1.78428","10602.85059","-0.00007"
"18.00000","1.79422","10616.68066","-0.00007"
"18.10000","1.80412","10630.64648","-0.00007"
"18.20000","1.81398","10644.59473","-0.00007"
"18.30000","1.82417","10661.75879","-0.00007"
"18.40000","1.83427","10677.35645","-0.00007"
"18.50000","1.84435","10691.62207","-0.00007"
"18.60000","1.85422","10703.83984","-0.00007"
"18.70000","1.86417","10717.47656","-0.00007"
"18.80000","1.87403","10729.46094","-0.00007"
