Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","39.93921","0.00009"
"0.10000","0.00305","92.49258","0.00011"
"0.20000","0.01411","284.40112","0.00019"
"0.30000","0.02442","456.97223","0.00026"
"0.40000","0.03454","621.07819","0.00032"
"0.50000","0.04460","780.38678","0.00038"
"0.60000","0.05454","934.95184","0.00044"
"0.70000","0.06444","1086.14258","0.00050"
"0.80000","0.07445","1237.31641","0.00056"
"0.90000","0.08449","1387.31299","0.00062"
"1.00000","0.09455","1535.85706","0.00068"
"1.10000","0.10455","1681.68530","0.00074"
"1.20000","0.11446","1824.62219","0.00080"
"1.30000","0.12446","1965.48145","0.00085"
"1.40000","0.13454","2104.15039","0.00091"
"1.50000","0.14458","2236.47754","0.00096"
"1.60000","0.15460","2361.81738","0.00101"
"1.70000","0.16451","2479.98267","0.00105"
"1.80000","0.17442","2595.47925","0.00110"
"1.90000","0.18440","2710.54639","0.00114"
"2.00000","0.19449","2825.70508","0.00119"
"2.10000","0.20454","2940.11597","0.00123"
"2.20000","0.21471","3055.32300","0.00127"
"2.30000","0.22464","3167.19141","0.00132"
"2.40000","0.23450","3277.49780","0.00136"
"2.50000","0.24436","3386.88086","0.00140"
"2.60000","0.25443","3498.38770","0.00145"
"2.70000","0.26448","3609.03223","0.00149"
"2.80000","0.27463","3720.85767","0.00154"
"2.90000","0.28467","3830.34546","0.00158"
"3.00000","0.29454","3937.31152","0.00162"
"3.10000","0.30449","4043.98291","0.00167"
"3.20000","0.31445","4150.66943","0.00171"
"3.30000","0.32450","4257.57861","0.00175"
"3.40000","0.33458","4364.15820","0.00180"
"3.50000","0.34458","4469.43848","0.00184"
"3.60000","0.35452","4573.51562","0.00188"
"3.70000","0.36451","4678.01953","0.00193"
"3.80000","0.37458","4783.03809","0.00197"
"3.90000","0.38452","4885.44434","0.00201"
"4.00000","0.39464","4989.26758","0.00206"
"4.10000","0.40454","5090.11035","0.00210"
"4.20000","0.41439","5190.08740","0.00215"
"4.30000","0.42441","5291.47754","0.00219"
"4.40000","0.43455","5394.29004","0.00224"
"4.50000","0.44462","5495.15820","0.00228"
"4.60000","0.45467","5595.90430","0.00233"
"4.70000","0.46463","5694.40527","0.00238"
"4.80000","0.47449","5791.50830","0.00242"
"4.90000","0.48440","5888.70361","0.00247"
"5.00000","0.49444","5987.30469","0.00252"
"5.10000","0.50452","6084.97461","0.00256"
"5.20000","0.51467","6183.33301","0.00261"
"5.30000","0.52467","6279.37451","0.00267"
"5.40000","0.53453","6372.96680","0.00272"
"5.50000","0.54445","6466.60400","0.00277"
"5.60000","0.55449","6560.37158","0.00282"
"5.70000","0.56447","6652.91455","0.00287"
"5.80000","0.57458","6745.98975","0.00293"
"5.90000","0.58460","6837.14014","0.00299"
"6.00000","0.59459","6927.64453","0.00305"
"6.10000","0.60451","7012.48291","0.00306"
"6.20000","0.61452","7102.47656","0.00313"
"6.30000","0.62452","7189.34668","0.00319"
"6.40000","0.63457","7276.07227","0.00326"
"6.50000","0.64459","7360.27002","0.00333"
"6.60000","0.65442","7440.77930","0.00340"
"6.70000","0.66448","7521.58691","0.00347"
"6.80000","0.67456","7599.03662","0.00354"
"6.90000","0.68463","7672.25830","0.00362"
"7.00000","0.69460","7743.39160","0.00369"
"7.10000","0.70465","7814.19873","0.00377"
"7.20000","0.71447","7881.76709","0.00384"
"7.30000","0.72443","7950.06396","0.00393"
"7.40000","0.73452","8018.13672","0.00401"
"7.50000","0.74458","8084.75293","0.00410"
"7.60000","0.75470","8150.34863","0.00419"
"7.70000","0.76468","8213.94434","0.00429"
"7.80000","0.77450","8274.04297","0.00439"
"7.90000","0.78445","8334.96289","0.00449"
"8.00000","0.79449","8395.07129","0.00460"
"8.10000","0.80450","8453.64062","0.00472"
"8.20000","0.81461","8511.90430","0.00484"
"8.30000","0.82465","8567.87012","0.00497"
"8.40000","0.83453","8622.81055","0.00510"
"8.50000","0.84449","8676.57031","0.00523"
"8.60000","0.85446","8729.77930","0.00537"
"8.70000","0.86450","8780.65625","0.00551"
"8.80000","0.87455","8830.82422","0.00565"
"8.90000","0.88464","8880.17188","0.00580"
"9.00000","0.89451","8927.40527","0.00595"
"9.10000","0.90451","8975.73340","0.00610"
"9.20000","0.91463","9023.48047","0.00625"
"9.30000","0.92459","9067.63867","0.00640"
"9.40000","0.93462","9111.03711","0.00656"
"9.50000","0.94458","9153.19043","0.00672"
"9.60000","0.95451","9194.11133","0.00688"
"9.70000","0.96444","9235.23242","0.00704"
"9.80000","0.97454","9277.08105","0.00720"
"9.90000","0.98459","9316.69727","0.00737"
"10.00000","0.99467","9355.65332","0.00754"
"10.10000","1.00465","9392.45117","0.00770"
"10.20000","1.01447","9427.34277","0.00788"
"10.30000","1.02447","9464.01465","0.00804"
"10.40000","1.03450","9499.44238","0.00822"
"10.50000","1.04453","9533.91016","0.00840"
"10.60000","1.05461","9568.57324","0.00858"
"10.70000","1.06472","9602.47949","0.00876"
"10.80000","1.07460","9634.69824","0.00895"
"10.90000","1.08448","9666.47754","0.00913"
"11.00000","1.09445","9698.84473","0.00932"
"11.10000","1.10452","9730.06250","0.00951"
"11.20000","1.11455","9759.82129","0.00971"
"11.30000","1.12463","9790.75098","0.00991"
"11.40000","1.13457","9820.04590","0.01011"
"11.50000","1.14460","9850.91016","0.01032"
"11.60000","1.15455","9880.35840","0.01052"
"11.70000","1.16455","9908.59766","0.01074"
"11.80000","1.17456","9935.26855","0.01094"
"11.90000","1.18456","9961.18555","0.01110"
"12.00000","1.19449","9987.19922","0.01129"
"12.10000","1.20452","10015.66309","0.01148"
"12.20000","1.21454","10044.28027","0.01169"
"12.30000","1.22464","10071.58496","0.01191"
"12.40000","1.23461","10096.77344","0.01214"
"12.50000","1.24461","10121.63574","0.01237"
"12.60000","1.25447","10143.56641","0.00801"
"12.70000","1.26446","10168.08984","0.00826"
"12.80000","1.27447","10193.57617","0.00837"
"12.90000","1.28458","10219.58691","0.00848"
"13.00000","1.29463","10244.73047","0.00859"
"13.10000","1.30470","10269.30762","0.00869"
"13.20000","1.31459","10291.17480","0.00879"
"13.30000","1.32449","10313.74316","0.00808"
"13.40000","1.33438","10335.96289","0.00818"
"13.50000","1.34446","10359.13379","0.00827"
"13.60000","1.35460","10382.72949","0.00835"
"13.70000","1.36468","10405.09863","0.00844"
"13.80000","1.37463","10427.27051","0.00853"
"13.90000","1.38458","10450.45215","0.00862"
"14.00000","1.39450","10472.36523","0.00871"
"14.10000","1.40445","10492.80859","0.00880"
"14.20000","1.41454","10514.09473","0.00863"
"14.30000","1.42452","10533.37500","0.00783"
"14.40000","1.43455","10554.30078","0.00790"
"14.50000","1.44459","10576.69336","0.00795"
"14.60000","1.45451","10597.84961","0.00801"
"14.70000","1.46461","10619.25781","0.00807"
"14.80000","1.47460","10638.75293","0.00814"
"14.90000","1.48461","10657.41211","0.00820"
"15.00000","1.49451","10675.34375","0.00799"
"15.10000","1.50447","10694.66211","0.00406"
"15.20000","1.51452","10715.20898","0.00407"
"15.30000","1.52456","10735.59570","0.00407"
"15.40000","1.53465","10755.49219","0.00408"
"15.50000","1.54468","10774.00781","0.00409"
"15.60000","1.55460","10791.67383","0.00410"
"15.70000","1.56450","10810.31934","0.00412"
"15.80000","1.57433","10827.58984","0.00412"
"15.90000","1.58448","10847.48438","0.00413"
"16.00000","1.59458","10866.29785","0.00414"
"16.10000","1.60472","10885.18848","0.00415"
"16.20000","1.61464","10902.04688","0.00416"
"16.30000","1.62456","10919.90234","0.00417"
"16.40000","1.63444","10936.83887","0.00418"
"16.50000","1.64448","10954.38672","0.00420"
"16.60000","1.65455","10972.02637","0.00421"
"16.70000","1.66456","10988.01660","0.00423"
"16.80000","1.67463","11005.22070","0.00424"
"16.90000","1.68465","11023.05859","0.00426"
"17.00000","1.69448","11039.15234","0.00428"
"17.10000","1.70456","11056.93652","0.00429"
"17.20000","1.71457","11072.43555","0.00431"
"17.30000","1.72457","11087.79883","0.00433"
"17.40000","1.73458","11102.82715","0.00434"
"17.50000","1.74452","11119.79688","0.00436"
"17.60000","1.75453","11136.65137","0.00437"
"17.70000","1.76453","11152.52734","0.00438"
"17.80000","1.77461","11168.97754","0.00440"
"17.90000","1.78465","11184.08008","0.00441"
"18.00000","1.79458","11198.35156","0.00441"
"18.10000","1.80447","11212.63867","0.00442"
"18.20000","1.81434","11227.02441","0.00442"
"18.30000","1.82450","11244.33008","0.00443"
"18.40000","1.83462","11260.56934","0.00443"
"18.50000","1.84469","11275.32227","0.00443"
"18.60000","1.85458","11288.19824","0.00442"
"18.70000","1.86453","11302.79785","0.00443"
"18.80000","1.87445","11316.94336","0.00443"
"18.90000","1.88446","11331.04688","0.00444"
"19.00000","1.89452","11344.67188","0.00304"
"19.10000","1.90462","11358.35156","0.00304"
"19.20000","1.91469","11372.41309","0.00303"
"19.30000","1.92462","11386.64062","0.00302"
"19.40000","1.93446","11399.28516","0.00302"
"19.50000","1.94453","11413.54395","0.00295"
"19.60000","1.95454","11426.81152","0.00295"
"19.70000","1.96459","11439.53809","0.00296"
"19.80000","1.97459","11452.05469","0.00296"
"19.90000","1.98454","11465.47461","0.00296"
"20.00000","1.99452","11479.44238","0.00296"
"20.10000","2.00454","11492.67090","0.00296"
"20.20000","2.01459","11506.25488","0.00296"
"20.30000","2.02463","11518.11133","0.00286"
"20.40000","2.03456","11529.10449","0.00285"
"20.50000","2.04451","11541.73633","0.00285"
"20.60000","2.05438","11553.43359","0.00284"
"20.70000","2.06456","11568.13281","0.00284"
"20.80000","2.07465","11581.49121","0.00284"
"20.90000","2.08468","11592.69922","0.00283"
"21.00000","2.09459","11603.04297","0.00283"
"21.10000","2.10451","11614.92188","0.00283"
"21.20000","2.11442","11625.93262","0.00283"
"21.30000","2.12443","11637.47949","0.00282"
"21.40000","2.13458","11650.58594","0.00282"
"21.50000","2.14466","11662.10449","0.00281"
"21.60000","2.15471","11673.57031","0.00281"
"21.70000","2.16458","11683.39746","0.00280"
"21.80000","2.17445","11693.59277","0.00280"
"21.90000","2.18450","11704.94238","0.00280"
"22.00000","2.19450","11715.50781","0.00279"
"22.10000","2.20462","11726.03418","0.00278"
"22.20000","2.21460","11735.74707","0.00277"
"22.30000","2.22458","11746.75684","0.00277"
"22.40000","2.23453","11757.34375","0.00276"
"22.50000","2.24448","11766.93848","0.00275"
"22.60000","2.25455","11777.29395","0.00273"
"22.70000","2.26461","11786.94336","0.00272"
"22.80000","2.27458","11794.98145","0.00271"
"22.90000","2.28451","11804.43652","0.00270"
"23.00000","2.29444","11813.57910","0.00270"
"23.10000","2.30456","11825.55762","0.00269"
"23.20000","2.31466","11835.38672","0.00268"
"23.30000","2.32466","11843.72266","0.00268"
"23.40000","2.33462","11850.64941","0.00267"
"23.50000","2.34447","11858.16406","0.00266"
"23.60000","2.35439","11866.54688","0.00258"
"23.70000","2.36449","11876.00000","0.00253"
"23.80000","2.37459","11884.90137","0.00252"
"23.90000","2.38468","11893.32129","0.00252"
"24.00000","2.39468","11899.42871","0.00252"
"24.10000","2.40458","11901.80664","0.00252"
"24.20000","2.41443","11903.25195","0.00252"
"24.30000","2.42451","11896.89258","0.00252"
"24.35800","2.43062","6854.57080","0.00245"
