Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","30.34863","0.00247"
"0.10000","0.00331","34.90775","0.00247"
"0.20000","0.01386","36.66220","0.00247"
"0.30000","0.02441","45.48093","0.00248"
"0.40000","0.03451","73.50999","0.00251"
"0.50000","0.04456","115.75729","0.00256"
"0.60000","0.05448","158.57561","0.00261"
"0.70000","0.06447","201.39694","0.00266"
"0.80000","0.07452","244.38663","0.00271"
"0.90000","0.08448","286.91486","0.00276"
"1.00000","0.09453","329.69321","0.00280"
"1.10000","0.10455","372.01633","0.00286"
"1.20000","0.11443","413.62677","0.00290"
"1.30000","0.12441","455.28348","0.00295"
"1.40000","0.13444","497.23978","0.00300"
"1.50000","0.14453","539.09827","0.00305"
"1.60000","0.15458","580.94568","0.00310"
"1.70000","0.16454","621.92566","0.00315"
"1.80000","0.17442","662.66254","0.00320"
"1.90000","0.18443","703.77197","0.00324"
"2.00000","0.19440","744.74109","0.00329"
"2.10000","0.20450","786.04248","0.00334"
"2.20000","0.21453","827.06726","0.00339"
"2.30000","0.22463","868.11865","0.00344"
"2.40000","0.23452","908.24255","0.00348"
"2.50000","0.24444","948.36194","0.00353"
"2.60000","0.25436","988.36456","0.00358"
"2.70000","0.26443","1028.64917","0.00363"
"2.80000","0.27452","1068.88696","0.00368"
"2.90000","0.28459","1109.02393","0.00372"
"3.00000","0.29452","1148.53027","0.00377"
"3.10000","0.30449","1188.05957","0.00382"
"3.20000","0.31444","1227.05359","0.00387"
"3.30000","0.32452","1266.58398","0.00391"
"3.40000","0.33450","1305.65125","0.00396"
"3.50000","0.34449","1344.58789","0.00401"
"3.60000","0.35449","1383.37646","0.00406"
"3.70000","0.36451","1422.26953","0.00410"
"3.80000","0.37447","1460.47437","0.00415"
"3.90000","0.38454","1499.22156","0.00420"
"4.00000","0.39458","1537.51575","0.00425"
"4.10000","0.40456","1575.32434","0.00430"
"4.20000","0.41446","1612.63367","0.00435"
"4.30000","0.42445","1650.09998","0.00439"
"4.40000","0.43440","1687.33240","0.00444"
"4.50000","0.44450","1724.62964","0.00449"
"4.60000","0.45458","1761.68604","0.00454"
"4.70000","0.46462","1798.57312","0.00459"
"4.80000","0.47454","1834.54419","0.00464"
"4.90000","0.48443","1870.08618","0.00470"
"5.00000","0.49435","1905.54553","0.00475"
"5.10000","0.50442","1941.36169","0.00480"
"5.20000","0.51455","1977.14209","0.00485"
"5.30000","0.52463","2012.24390","0.00491"
"5.40000","0.53455","2046.40686","0.00496"
"5.50000","0.54452","2080.59521","0.00502"
"5.60000","0.55440","2114.03882","0.00507"
"5.70000","0.56445","2147.74438","0.00513"
"5.80000","0.57451","2180.99146","0.00519"
"5.90000","0.58451","2213.75562","0.00525"
"6.00000","0.59454","2246.15405","0.00531"
"6.10000","0.60453","2278.19727","0.00537"
"6.20000","0.61451","2309.56470","0.00544"
"6.30000","0.62450","2340.61133","0.00550"
"6.40000","0.63455","2371.40210","0.00557"
"6.50000","0.64454","2401.36768","0.00564"
"6.60000","0.65449","2430.71631","0.00571"
"6.70000","0.66444","2459.58423","0.00579"
"6.80000","0.67446","2488.08813","0.00587"
"6.90000","0.68451","2516.12305","0.00595"
"7.00000","0.69458","2543.52100","0.00604"
"7.10000","0.70456","2569.73486","0.00613"
"7.20000","0.71453","2595.19873","0.00623"
"7.30000","0.72445","2619.81616","0.00633"
"7.40000","0.73433","2643.42163","0.00643"
"7.50000","0.74439","2666.61987","0.00653"
"7.60000","0.75456","2689.29517","0.00664"
"7.70000","0.76466","2711.00879","0.00674"
"7.80000","0.77458","2731.27466","0.00685"
"7.90000","0.78449","2751.18018","0.00695"
"8.00000","0.79438","2769.92749","0.00705"
"8.10000","0.80440","2788.02515","0.00711"
"8.20000","0.81454","2805.80493","0.00715"
"8.30000","0.82452","2822.51855","0.00710"
"8.40000","0.83460","2837.63037","0.00684"
"8.50000","0.84455","2853.45947","0.00637"
"8.60000","0.85447","2869.25708","0.00606"
"8.70000","0.86445","2883.69873","0.00582"
"8.80000","0.87449","2897.97827","0.00549"
"8.90000","0.88454","2911.17480","0.00516"
"9.00000","0.89448","2924.52881","0.00494"
"9.10000","0.90448","2937.94067","0.00463"
"9.20000","0.91445","2950.58667","0.00440"
"9.30000","0.92452","2963.03052","0.00415"
