Plane1.ElapsedDays        Plane1.Luna.HMAG          Plane2.Luna.HMAG          Plane3.Luna.HMAG          Plane4.Luna.HMAG          Plane1.MoonInertial.INC   Plane2.MoonInertial.INC   Plane3.MoonInertial.INC   Plane4.MoonInertial.INC   Plane1.Luna.ECC           Plane2.Luna.ECC           Plane3.Luna.ECC           Plane4.Luna.ECC           Plane1.MoonInertial.RAAN   Plane2.MoonInertial.RAAN   Plane3.MoonInertial.RAAN   Plane4.MoonInertial.RAAN   Plane1.MoonInertial.AOP   Plane2.MoonInertial.AOP   Plane3.MoonInertial.AOP   Plane4.MoonInertial.AOP   Plane1.Luna.TA            Plane2.Luna.TA            Plane3.Luna.TA            Plane4.Luna.TA            
0                         6063.909989941194         6063.909989941183         6063.909989941194         6063.909989941204         55.00000000000004         55.00000000000004         55.00000000000004         55.00000000000004         1.000015811549236e-10     1.000000526411977e-10     1.000019208259662e-10     1.000036191774573e-10     0                          89.99999999999982          180                        269.9999999999998          4.56828740772044e-05      0.0004050505897780175     0.0002269320073025446     0.0003876263990862829     359.9999342095523         359.9996777425745         359.9997368285147         359.9996133065087         
9.999999999992724         6062.723088900153         6063.128137456172         6062.285301265989         6062.555184932925         55.35026960780026         54.49793498786625         55.46089433020994         54.6778524903553          0.0006991526542865458     0.000921132052009026      0.0009539382040856703     0.0006185278009370852     358.4006042362268          89.1156488083588           178.2836304000099          269.2034512615322          134.6925455948642         165.481452760812          30.83816738310555         165.8620512030246         166.5166996363421         132.4509701501702         268.7639188488898         133.4058461225671         
20                        6060.90671258746          6064.434287201759         6061.229646820534         6063.758011816023         54.77748750255293         54.76177101071507         55.19152752743975         55.26840473513396         0.0005312480417096253     0.002115323241003734      0.0003301046977895498     0.001023494715573787      356.7401245539951          87.66803878516507          176.4031634354695          267.9728269833186          63.4724838659737          160.1138870738899         338.6995913531335         150.2832015973789         178.6271124168995         76.24823845677045         260.0494611109644         89.21119579029841         
30.00000000000364         6062.467464380567         6065.549062622824         6062.373824160994         6065.218919449495         54.32185635526064         54.9546427736334          55.0780594796676          55.64372945485702         0.001020189351842117      0.001483310880815327      0.001082690581114699      0.001690065160457326      355.7803411000729          85.74039347092766          175.3177503343034          266.3116737443892          220.6586719855065         150.2364394718279         275.8966304278315         163.9943526777943         320.3560588547034         25.8476271883065          260.3026833424408         17.43782983258567         
40.00000000000364         6061.120631141123         6064.741402885411         6060.743881946            6063.787607246925         54.86292948847423         54.26230851263891         55.79817513986589         55.03019960959151         0.002191860193966411      0.001865365840601432      0.002694592264292087      0.001209862006918415      354.6719494234496          84.16434633315174          174.1734695149744          264.9055072612993          236.4123209864143         141.1329434461697         284.587510512251          116.4641623660053         243.8604697794281         334.2431246421211         189.8552414856871         5.964137454746389         
50.00000000000728         6060.575435803584         6064.150820779943         6062.325007333185         6063.607493102671         54.9792244394637          53.9057241057338          56.11935421555624         54.96406051521715         0.002648183734678006      0.001416241784687853      0.00254448009148721       0.001516672544165842      352.8259852143113          82.8662529524443           172.1792537512893          263.7727823789622          258.4349936801698         107.6166468073984         267.227512000992          81.27055518673876         163.333183899963          305.8082935228189         146.9136287089036         340.7465626635906         
60.00000000000364         6062.941602361754         6064.584713274733         6063.595997956735         6064.612618887893         54.2362989855877          54.36868759047017         55.6352048471914          55.75401118476916         0.00167903013816735       0.0009890747891633581     0.001568146985536854      0.001171640519217321      351.4495682417854          81.57331519633242          170.6139688620475          262.690554355248           231.6733375815247         56.36726022233582         271.044062187169          73.769056313625           130.7764429666229         295.5044864840585         82.02228756934483         288.4922613568221         
70.00000000000364         6062.231538479426         6062.535509677839         6063.207219815886         6062.401692570485         53.95589020048941         54.3980680997042          55.63425021762878         55.92521888288543         0.00181473990339679       0.001392546690955304      0.001724849511645324      0.001963532493685184      350.541609732503           79.59832988206431          169.6203219005375          260.990309735697           216.8928062077527         83.49882272122383         239.7867320027817         59.0783064094557          84.42498514502324         208.4398985190809         50.65902568254475         245.1773024287579         
80.00000000000728         6062.844358738525         6061.525546817305         6064.953978582904         6061.785250170365         54.406910662907           53.76556256829174         56.28462671790943         55.45338249618532         0.001519236500675597      0.001184585384930431      0.002291928374428978      0.0007316944953527577     349.1123007965622          77.87603307766609          168.1422054588707          259.4853762199491          202.1910637909085         57.71222438715504         208.663464475947          88.6203691556224          38.90656012455413         173.485447929518          20.21252800390034         156.6488838605298         
90.00000000000728         6064.830589813428         6062.436196146839         6065.593529533212         6062.885754602005         54.42803230334025         53.5409054102154          56.43875649523647         55.54766941311102         0.002282230306139188      0.0002637551100527081     0.001566122577513393      0.0004978826137242179     347.4177481057868          77.00387422414721          166.3253972938196          258.7427366694765          191.7248899475504         272.4145965644536         209.439706165421          184.3784801078589         350.7115541725391         256.4231348619069         319.0951034477452         359.9234916206575         
100.0000000000073         6064.319057193022         6060.457317365262         6064.458173254909         6060.614973845992         53.69081286095087         53.93508750146992         55.98222682365979         56.28054975811574         0.001421220140977864      0.001296483835377615      0.001710915823878043      0.001390614972187953      345.978331709222           75.37881979633653          164.7372881509141          257.368645065623           195.9076616943124         254.501869965824          203.9046951977361         293.7887525371924         286.7937831931444         213.0435800548387         263.2000860454219         191.3283434713313         
