Plane1.ElapsedDays        Plane1.Luna.HMAG          Plane2.Luna.HMAG          Plane3.Luna.HMAG          Plane4.Luna.HMAG          Plane1.MoonInertial.INC   Plane2.MoonInertial.INC   Plane3.MoonInertial.INC   Plane4.MoonInertial.INC   Plane1.Luna.ECC           Plane2.Luna.ECC           Plane3.Luna.ECC           Plane4.Luna.ECC           Plane1.MoonInertial.RAAN   Plane2.MoonInertial.RAAN   Plane3.MoonInertial.RAAN   Plane4.MoonInertial.RAAN   Plane1.MoonInertial.AOP   Plane2.MoonInertial.AOP   Plane3.MoonInertial.AOP   Plane4.MoonInertial.AOP   Plane1.Luna.TA            Plane2.Luna.TA            Plane3.Luna.TA            Plane4.Luna.TA            
0                         6063.909989941218         6063.909989941183         6063.909989941186         6063.909989941194         55.00000000000009         55.00000000000009         55.00000000000009         55.00000000000009         1.000065063708988e-10     1.00001241485816e-10      1.0000158122568e-10       1.000032795659248e-10     0                          89.9999999999999           180                        269.9999999999997          359.999848564043          0.0003255397601271536     0.00212051868984933       0.0019755881263014        0.0001313951816602182     359.9997421999408         359.9978436461257         359.9980020766304         
10.21910459367427         6061.153942679669         6062.1924306171           6060.776399997874         6062.103869080099         55.36553232918868         54.50597106925628         55.49062974412788         54.68293314304837         0.002309612452766916      0.001127151057775252      0.002454011655948786      0.0006755088053946405     358.3975801754364          89.10416552689742          178.2830504301604          269.1959206569839          237.9661325870403         147.9194764338435         275.3012243938678         143.6333074764371         179.9999521429598         180.000021649518          180.0000012074183         179.9999888028636         
20.32534848476644         6060.677842213905         6060.872105603513         6061.041242637406         6060.51999543994          54.85945033141375         54.75528065208728         55.27213828757067         55.26357449550847         0.001890453054234975      0.002429832808945751      0.002421979681349484      0.00166357447816949       356.6763086964605          87.6343247512344           176.343704271299           267.9432196973546          235.823499801061          125.0432788548604         245.6188083386567         108.4228731506226         180.0000026998693         179.9999968054715         179.9999901908876         179.9999732726573         
30.3697041399937          6062.557252711859         6060.850631887142         6063.677826445207         6060.665695625979         54.30919437530524         54.95677571462843         55.05363894295826         55.65369925996351         0.0008928973906216188     0.002047542282947506      0.0005199287355541298     0.001978768000071746      355.7013876206222          85.74088683359186          175.2187966208496          266.3182128308359          198.6415469703429         90.18998799057036         232.1973875886444         103.2276871706442         179.9999539041291         180                       179.9998024754491         179.9999987925817         
40.41328803932629         6063.852464361023         6063.467762256066         6061.016236427409         6061.663705981731         54.77845524596572         54.31109310067073         55.69133811264028         55.08866010285677         0.0006224037932256972     0.0002423642987962232     0.002477302491574456      0.0009325369742745515     354.6636551872349          84.1093050477318           174.1046765099172          264.8833976929407          161.1388749600772         90.85396154164046         290.4374376600699         61.30575029613053         179.9975556977905         179.9896510360609         180                       179.9999733135978         
50.70633324766459         6060.057944130143         6062.081035861263         6060.54323876865          6062.819145021938         54.97694654755052         53.90915961116205         56.14701144007511         54.95117861222777         0.002826265109562487      0.0009479921672402346     0.002954374452862483      0.0001836069803909808     352.8185459816382          82.66284204435907          172.1761396585743          263.6134190690495          258.5923049181602         163.2481141844873         263.9278880777828         131.5819329549227         179.9999943367063         179.9999954822545         179.9999656681066         179.9997393038835         
60.75135156521355         6061.643016440067         6061.308797251532         6061.942268507151         6060.88587344814          54.35827592252339         54.2776453048419          55.76155181036219         55.67425161256097         0.002145755085312626      0.001399353878385347      0.001614834792283235      0.001916622484496977      351.3366397921558          81.51194201020893          170.5017566725259          262.6323493120089          223.6291703314132         114.3685148715466         246.1921123227199         117.1404690194527         179.9999855613775         179.9999870800603         180.0000222964095         179.9999899704306         
70.83958504929251         6063.043500746167         6060.578251172697         6063.586845217351         6059.881143513188         53.86743868387117         54.44877791794429         55.56401605585248         56.02261663538567         0.0009895268068647945     0.00220430738868653       0.0006342028148469039     0.002554033917033047      350.3439132313695          79.58032592803083          169.3825159675891          260.9835268335347          209.8637957262875         95.41009748440929         221.2881875804694         83.7027647016795          179.9999772986099         180.0000201859247         179.999893863882          179.9999724931144         
81.05746182652365         6062.081756585148         6061.357003990584         6062.992771077099         6061.79064484043          54.18929298684856         53.87618364827118         56.10646518014288         55.58982081500616         0.001605452895387122      0.001436821760257467      0.001382044649909113      0.0008385500785781169     349.0060374385299          77.73989629445796          168.000056201072           259.3710407430508          265.6430856739942         61.53979161565489         266.2200425216959         83.83174145360474         180.0000146142507         180.0000628495714         180.0000531812582         180.0000988572556         
91.12227070003064         6060.923394648835         6062.09191300044          6060.712706702401         6062.074951872353         54.53348663488491         53.43839728826819         56.57557059523907         55.43093302113463         0.003000697371161265      0.0008583266306439906     0.002846416481997562      0.0005569719802386037     347.3920743988776          76.74256467616576          166.3131743230565          258.51506102473            241.392481991802          154.8826890055811         262.6478339057728         138.9097285060797         179.9999991462263         180.0000583821382         180.0000051933023         180.000024522781          
101.2242538636565         6061.015874238909         6061.018263165493         6061.301517760662         6060.617569281581         53.95826749337182         53.72680239678684         56.25622580020598         56.09943562472657         0.002298665368467459      0.002045869828063508      0.002875539416505751      0.001638415334814492      345.725196708778           75.28226536588345          164.4775201139591          257.2805868129103          236.8327811242309         123.5104171358272         237.1044270033188         101.1503967807521         179.9999977411273         179.9999950954438         180                       180                       
