Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","-0.01011","0.00000"
"0.00100","0.00000","-0.01626","0.00000"
"0.00200","0.00000","-0.02228","0.00000"
"0.00300","0.00000","-0.02822","0.00000"
"0.00400","0.00000","-0.03418","0.00000"
"0.00500","0.00000","-0.04020","0.00000"
"0.00600","0.00000","-0.04607","0.00000"
"0.00700","0.00000","-0.05133","0.00000"
"0.00800","0.00000","-0.05552","0.00000"
"0.00900","0.00000","-0.05851","0.00000"
"0.01000","0.00000","-0.06049","0.00000"
"0.01100","0.00000","-0.06177","0.00000"
"0.01200","0.00000","-0.06219","0.00000"
"0.01300","0.00000","-0.06103","0.00000"
"0.01400","0.00000","-0.05777","0.00000"
"0.01500","0.00000","-0.05245","0.00000"
"0.01600","0.00000","-0.04546","0.00000"
"0.01700","0.00000","-0.03722","0.00000"
"0.01800","0.00000","-0.02837","0.00000"
"0.01900","0.00000","-0.01989","0.00000"
"0.02000","0.00001","-0.01255","0.00000"
"0.02100","0.00001","-0.00649","0.00000"
"0.02200","0.00001","-0.00142","0.00000"
"0.02300","0.00001","0.00295","0.00000"
"0.02400","0.00002","0.00690","0.00000"
"0.02500","0.00002","0.01063","0.00000"
"0.02600","0.00002","0.01414","0.00000"
"0.02700","0.00003","0.01755","0.00000"
"0.02800","0.00003","0.02119","0.00000"
"0.02900","0.00004","0.02535","0.00000"
"0.03000","0.00005","0.03022","0.00000"
"0.03100","0.00005","0.03592","0.00000"
"0.03200","0.00006","0.04253","0.00000"
"0.03300","0.00007","0.04960","0.00000"
"0.03400","0.00008","0.05604","0.00000"
"0.03500","0.00009","0.06087","0.00000"
"0.03600","0.00010","0.06383","0.00000"
"0.03700","0.00011","0.06522","0.00000"
"0.03800","0.00012","0.06550","0.00000"
"0.03900","0.00013","0.06504","0.00000"
"0.04000","0.00015","0.06411","0.00000"
"0.04100","0.00016","0.06299","0.00000"
"0.04200","0.00018","0.06210","0.00000"
"0.04300","0.00020","0.06198","0.00000"
"0.04400","0.00021","0.06299","0.00000"
"0.04500","0.00023","0.06525","0.00000"
"0.04600","0.00025","0.06886","0.00000"
"0.04700","0.00027","0.07362","0.00000"
"0.04800","0.00030","0.07884","0.00000"
"0.04900","0.00032","0.08357","0.00000"
"0.05000","0.00035","0.08707","0.00000"
"0.05100","0.00037","0.08901","0.00000"
"0.05200","0.00040","0.08915","0.00000"
"0.05300","0.00043","0.08740","0.00000"
"0.05400","0.00046","0.08398","0.00000"
"0.05500","0.00049","0.07942","0.00000"
"0.05600","0.00053","0.07441","0.00000"
"0.05700","0.00056","0.06960","0.00000"
"0.05800","0.00060","0.06546","0.00000"
"0.05900","0.00064","0.06243","0.00000"
"0.06000","0.00068","0.06039","0.00000"
"0.06100","0.00072","0.05852","0.00000"
"0.06200","0.00077","0.05631","0.00000"
"0.06300","0.00082","0.05404","0.00000"
"0.06400","0.00087","0.05196","0.00000"
"0.06500","0.00092","0.04996","0.00000"
"0.06600","0.00097","0.04774","0.00000"
"0.06700","0.00102","0.04496","0.00000"
"0.06800","0.00108","0.04151","0.00000"
