Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","-0.07855","0.00001"
"0.00100","0.00000","-0.07934","0.00001"
"0.00200","0.00000","-0.07996","0.00001"
"0.00300","0.00000","-0.08076","0.00001"
"0.00400","0.00000","-0.08186","0.00001"
"0.00500","0.00000","-0.08297","0.00001"
"0.00600","0.00000","-0.08354","0.00001"
"0.00700","0.00000","-0.08293","0.00001"
"0.00800","0.00000","-0.08095","0.00001"
"0.00900","0.00000","-0.07791","0.00001"
"0.01000","0.00000","-0.07442","0.00001"
"0.01100","0.00000","-0.07124","0.00001"
"0.01200","0.00000","-0.06896","0.00001"
"0.01300","0.00000","-0.06758","0.00001"
"0.01400","0.00000","-0.06658","0.00001"
"0.01500","0.00000","-0.06533","0.00001"
"0.01600","0.00000","-0.06364","0.00001"
"0.01700","0.00000","-0.06137","0.00001"
"0.01800","0.00000","-0.05846","0.00001"
"0.01900","0.00001","-0.05511","0.00001"
"0.02000","0.00001","-0.05161","0.00001"
"0.02100","0.00001","-0.04822","0.00001"
"0.02200","0.00001","-0.04521","0.00001"
"0.02300","0.00001","-0.04302","0.00001"
"0.02400","0.00002","-0.04219","0.00001"
"0.02500","0.00002","-0.04279","0.00001"
"0.02600","0.00003","-0.04447","0.00001"
"0.02700","0.00003","-0.04673","0.00001"
"0.02800","0.00004","-0.04902","0.00001"
"0.02900","0.00004","-0.05080","0.00001"
"0.03000","0.00005","-0.05167","0.00001"
"0.03100","0.00006","-0.05126","0.00001"
"0.03200","0.00007","-0.04937","0.00001"
"0.03300","0.00007","-0.04609","0.00001"
"0.03400","0.00008","-0.04155","0.00001"
"0.03500","0.00009","-0.03565","0.00001"
"0.03600","0.00011","-0.02849","0.00001"
"0.03700","0.00012","-0.02057","0.00001"
"0.03800","0.00013","-0.01272","0.00001"
"0.03900","0.00015","-0.00566","0.00001"
"0.04000","0.00016","0.00050","0.00001"
"0.04100","0.00018","0.00590","0.00001"
"0.04200","0.00019","0.01062","0.00001"
"0.04300","0.00021","0.01483","0.00001"
"0.04400","0.00023","0.01884","0.00001"
"0.04500","0.00025","0.02295","0.00001"
