Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","-0.00437","0.00001"
"0.00100","0.00000","-0.00184","0.00001"
"0.00200","0.00000","-0.00088","0.00001"
"0.00300","0.00000","-0.00164","0.00001"
"0.00400","0.00000","-0.00347","0.00001"
"0.00500","0.00000","-0.00550","0.00001"
"0.00600","0.00000","-0.00725","0.00001"
"0.00700","0.00000","-0.00843","0.00001"
"0.00800","0.00000","-0.00874","0.00001"
"0.00900","0.00000","-0.00809","0.00001"
"0.01000","0.00000","-0.00675","0.00001"
"0.01100","0.00000","-0.00531","0.00001"
"0.01200","0.00000","-0.00425","0.00001"
"0.01300","0.00000","-0.00354","0.00001"
"0.01400","0.00000","-0.00295","0.00001"
"0.01500","0.00000","-0.00210","0.00001"
"0.01600","0.00000","-0.00054","0.00001"
"0.01700","0.00000","0.00173","0.00001"
"0.01800","0.00001","0.00412","0.00001"
"0.01900","0.00001","0.00593","0.00001"
"0.02000","0.00001","0.00696","0.00001"
"0.02100","0.00001","0.00755","0.00001"
"0.02200","0.00001","0.00831","0.00001"
"0.02300","0.00002","0.00953","0.00001"
"0.02400","0.00002","0.01098","0.00001"
"0.02500","0.00002","0.01239","0.00001"
"0.02600","0.00003","0.01389","0.00001"
"0.02700","0.00003","0.01569","0.00001"
"0.02800","0.00004","0.01745","0.00001"
"0.02900","0.00004","0.01866","0.00001"
"0.03000","0.00005","0.01930","0.00001"
"0.03100","0.00006","0.01965","0.00001"
"0.03200","0.00006","0.01986","0.00001"
"0.03300","0.00007","0.01982","0.00001"
"0.03400","0.00008","0.01944","0.00001"
"0.03500","0.00009","0.01888","0.00001"
"0.03600","0.00010","0.01834","0.00001"
"0.03700","0.00011","0.01776","0.00001"
"0.03800","0.00012","0.01698","0.00001"
"0.03900","0.00014","0.01597","0.00001"
"0.04000","0.00015","0.01496","0.00001"
"0.04100","0.00016","0.01411","0.00001"
"0.04200","0.00018","0.01341","0.00001"
"0.04300","0.00019","0.01284","0.00001"
"0.04400","0.00021","0.01196","0.00001"
"0.04500","0.00023","0.01055","0.00001"
"0.04600","0.00025","0.00886","0.00001"
"0.04700","0.00027","0.00713","0.00001"
"0.04800","0.00029","0.00537","0.00001"
"0.04900","0.00031","0.00363","0.00001"
"0.05000","0.00033","0.00222","0.00001"
"0.05100","0.00036","0.00138","0.00001"
"0.05200","0.00039","0.00111","0.00001"
"0.05300","0.00041","0.00130","0.00001"
"0.05400","0.00044","0.00180","0.00001"
"0.05500","0.00047","0.00284","0.00001"
"0.05600","0.00050","0.00495","0.00001"
"0.05700","0.00054","0.00863","0.00001"
"0.05800","0.00057","0.01404","0.00001"
"0.05900","0.00061","0.02054","0.00001"
"0.06000","0.00065","0.02722","0.00001"
"0.06100","0.00069","0.03337","0.00001"
"0.06200","0.00073","0.03857","0.00001"
"0.06300","0.00077","0.04280","0.00001"
"0.06400","0.00082","0.04616","0.00001"
"0.06500","0.00087","0.04860","0.00001"
"0.06600","0.00092","0.05014","0.00001"
"0.06700","0.00097","0.05114","0.00001"
"0.06800","0.00102","0.05211","0.00001"
"0.06900","0.00108","0.05353","0.00001"
"0.07000","0.00113","0.05560","0.00001"
"0.07100","0.00119","0.05809","0.00001"
"0.07200","0.00125","0.06054","0.00001"
"0.07300","0.00132","0.06244","0.00001"
"0.07400","0.00138","0.06324","0.00001"
"0.07500","0.00145","0.06241","0.00001"
"0.07600","0.00152","0.05994","0.00001"
"0.07700","0.00159","0.05629","0.00001"
"0.07800","0.00165","0.05204","0.00001"
"0.07900","0.00173","0.04766","0.00001"
"0.08000","0.00180","0.04351","0.00001"
"0.08100","0.00187","0.03988","0.00001"
"0.08200","0.00194","0.03695","0.00001"
"0.08300","0.00201","0.03449","0.00001"
"0.08400","0.00208","0.03200","0.00001"
"0.08500","0.00215","0.02916","0.00001"
"0.08600","0.00222","0.02619","0.00001"
"0.08700","0.00228","0.02333","0.00001"
"0.08800","0.00235","0.02048","0.00001"
"0.08900","0.00242","0.01727","0.00001"
"0.09000","0.00248","0.01324","0.00001"
"0.09100","0.00254","0.00819","0.00001"
"0.09200","0.00260","0.00207","0.00001"
"0.09300","0.00266","-0.00503","0.00001"
"0.09400","0.00272","-0.01255","0.00001"
"0.09500","0.00277","-0.01957","0.00001"
"0.09600","0.00283","-0.02544","0.00001"
"0.09700","0.00288","-0.02979","0.00001"
"0.09800","0.00293","-0.03249","0.00001"
"0.09900","0.00297","-0.03367","0.00001"
"0.10000","0.00302","-0.03371","0.00001"
"0.10100","0.00306","-0.03328","0.00001"
"0.10200","0.00311","-0.03312","0.00001"
"0.10300","0.00315","-0.03366","0.00001"
"0.10400","0.00319","-0.03522","0.00001"
"0.10500","0.00322","-0.03790","0.00001"
"0.10600","0.00326","-0.04127","0.00001"
"0.10700","0.00330","-0.04462","0.00001"
"0.10800","0.00333","-0.04741","0.00001"
"0.10900","0.00336","-0.04931","0.00001"
"0.11000","0.00340","-0.05003","0.00001"
"0.11100","0.00343","-0.04935","0.00001"
"0.11200","0.00346","-0.04741","0.00001"
"0.11300","0.00349","-0.04450","0.00001"
"0.11400","0.00352","-0.04078","0.00001"
"0.11500","0.00355","-0.03637","0.00001"
"0.11600","0.00358","-0.03143","0.00001"
"0.11700","0.00361","-0.02592","0.00001"
"0.11800","0.00364","-0.01984","0.00001"
"0.11900","0.00368","-0.01362","0.00001"
"0.12000","0.00371","-0.00804","0.00001"
"0.12100","0.00374","-0.00348","0.00001"
"0.12200","0.00378","0.00024","0.00001"
"0.12300","0.00381","0.00354","0.00001"
"0.12400","0.00385","0.00683","0.00001"
"0.12500","0.00389","0.01045","0.00001"
"0.12600","0.00393","0.01475","0.00001"
"0.12700","0.00397","0.01974","0.00001"
"0.12800","0.00401","0.02515","0.00001"
"0.12900","0.00406","0.03070","0.00001"
"0.13000","0.00410","0.03633","0.00001"
"0.13100","0.00415","0.04233","0.00001"
"0.13200","0.00420","0.04907","0.00001"
"0.13300","0.00426","0.05630","0.00001"
"0.13400","0.00431","0.06315","0.00001"
"0.13500","0.00437","0.06899","0.00001"
"0.13600","0.00443","0.07380","0.00001"
"0.13700","0.00450","0.07749","0.00001"
"0.13800","0.00456","0.07969","0.00001"
"0.13900","0.00463","0.08011","0.00001"
"0.14000","0.00470","0.07909","0.00001"
"0.14100","0.00478","0.07753","0.00001"
"0.14200","0.00485","0.07607","0.00001"
"0.14300","0.00493","0.07479","0.00001"
"0.14400","0.00502","0.07359","0.00001"
"0.14500","0.00510","0.07232","0.00001"
"0.14600","0.00519","0.07082","0.00001"
"0.14700","0.00528","0.06936","0.00001"
"0.14800","0.00538","0.06812","0.00001"
"0.14900","0.00547","0.06693","0.00001"
"0.15000","0.00557","0.06539","0.00001"
"0.15100","0.00567","0.06320","0.00001"
"0.15200","0.00578","0.06025","0.00001"
"0.15300","0.00588","0.05652","0.00001"
"0.15400","0.00599","0.05220","0.00001"
"0.15500","0.00610","0.04765","0.00001"
"0.15600","0.00622","0.04311","0.00001"
"0.15700","0.00633","0.03883","0.00001"
"0.15800","0.00645","0.03498","0.00001"
"0.15900","0.00657","0.03180","0.00001"
"0.16000","0.00669","0.02974","0.00001"
"0.16100","0.00682","0.02919","0.00001"
"0.16200","0.00694","0.03011","0.00001"
"0.16300","0.00707","0.03198","0.00001"
"0.16400","0.00720","0.03385","0.00001"
"0.16500","0.00733","0.03495","0.00001"
"0.16600","0.00746","0.03517","0.00001"
"0.16700","0.00759","0.03474","0.00001"
"0.16800","0.00773","0.03407","0.00001"
"0.16900","0.00786","0.03360","0.00001"
"0.17000","0.00800","0.03345","0.00001"
"0.17100","0.00814","0.03358","0.00001"
"0.17200","0.00828","0.03426","0.00001"
"0.17300","0.00842","0.03542","0.00001"
"0.17400","0.00856","0.03654","0.00001"
"0.17500","0.00870","0.03742","0.00001"
"0.17600","0.00884","0.03820","0.00001"
"0.17700","0.00899","0.03896","0.00001"
"0.17800","0.00913","0.03933","0.00001"
"0.17900","0.00928","0.03871","0.00001"
"0.18000","0.00942","0.03678","0.00001"
"0.18100","0.00957","0.03354","0.00001"
"0.18200","0.00972","0.02918","0.00001"
"0.18300","0.00986","0.02423","0.00001"
"0.18400","0.01001","0.01953","0.00000"
"0.18500","0.01016","0.01557","0.00000"
"0.18600","0.01030","0.01230","0.00000"
"0.18700","0.01045","0.00939","0.00000"
"0.18800","0.01060","0.00677","0.00000"
"0.18900","0.01075","0.00445","0.00000"
"0.19000","0.01090","0.00227","0.00000"
"0.19100","0.01104","0.00011","0.00000"
"0.19200","0.01119","-0.00215","0.00000"
"0.19300","0.01134","-0.00465","0.00000"
"0.19400","0.01148","-0.00746","0.00000"
"0.19500","0.01163","-0.01039","0.00000"
"0.19600","0.01178","-0.01314","0.00000"
"0.19700","0.01192","-0.01572","0.00000"
"0.19800","0.01207","-0.01842","0.00000"
"0.19900","0.01221","-0.02114","0.00000"
"0.20000","0.01236","-0.02338","0.00000"
"0.20100","0.01250","-0.02472","0.00000"
"0.20200","0.01265","-0.02504","0.00000"
"0.20300","0.01279","-0.02410","0.00000"
"0.20400","0.01293","-0.02159","0.00000"
"0.20500","0.01307","-0.01752","0.00000"
"0.20600","0.01321","-0.01216","0.00000"
"0.20700","0.01335","-0.00602","0.00000"
"0.20800","0.01349","0.00018","0.00000"
"0.20900","0.01363","0.00596","0.00000"
"0.21000","0.01377","0.01120","0.00000"
"0.21100","0.01391","0.01604","0.00000"
"0.21200","0.01404","0.02081","0.00000"
"0.21300","0.01418","0.02627","0.00000"
"0.21400","0.01431","0.03320","0.00000"
"0.21500","0.01445","0.04158","0.00000"
"0.21600","0.01458","0.05089","0.00000"
"0.21700","0.01471","0.06063","0.00000"
"0.21800","0.01484","0.07036","0.00000"
"0.21900","0.01498","0.07997","0.00000"
"0.22000","0.01511","0.08979","0.00000"
"0.22100","0.01524","0.10020","0.00000"
"0.22200","0.01537","0.11092","0.00001"
"0.22300","0.01549","0.12127","0.00001"
"0.22400","0.01562","0.13109","0.00001"
"0.22500","0.01575","0.14055","0.00001"
"0.22600","0.01587","0.14952","0.00001"
"0.22700","0.01600","0.15759","0.00001"
"0.22800","0.01613","0.16440","0.00001"
"0.22900","0.01625","0.16948","0.00001"
"0.23000","0.01637","0.17256","0.00001"
"0.23100","0.01650","0.17383","0.00001"
"0.23200","0.01662","0.17357","0.00001"
"0.23300","0.01674","0.17193","0.00001"
"0.23400","0.01686","0.16918","0.00001"
"0.23500","0.01698","0.16575","0.00001"
"0.23600","0.01710","0.16226","0.00001"
"0.23700","0.01722","0.15894","0.00001"
"0.23800","0.01734","0.15544","0.00001"
"0.23900","0.01746","0.15141","0.00001"
"0.24000","0.01758","0.14677","0.00001"
"0.24100","0.01769","0.14147","0.00001"
"0.24200","0.01781","0.13545","0.00001"
"0.24300","0.01792","0.12874","0.00001"
"0.24400","0.01804","0.12136","0.00001"
"0.24500","0.01815","0.11357","0.00001"
"0.24600","0.01826","0.10609","0.00001"
"0.24700","0.01838","0.09961","0.00001"
"0.24800","0.01849","0.09465","0.00001"
"0.24900","0.01860","0.09154","0.00001"
"0.25000","0.01871","0.09036","0.00001"
"0.25100","0.01882","0.09108","0.00001"
"0.25200","0.01893","0.09344","0.00001"
"0.25300","0.01904","0.09646","0.00001"
"0.25400","0.01914","0.09901","0.00001"
"0.25500","0.01925","0.10050","0.00001"
"0.25600","0.01936","0.10072","0.00001"
"0.25700","0.01946","0.09963","0.00001"
"0.25800","0.01957","0.09749","0.00001"
"0.25900","0.01968","0.09459","0.00001"
"0.26000","0.01978","0.09101","0.00001"
"0.26100","0.01988","0.08682","0.00001"
"0.26200","0.01999","0.08233","0.00001"
"0.26300","0.02009","0.07805","0.00001"
"0.26400","0.02019","0.07433","0.00001"
"0.26500","0.02029","0.07120","0.00001"
"0.26600","0.02039","0.06854","0.00001"
"0.26700","0.02049","0.06618","0.00001"
"0.26800","0.02059","0.06404","0.00001"
"0.26900","0.02069","0.06199","0.00001"
"0.27000","0.02079","0.05981","0.00001"
"0.27100","0.02089","0.05745","0.00001"
"0.27200","0.02099","0.05499","0.00001"
"0.27300","0.02109","0.05231","0.00001"
"0.27400","0.02119","0.04913","0.00001"
"0.27500","0.02129","0.04538","0.00001"
"0.27600","0.02138","0.04142","0.00001"
"0.27700","0.02148","0.03773","0.00001"
"0.27800","0.02158","0.03465","0.00001"
"0.27900","0.02168","0.03258","0.00001"
"0.28000","0.02177","0.03182","0.00001"
"0.28100","0.02187","0.03213","0.00001"
"0.28200","0.02197","0.03302","0.00001"
"0.28300","0.02206","0.03440","0.00001"
"0.28400","0.02216","0.03617","0.00001"
"0.28500","0.02226","0.03791","0.00001"
"0.28600","0.02236","0.03909","0.00001"
"0.28700","0.02245","0.03918","0.00001"
"0.28800","0.02255","0.03785","0.00001"
"0.28900","0.02265","0.03531","0.00001"
"0.29000","0.02274","0.03218","0.00001"
"0.29100","0.02284","0.02904","0.00001"
"0.29200","0.02294","0.02618","0.00001"
"0.29300","0.02304","0.02384","0.00001"
"0.29400","0.02313","0.02227","0.00001"
"0.29500","0.02323","0.02170","0.00001"
"0.29600","0.02333","0.02204","0.00001"
"0.29700","0.02343","0.02276","0.00001"
"0.29800","0.02353","0.02327","0.00001"
"0.29900","0.02362","0.02336","0.00001"
"0.30000","0.02372","0.02297","0.00001"
"0.30100","0.02382","0.02221","0.00001"
"0.30200","0.02392","0.02139","0.00001"
"0.30300","0.02402","0.02089","0.00001"
"0.30400","0.02411","0.02081","0.00001"
"0.30500","0.02421","0.02116","0.00001"
"0.30600","0.02431","0.02222","0.00001"
"0.30700","0.02441","0.02418","0.00001"
"0.30800","0.02451","0.02670","0.00001"
