Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","-0.05907","0.00002"
"0.00100","0.00000","-0.05833","0.00002"
"0.00200","0.00000","-0.05737","0.00002"
"0.00300","0.00000","-0.05629","0.00002"
"0.00400","0.00000","-0.05548","0.00002"
"0.00500","0.00000","-0.05491","0.00002"
"0.00600","0.00000","-0.05401","0.00001"
"0.00700","0.00000","-0.05202","0.00001"
"0.00800","0.00000","-0.04873","0.00001"
"0.00900","0.00000","-0.04476","0.00001"
"0.01000","0.00000","-0.04085","0.00001"
"0.01100","0.00000","-0.03720","0.00001"
"0.01200","0.00000","-0.03382","0.00001"
"0.01300","0.00000","-0.03081","0.00001"
"0.01400","0.00000","-0.02821","0.00001"
"0.01500","0.00000","-0.02566","0.00001"
"0.01600","0.00000","-0.02252","0.00001"
"0.01700","0.00000","-0.01824","0.00001"
"0.01800","0.00000","-0.01267","0.00001"
"0.01900","0.00000","-0.00603","0.00001"
"0.02000","0.00001","0.00132","0.00001"
"0.02100","0.00001","0.00909","0.00001"
"0.02200","0.00001","0.01702","0.00001"
"0.02300","0.00001","0.02447","0.00001"
"0.02400","0.00002","0.03058","0.00001"
"0.02500","0.00002","0.03502","0.00001"
"0.02600","0.00002","0.03806","0.00001"
"0.02700","0.00003","0.04011","0.00001"
"0.02800","0.00003","0.04140","0.00001"
"0.02900","0.00004","0.04231","0.00001"
"0.03000","0.00005","0.04335","0.00001"
"0.03100","0.00005","0.04497","0.00001"
"0.03200","0.00006","0.04742","0.00001"
"0.03300","0.00007","0.05095","0.00001"
"0.03400","0.00008","0.05566","0.00001"
"0.03500","0.00009","0.06140","0.00001"
"0.03600","0.00010","0.06774","0.00001"
"0.03700","0.00011","0.07387","0.00001"
"0.03800","0.00013","0.07898","0.00001"
"0.03900","0.00014","0.08267","0.00001"
"0.04000","0.00016","0.08488","0.00001"
"0.04100","0.00017","0.08577","0.00001"
"0.04200","0.00019","0.08565","0.00001"
"0.04300","0.00020","0.08487","0.00001"
"0.04400","0.00022","0.08367","0.00001"
"0.04500","0.00024","0.08224","0.00001"
"0.04600","0.00026","0.08075","0.00001"
"0.04700","0.00029","0.07953","0.00001"
"0.04800","0.00031","0.07898","0.00001"
"0.04900","0.00033","0.07899","0.00001"
"0.05000","0.00036","0.07903","0.00002"
"0.05100","0.00039","0.07862","0.00002"
"0.05200","0.00042","0.07747","0.00002"
"0.05300","0.00045","0.07549","0.00002"
"0.05400","0.00048","0.07266","0.00002"
"0.05500","0.00051","0.06893","0.00002"
"0.05600","0.00055","0.06426","0.00002"
"0.05700","0.00059","0.05875","0.00002"
"0.05800","0.00063","0.05293","0.00002"
"0.05900","0.00067","0.04764","0.00002"
"0.06000","0.00071","0.04339","0.00002"
"0.06100","0.00076","0.04023","0.00002"
"0.06200","0.00080","0.03783","0.00002"
"0.06300","0.00085","0.03570","0.00002"
"0.06400","0.00090","0.03375","0.00002"
"0.06500","0.00095","0.03226","0.00002"
"0.06600","0.00101","0.03145","0.00002"
"0.06700","0.00106","0.03104","0.00002"
"0.06800","0.00112","0.03066","0.00002"
"0.06900","0.00118","0.03024","0.00002"
"0.07000","0.00124","0.02995","0.00002"
"0.07100","0.00131","0.02987","0.00002"
"0.07200","0.00137","0.03001","0.00002"
"0.07300","0.00144","0.03045","0.00002"
"0.07400","0.00151","0.03132","0.00002"
"0.07500","0.00158","0.03249","0.00002"
"0.07600","0.00165","0.03351","0.00002"
"0.07700","0.00173","0.03408","0.00002"
"0.07800","0.00180","0.03402","0.00002"
"0.07900","0.00188","0.03295","0.00002"
