Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","1.80062","0.13280","0.00000"
"0.00100","1.80062","0.12736","0.00000"
"0.00200","1.80062","0.12184","0.00000"
"0.00300","1.80062","0.11668","0.00000"
"0.00400","1.80062","0.11226","0.00000"
"0.00500","1.80062","0.10872","0.00000"
"0.00600","1.80062","0.10576","0.00000"
"0.00700","1.80062","0.10272","0.00000"
"0.00800","1.80062","0.09900","0.00000"
"0.00900","1.80062","0.09459","0.00000"
"0.01000","1.80062","0.08951","0.00000"
"0.01100","1.80062","0.08359","0.00000"
"0.01200","1.80062","0.07677","0.00000"
"0.01300","1.80062","0.06918","0.00000"
"0.01400","1.80062","0.06120","0.00000"
"0.01500","1.80062","0.05351","0.00000"
"0.01600","1.80062","0.04666","0.00000"
"0.01700","1.80062","0.04058","0.00000"
"0.01800","1.80062","0.03496","0.00000"
"0.01900","1.80063","0.02979","0.00000"
"0.02000","1.80063","0.02514","0.00000"
"0.02100","1.80063","0.02095","0.00000"
"0.02200","1.80063","0.01696","0.00000"
"0.02300","1.80063","0.01256","0.00000"
"0.02400","1.80064","0.00708","0.00000"
"0.02500","1.80064","0.00017","0.00000"
"0.02600","1.80064","-0.00810","0.00000"
"0.02700","1.80065","-0.01728","0.00000"
"0.02800","1.80065","-0.02680","0.00000"
"0.02900","1.80066","-0.03621","0.00000"
"0.03000","1.80066","-0.04490","0.00000"
"0.03100","1.80067","-0.05215","0.00000"
"0.03200","1.80068","-0.05776","0.00000"
"0.03300","1.80068","-0.06215","0.00000"
"0.03400","1.80069","-0.06582","0.00000"
"0.03500","1.80070","-0.06880","0.00000"
"0.03600","1.80071","-0.07080","0.00000"
"0.03700","1.80072","-0.07177","0.00000"
"0.03800","1.80073","-0.07215","0.00000"
"0.03900","1.80074","-0.07253","0.00000"
"0.04000","1.80076","-0.07335","0.00000"
"0.04100","1.80077","-0.07476","0.00000"
"0.04200","1.80078","-0.07657","0.00000"
"0.04300","1.80080","-0.07835","0.00000"
"0.04400","1.80082","-0.08002","0.00000"
"0.04500","1.80083","-0.08166","0.00000"
"0.04600","1.80085","-0.08280","0.00000"
"0.04700","1.80087","-0.08327","0.00000"
"0.04800","1.80089","-0.08359","0.00000"
"0.04900","1.80091","-0.08399","0.00000"
"0.05000","1.80093","-0.08382","0.00000"
"0.05100","1.80096","-0.08210","0.00000"
"0.05200","1.80098","-0.07835","0.00000"
"0.05300","1.80101","-0.07294","0.00000"
"0.05400","1.80104","-0.06645","0.00000"
"0.05500","1.80106","-0.05909","0.00000"
"0.05600","1.80109","-0.05104","0.00000"
"0.05700","1.80113","-0.04262","0.00000"
"0.05800","1.80116","-0.03431","0.00000"
"0.05900","1.80120","-0.02670","0.00000"
"0.06000","1.80123","-0.02011","0.00000"
"0.06100","1.80127","-0.01448","0.00000"
"0.06200","1.80131","-0.00948","0.00000"
"0.06300","1.80135","-0.00455","0.00000"
"0.06400","1.80140","0.00056","0.00000"
"0.06500","1.80144","0.00573","0.00000"
"0.06600","1.80149","0.01090","0.00000"
"0.06700","1.80154","0.01616","0.00000"
"0.06800","1.80160","0.02160","0.00000"
"0.06900","1.80165","0.02735","0.00000"
"0.07000","1.80171","0.03346","0.00000"
"0.07100","1.80177","0.03977","0.00000"
"0.07200","1.80183","0.04597","0.00000"
"0.07300","1.80189","0.05169","0.00000"
"0.07400","1.80195","0.05665","0.00000"
"0.07500","1.80202","0.06087","0.00000"
"0.07600","1.80209","0.06459","0.00000"
"0.07700","1.80216","0.06825","0.00000"
"0.07800","1.80223","0.07207","0.00000"
"0.07900","1.80230","0.07618","0.00000"
"0.08000","1.80237","0.08064","0.00000"
"0.08100","1.80244","0.08526","0.00000"
"0.08200","1.80251","0.08976","0.00000"
"0.08300","1.80258","0.09359","0.00000"
"0.08400","1.80266","0.09582","0.00000"
"0.08500","1.80273","0.09590","0.00000"
"0.08600","1.80280","0.09420","0.00000"
"0.08700","1.80287","0.09136","0.00000"
"0.08800","1.80294","0.08775","0.00000"
"0.08900","1.80300","0.08361","0.00000"
"0.09000","1.80307","0.07922","0.00000"
"0.09100","1.80314","0.07477","0.00000"
