Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","-0.09815","0.00000"
"0.50000","0.08979","0.03961","0.00000"
"1.00000","0.18989","-0.04004","0.00000"
"1.50000","0.28972","0.07262","0.00000"
"2.00000","0.38985","-0.01143","0.00000"
"2.50000","0.48985","0.05226","-0.00001"
"3.00000","0.58973","0.04281","-0.00001"
"3.50000","0.68981","0.09046","-0.00001"
"4.00000","0.78988","-0.04319","-0.00001"
"4.50000","0.88971","0.05914","-0.00002"
"5.00000","0.98988","0.16217","-0.00002"
"5.50000","1.08980","0.11019","-0.00002"
"6.00000","1.18971","0.19173","-0.00002"
"6.50000","1.28991","0.20699","-0.00003"
"7.00000","1.38983","0.19724","-0.00003"
"7.50000","1.48969","0.28807","-0.00003"
"8.00000","1.58990","0.19645","-0.00003"
"8.50000","1.68979","0.29819","-0.00003"
"9.00000","1.78974","0.24557","-0.00004"
"9.50000","1.88990","0.33637","-0.00004"
"10.00000","1.98980","0.23279","-0.00004"
"10.50000","2.08969","0.27629","-0.00004"
"11.00000","2.18991","0.32027","-0.00005"
"11.50000","2.28977","0.43390","-0.00005"
"12.00000","2.38973","0.28119","-0.00005"
"12.50000","2.48994","0.40748","-0.00005"
"13.00000","2.58976","0.32974","-0.00006"
"13.50000","2.68976","0.42631","-0.00006"
"14.00000","2.78994","0.45142","-0.00006"
"14.50000","2.88974","0.48603","-0.00006"
"15.00000","2.98977","0.38037","-0.00007"
"15.50000","3.08992","0.40524","-0.00007"
"16.00000","3.18973","0.50700","-0.00007"
"16.50000","3.28977","0.53068","-0.00007"
"17.00000","3.38994","0.55419","-0.00008"
"17.50000","3.48973","0.54400","-0.00008"
"18.00000","3.58975","0.57060","-0.00008"
"18.50000","3.68998","0.60563","-0.00008"
"19.00000","3.78973","0.65498","-0.00008"
"19.50000","3.88980","0.67618","-0.00009"
"20.00000","3.98994","0.67387","-0.00009"
"20.50000","4.08972","0.58570","-0.00009"
"21.00000","4.18979","0.70795","-0.00009"
"21.50000","4.28991","0.59098","-0.00010"
"22.00000","4.38974","0.80099","-0.00010"
"22.50000","4.48983","0.80481","-0.00010"
"23.00000","4.58988","0.68377","-0.00010"
"23.50000","4.68964","0.75340","-0.00011"
"24.00000","4.78983","0.68996","-0.00011"
"24.50000","4.88991","0.77212","-0.00011"
"25.00000","4.98971","0.68015","-0.00011"
"25.50000","5.08983","0.77607","-0.00012"
"26.00000","5.18987","0.79831","-0.00012"
"26.50000","5.28967","0.77772","-0.00012"
"27.00000","5.38985","0.76668","-0.00012"
"27.50000","5.48984","0.87435","-0.00013"
"28.00000","5.58970","0.74640","-0.00013"
"28.50000","5.68986","0.93614","-0.00013"
"29.00000","5.78985","0.94530","-0.00013"
"29.50000","5.88968","0.92256","-0.00013"
"30.00000","5.98991","0.97946","-0.00014"
"30.50000","6.08978","0.99644","-0.00014"
"31.00000","6.18973","0.96154","-0.00014"
"31.50000","6.28980","1.02053","-0.00014"
"32.00000","6.38982","1.07301","-0.00015"
"32.50000","6.48971","1.11498","-0.00015"
"33.00000","6.58993","0.99963","-0.00015"
"33.50000","6.68974","1.05122","-0.00015"
"34.00000","6.78974","1.02187","-0.00016"
"34.50000","6.88992","1.05472","-0.00016"
"35.00000","6.98975","1.08970","-0.00016"
"35.50000","7.08975","1.11760","-0.00016"
"36.00000","7.18995","1.11120","-0.00016"
"36.50000","7.28975","1.17832","-0.00017"
"37.00000","7.38973","1.16273","-0.00017"
"37.50000","7.48990","1.19912","-0.00017"
"38.00000","7.58975","1.19944","-0.00017"
"38.50000","7.68971","1.16710","-0.00018"
"39.00000","7.78999","1.27049","-0.00018"
"39.50000","7.88972","1.31860","-0.00018"
"40.00000","7.98981","1.28980","-0.00018"
"40.50000","8.08995","1.24643","-0.00019"
"41.00000","8.18973","1.36031","-0.00019"
"41.50000","8.28978","1.33132","-0.00019"
