Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","0.01738","0.00000"
"0.50000","0.08982","0.01270","0.00000"
"1.00000","0.18990","-0.10020","0.00000"
"1.50000","0.28974","-0.01009","0.00000"
"2.00000","0.38987","-0.14559","0.00000"
"2.50000","0.48987","0.06083","0.00000"
"3.00000","0.58974","-0.07322","0.00000"
"3.50000","0.68985","0.00242","0.00000"
"4.00000","0.78989","-0.02495","0.00000"
"4.50000","0.88972","-0.04466","0.00000"
"5.00000","0.98990","-0.01288","-0.00001"
"5.50000","1.08983","-0.10490","-0.00001"
"6.00000","1.18973","0.01279","-0.00001"
"6.50000","1.28993","0.14378","-0.00001"
"7.00000","1.38983","0.07308","-0.00001"
"7.50000","1.48972","0.12516","-0.00001"
"8.00000","1.58993","0.02560","-0.00001"
"8.50000","1.68981","0.23587","-0.00001"
"9.00000","1.78974","0.19411","-0.00002"
"9.50000","1.88993","0.11749","-0.00002"
"10.00000","1.98984","0.12135","-0.00002"
"10.50000","2.08970","0.23289","-0.00002"
"11.00000","2.18994","0.20815","-0.00002"
"11.50000","2.28978","0.26090","-0.00002"
"12.00000","2.38973","0.25718","-0.00002"
"12.50000","2.48997","0.27478","-0.00002"
"13.00000","2.58978","0.16138","-0.00003"
"13.50000","2.68977","0.34640","-0.00003"
"14.00000","2.78996","0.35623","-0.00003"
"14.50000","2.88976","0.30206","-0.00003"
"15.00000","2.98979","0.38804","-0.00003"
"15.50000","3.08994","0.46685","-0.00003"
"16.00000","3.18976","0.33929","-0.00003"
"16.50000","3.28977","0.40367","-0.00004"
"17.00000","3.38996","0.47647","-0.00004"
"17.50000","3.48974","0.43476","-0.00004"
"18.00000","3.58978","0.49587","-0.00004"
"18.50000","3.68998","0.61809","-0.00004"
"19.00000","3.78974","0.47675","-0.00004"
"19.50000","3.88981","0.45175","-0.00004"
"20.00000","3.98995","0.53593","-0.00004"
"20.50000","4.08974","0.41534","-0.00005"
"21.00000","4.18978","0.56355","-0.00005"
"21.50000","4.28993","0.58713","-0.00005"
"22.00000","4.38975","0.62675","-0.00005"
"22.50000","4.48984","0.53133","-0.00005"
"23.00000","4.58990","0.45995","-0.00005"
"23.50000","4.68966","0.56334","-0.00005"
"24.00000","4.78985","0.58794","-0.00005"
"24.50000","4.88993","0.65108","-0.00006"
"25.00000","4.98973","0.68547","-0.00006"
"25.50000","5.08984","0.74643","-0.00006"
"26.00000","5.18990","0.75446","-0.00006"
"26.50000","5.28970","0.76744","-0.00006"
"27.00000","5.38987","0.69317","-0.00006"
"27.50000","5.48985","0.79545","-0.00006"
"28.00000","5.58973","0.75352","-0.00007"
"28.50000","5.68988","0.75691","-0.00007"
"29.00000","5.78989","0.86357","-0.00007"
"29.50000","5.88971","0.78647","-0.00007"
"30.00000","5.98991","0.89846","-0.00007"
"30.50000","6.08979","0.85641","-0.00007"
"31.00000","6.18974","0.82721","-0.00007"
"31.50000","6.28983","0.85312","-0.00007"
"32.00000","6.38982","0.86796","-0.00008"
"32.50000","6.48972","0.94362","-0.00008"
"33.00000","6.58995","1.06661","-0.00008"
"33.50000","6.68976","0.93081","-0.00008"
"34.00000","6.78977","1.10426","-0.00008"
"34.50000","6.88993","1.07818","-0.00008"
"35.00000","6.98977","1.05006","-0.00008"
"35.50000","7.08977","1.03663","-0.00008"
"36.00000","7.18995","1.04537","-0.00009"
"36.50000","7.28976","1.08680","-0.00009"
"37.00000","7.38975","1.12202","-0.00009"
"37.50000","7.48994","1.04188","-0.00009"
"38.00000","7.58976","1.07724","-0.00009"
"38.50000","7.68972","1.11991","-0.00009"
"39.00000","7.79001","1.19652","-0.00009"
"39.50000","7.88972","1.16943","-0.00010"
"40.00000","7.98982","1.13494","-0.00010"
"40.50000","8.08996","1.26245","-0.00010"
"41.00000","8.18974","1.18171","-0.00010"
"41.50000","8.28979","1.26672","-0.00010"
"42.00000","8.38995","1.18422","-0.00010"
"42.50000","8.48975","1.25933","-0.00010"
"43.00000","8.58983","1.30238","-0.00010"
"43.50000","8.68993","1.26670","-0.00011"
"44.00000","8.78973","1.37460","-0.00011"
"44.50000","8.88982","1.27253","-0.00011"
"45.00000","8.98994","1.30659","-0.00011"
"45.50000","9.08974","1.29208","-0.00011"
"46.00000","9.18986","1.32342","-0.00011"
"46.50000","9.28991","1.26392","-0.00011"
"47.00000","9.38976","1.35171","-0.00011"
"47.50000","9.48981","1.37959","-0.00012"
"48.00000","9.58990","1.41809","-0.00012"
"48.50000","9.68973","1.36430","-0.00012"
"49.00000","9.78988","1.39862","-0.00012"
"49.50000","9.88985","1.45063","-0.00012"
"50.00000","9.98976","1.39304","-0.00012"
"50.50000","10.08987","1.47148","-0.00012"
"51.00000","10.18987","1.58799","-0.00012"
"51.50000","10.28969","1.51884","-0.00013"
"52.00000","10.38987","1.50341","-0.00013"
"52.50000","10.48981","1.59844","-0.00013"
"53.00000","10.58971","1.52864","-0.00013"
"53.50000","10.68994","1.55135","-0.00013"
