Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","0.02098","0.00000"
"0.50000","0.08981","-0.02901","0.00000"
"1.00000","0.18992","0.05707","0.00000"
"1.50000","0.28974","0.09502","0.00000"
"2.00000","0.38987","0.05648","0.00000"
"2.50000","0.48987","-0.01124","0.00000"
"3.00000","0.58975","0.04828","0.00000"
"3.50000","0.68983","0.05398","0.00000"
"4.00000","0.78990","0.00454","0.00000"
"4.50000","0.88973","-0.07570","0.00000"
"5.00000","0.98991","0.18206","0.00000"
"5.50000","1.08983","0.04681","0.00000"
"6.00000","1.18973","0.11170","0.00000"
"6.50000","1.28993","0.07129","0.00000"
"7.00000","1.38985","0.11365","0.00000"
"7.50000","1.48971","0.11192","0.00000"
"8.00000","1.58994","0.24972","0.00000"
"8.50000","1.68981","0.11349","0.00000"
"9.00000","1.78976","0.09792","0.00000"
"9.50000","1.88991","0.21235","0.00000"
"10.00000","1.98981","0.30668","0.00000"
"10.50000","2.08971","0.15385","0.00000"
"11.00000","2.18994","0.23546","0.00000"
"11.50000","2.28979","0.31921","0.00000"
"12.00000","2.38974","0.24192","0.00000"
"12.50000","2.48995","0.30389","0.00000"
"13.00000","2.58978","0.37404","0.00000"
"13.50000","2.68979","0.33060","0.00000"
"14.00000","2.78995","0.36885","0.00000"
"14.50000","2.88977","0.28695","0.00000"
"15.00000","2.98978","0.41159","0.00000"
"15.50000","3.08997","0.43357","0.00000"
"16.00000","3.18977","0.43991","0.00001"
"16.50000","3.28978","0.38700","0.00000"
"17.00000","3.38997","0.38818","0.00000"
"17.50000","3.48975","0.48942","0.00001"
"18.00000","3.58978","0.46970","0.00001"
"18.50000","3.69001","0.53781","0.00001"
"19.00000","3.78974","0.51056","0.00001"
"19.50000","3.88981","0.52099","0.00001"
"20.00000","3.98995","0.58637","0.00001"
"20.50000","4.08974","0.51069","0.00001"
"21.00000","4.18981","0.62819","0.00001"
"21.50000","4.28993","0.59567","0.00001"
"22.00000","4.38974","0.68810","0.00001"
"22.50000","4.48984","0.58668","0.00001"
"23.00000","4.58989","0.71530","0.00001"
"23.50000","4.68967","0.72196","0.00001"
"24.00000","4.78985","0.70831","0.00001"
"24.50000","4.88993","0.67752","0.00001"
"25.00000","4.98974","0.72651","0.00001"
"25.50000","5.08984","0.65047","0.00001"
"26.00000","5.18988","0.66985","0.00001"
"26.50000","5.28971","0.73164","0.00001"
"27.00000","5.38988","0.79353","0.00001"
"27.50000","5.48987","0.63718","0.00001"
"28.00000","5.58974","0.75236","0.00001"
"28.50000","5.68989","0.87651","0.00001"
"29.00000","5.78988","0.86826","0.00001"
"29.50000","5.88972","0.86864","0.00001"
"30.00000","5.98991","0.84158","0.00001"
"30.50000","6.08980","0.90796","0.00001"
"31.00000","6.18972","0.91916","0.00001"
"31.50000","6.28983","0.95866","0.00001"
"32.00000","6.38983","1.04215","0.00001"
"32.50000","6.48972","1.02569","0.00001"
"33.00000","6.58996","1.02061","0.00001"
"33.50000","6.68976","1.03749","0.00001"
"34.00000","6.78978","1.02026","0.00001"
"34.50000","6.88993","1.11785","0.00001"
"35.00000","6.98977","1.03418","0.00001"
"35.50000","7.08977","1.09669","0.00001"
"36.00000","7.18996","1.14221","0.00001"
"36.50000","7.28976","1.12187","0.00001"
"37.00000","7.38974","1.05990","0.00001"
"37.50000","7.48993","1.04170","0.00001"
"38.00000","7.58977","1.17675","0.00001"
"38.50000","7.68974","1.07298","0.00001"
"39.00000","7.79001","1.21336","0.00001"
"39.50000","7.88973","1.13703","0.00001"
"40.00000","7.98981","1.26811","0.00001"
"40.50000","8.08997","1.15352","0.00001"
"41.00000","8.18976","1.20781","0.00001"
"41.50000","8.28979","1.20718","0.00001"
"42.00000","8.38996","1.30226","0.00001"
