Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","-0.04825","0.00000"
"0.50000","0.08977","-0.04196","0.00000"
"1.00000","0.18986","-0.04946","0.00000"
"1.50000","0.28969","-0.01257","0.00000"
"2.00000","0.38985","0.06290","0.00000"
"2.50000","0.48984","0.12338","0.00000"
"3.00000","0.58972","0.05330","0.00000"
"3.50000","0.68981","-0.10142","0.00000"
"4.00000","0.78987","-0.04022","0.00000"
"4.50000","0.88969","0.07985","0.00000"
"5.00000","0.98985","0.05810","0.00000"
"5.50000","1.08980","0.06232","0.00000"
"6.00000","1.18969","0.15220","0.00000"
"6.50000","1.28991","0.10092","0.00000"
"7.00000","1.38979","0.10836","0.00000"
"7.50000","1.48967","0.05041","0.00000"
"8.00000","1.58990","0.10244","0.00000"
"8.50000","1.68979","0.05012","0.00000"
"9.00000","1.78972","0.09440","-0.00001"
"9.50000","1.88988","0.11606","-0.00001"
"10.00000","1.98979","0.20648","-0.00001"
"10.50000","2.08966","0.21289","-0.00001"
"11.00000","2.18991","0.21640","-0.00001"
"11.50000","2.28975","0.20984","-0.00001"
"12.00000","2.38968","0.21251","-0.00001"
"12.50000","2.48992","0.28908","-0.00001"
"13.00000","2.58974","0.27753","-0.00001"
"13.50000","2.68975","0.37360","-0.00001"
"14.00000","2.78992","0.33622","-0.00001"
"14.50000","2.88972","0.42769","-0.00001"
"15.00000","2.98975","0.28380","-0.00001"
"15.50000","3.08992","0.37207","-0.00001"
"16.00000","3.18973","0.44672","-0.00001"
"16.50000","3.28976","0.27663","-0.00001"
"17.00000","3.38992","0.46502","-0.00001"
"17.50000","3.48971","0.40315","-0.00001"
"18.00000","3.58973","0.41328","-0.00001"
"18.50000","3.68997","0.37628","-0.00002"
"19.00000","3.78971","0.48306","-0.00002"
"19.50000","3.88978","0.49889","-0.00002"
"20.00000","3.98994","0.55335","-0.00002"
"20.50000","4.08972","0.46546","-0.00002"
"21.00000","4.18975","0.50136","-0.00002"
"21.50000","4.28991","0.50710","-0.00002"
"22.00000","4.38971","0.55973","-0.00002"
"22.50000","4.48982","0.43349","-0.00002"
"23.00000","4.58985","0.54899","-0.00002"
"23.50000","4.68964","0.58401","-0.00002"
"24.00000","4.78980","0.58617","-0.00002"
"24.50000","4.88990","0.67279","-0.00002"
"25.00000","4.98970","0.70407","-0.00002"
"25.50000","5.08981","0.65315","-0.00002"
"26.00000","5.18985","0.67849","-0.00002"
"26.50000","5.28967","0.72470","-0.00002"
"27.00000","5.38984","0.66771","-0.00002"
"27.50000","5.48982","0.71456","-0.00002"
"28.00000","5.58969","0.64573","-0.00002"
"28.50000","5.68984","0.84726","-0.00002"
"29.00000","5.78984","0.77172","-0.00003"
"29.50000","5.88968","0.82221","-0.00003"
"30.00000","5.98989","0.91182","-0.00003"
"30.50000","6.08976","0.83448","-0.00003"
"31.00000","6.18971","0.83192","-0.00003"
"31.50000","6.28977","0.88853","-0.00003"
"32.00000","6.38980","0.88727","-0.00003"
"32.50000","6.48968","0.91425","-0.00003"
"33.00000","6.58991","1.00075","-0.00003"
"33.50000","6.68971","0.99403","-0.00003"
"34.00000","6.78974","0.77080","-0.00003"
"34.50000","6.88991","1.02423","-0.00003"
"35.00000","6.98974","0.96935","-0.00003"
"35.50000","7.08973","0.97818","-0.00003"
"36.00000","7.18995","0.97769","-0.00003"
"36.50000","7.28973","1.07612","-0.00003"
"37.00000","7.38972","1.00847","-0.00003"
"37.50000","7.48988","1.07903","-0.00003"
"38.00000","7.58973","1.11237","-0.00003"
"38.50000","7.68970","1.10866","-0.00004"
"39.00000","7.78998","1.21618","-0.00004"
"39.50000","7.88968","1.07520","-0.00004"
"40.00000","7.98979","1.15446","-0.00004"
"40.50000","8.08994","1.19054","-0.00004"
"41.00000","8.18972","1.09387","-0.00004"
"41.50000","8.28975","1.15036","-0.00004"
"42.00000","8.38991","1.22876","-0.00004"
"42.50000","8.48970","1.28307","-0.00004"
"43.00000","8.58979","1.23244","-0.00004"
"43.50000","8.68991","1.25507","-0.00004"
"44.00000","8.78969","1.25026","-0.00004"
"44.50000","8.88978","1.28761","-0.00004"
"45.00000","8.98989","1.22410","-0.00004"
