Time,Extension,Load,Strain Gage18
(s),(mm),(N),(mm/mm)
"0.00000","0.00000","0.01042","0.00000"
"0.50000","0.08976","0.03660","0.00000"
"1.00000","0.18984","-0.00061","0.00000"
"1.50000","0.28969","-0.08760","0.00000"
"2.00000","0.38981","-0.04959","0.00000"
"2.50000","0.48981","-0.07530","0.00000"
"3.00000","0.58969","-0.04652","0.00000"
"3.50000","0.68981","-0.00254","0.00000"
"4.00000","0.78983","-0.03736","0.00000"
"4.50000","0.88968","0.08869","0.00001"
"5.00000","0.98984","-0.01712","0.00001"
"5.50000","1.08974","0.03971","0.00001"
"6.00000","1.18967","0.01852","0.00001"
"6.50000","1.28988","0.20041","0.00002"
"7.00000","1.38978","0.18651","0.00002"
"7.50000","1.48966","0.16668","0.00002"
"8.00000","1.58987","0.18124","0.00002"
"8.50000","1.68975","0.14470","0.00003"
"9.00000","1.78969","0.16281","0.00003"
"9.50000","1.88986","0.24425","0.00003"
"10.00000","1.98978","0.26983","0.00003"
"10.50000","2.08963","0.24712","0.00003"
"11.00000","2.18987","0.25505","0.00004"
"11.50000","2.28973","0.26322","0.00004"
"12.00000","2.38969","0.33241","0.00004"
"12.50000","2.48988","0.31915","0.00004"
"13.00000","2.58973","0.37160","0.00005"
"13.50000","2.68973","0.32526","0.00005"
"14.00000","2.78989","0.33157","0.00005"
"14.50000","2.88971","0.40417","0.00005"
"15.00000","2.98971","0.41375","0.00005"
"15.50000","3.08989","0.47020","0.00006"
"16.00000","3.18970","0.38363","0.00006"
"16.50000","3.28972","0.39104","0.00006"
"17.00000","3.38991","0.38088","0.00006"
"17.50000","3.48968","0.51698","0.00007"
"18.00000","3.58973","0.41765","0.00007"
"18.50000","3.68993","0.53951","0.00007"
"19.00000","3.78968","0.43208","0.00007"
"19.50000","3.88977","0.48021","0.00008"
"20.00000","3.98990","0.55436","0.00008"
"20.50000","4.08969","0.56216","0.00008"
"21.00000","4.18976","0.53877","0.00008"
"21.50000","4.28987","0.64945","0.00008"
"22.00000","4.38969","0.60222","0.00009"
"22.50000","4.48976","0.63106","0.00009"
"23.00000","4.58985","0.66679","0.00009"
"23.50000","4.68965","0.58626","0.00009"
"24.00000","4.78980","0.76173","0.00010"
"24.50000","4.88989","0.62773","0.00010"
"25.00000","4.98968","0.61112","0.00010"
"25.50000","5.08980","0.77011","0.00010"
"26.00000","5.18983","0.76152","0.00011"
"26.50000","5.28964","0.75853","0.00011"
"27.00000","5.38981","0.78396","0.00011"
"27.50000","5.48982","0.73273","0.00011"
"28.00000","5.58966","0.79969","0.00011"
"28.50000","5.68982","0.88505","0.00012"
"29.00000","5.78981","0.84047","0.00012"
"29.50000","5.88965","0.80634","0.00012"
"30.00000","5.98985","0.92693","0.00012"
"30.50000","6.08972","0.91119","0.00013"
"31.00000","6.18969","0.93875","0.00013"
"31.50000","6.28979","0.87370","0.00013"
"32.00000","6.38977","0.96089","0.00013"
"32.50000","6.48966","0.98437","0.00014"
"33.00000","6.58988","0.97870","0.00014"
"33.50000","6.68971","1.05282","0.00014"
"34.00000","6.78971","1.08703","0.00014"
"34.50000","6.88989","1.05367","0.00015"
"35.00000","6.98973","1.06657","0.00015"
"35.50000","7.08972","1.13752","0.00015"
"36.00000","7.18990","1.17918","0.00015"
"36.50000","7.28972","1.23122","0.00015"
"37.00000","7.38969","1.19441","0.00016"
"37.50000","7.48986","1.15172","0.00016"
"38.00000","7.58971","1.07467","0.00016"
"38.50000","7.68967","1.20912","0.00016"
"39.00000","7.78995","1.23911","0.00017"
"39.50000","7.88969","1.21185","0.00017"
"40.00000","7.98975","1.19253","0.00017"
"40.50000","8.08990","1.19544","0.00017"
"41.00000","8.18970","1.31117","0.00018"
"41.50000","8.28973","1.25218","0.00018"
"42.00000","8.38990","1.14524","0.00018"
"42.50000","8.48969","1.37579","0.00018"
"43.00000","8.58976","1.30284","0.00019"
"43.50000","8.68987","1.32293","0.00019"
"44.00000","8.78967","1.36530","0.00019"
"44.50000","8.88974","1.33791","0.00019"
"45.00000","8.98989","1.26538","0.00019"
"45.50000","9.08968","1.22030","0.00020"
"46.00000","9.18981","1.42614","0.00020"
"46.50000","9.28985","1.41161","0.00020"
"47.00000","9.38970","1.35605","0.00020"
"47.50000","9.48978","1.41792","0.00021"
"48.00000","9.58984","1.32433","0.00021"
"48.50000","9.68969","1.41265","0.00021"
"49.00000","9.78982","1.47964","0.00021"
"49.50000","9.88979","1.48484","0.00022"
"50.00000","9.98970","1.50301","0.00022"
"50.50000","10.08981","1.46838","0.00022"
"51.00000","10.18982","1.50328","0.00022"
"51.50000","10.28965","1.57417","0.00023"
"52.00000","10.38984","1.51442","0.00023"
"52.50000","10.48975","1.55275","0.00023"
"53.00000","10.58968","1.71776","0.00023"
"53.50000","10.68989","1.62907","0.00024"
"54.00000","10.78976","1.65451","0.00024"
"54.50000","10.88969","1.64496","0.00024"
"55.00000","10.98991","1.65827","0.00024"
"55.50000","11.08972","1.79048","0.00024"
"56.00000","11.18972","1.80040","0.00025"
"56.50000","11.28988","1.87528","0.00025"
"57.00000","11.38975","1.82224","0.00025"
"57.50000","11.48968","1.74675","0.00025"
"58.00000","11.58990","1.82930","0.00026"
"58.50000","11.68970","1.89171","0.00026"
"59.00000","11.78968","1.81214","0.00026"
"59.50000","11.88993","1.90131","0.00026"
"60.00000","11.98972","1.93958","0.00027"
"60.50000","12.08974","1.87263","0.00027"
"61.00000","12.18989","1.95334","0.00027"
"61.50000","12.28971","1.97550","0.00027"
"62.00000","12.38976","1.86843","0.00028"
"62.50000","12.48993","2.04405","0.00028"
"63.00000","12.58967","1.98277","0.00028"
"63.50000","12.68971","1.95891","0.00028"
"64.00000","12.78989","1.98364","0.00029"
"64.50000","12.88967","2.02361","0.00029"
"65.00000","12.98975","2.13384","0.00029"
"65.50000","13.08994","2.09203","0.00029"
"66.00000","13.18967","2.06737","0.00029"
"66.50000","13.28978","2.08753","0.00030"
"67.00000","13.38988","2.08958","0.00030"
"67.50000","13.48971","2.08074","0.00030"
"68.00000","13.58976","2.23755","0.00030"
"68.50000","13.68986","2.19646","0.00031"
"69.00000","13.78970","2.18661","0.00031"
"69.50000","13.88981","2.20309","0.00031"
"70.00000","13.98982","2.26334","0.00031"
"70.50000","14.08970","2.21527","0.00032"
"71.00000","14.18979","2.26240","0.00032"
"71.50000","14.28985","2.27556","0.00032"
"72.00000","14.38967","2.24901","0.00032"
"72.50000","14.48980","2.27733","0.00033"
"73.00000","14.58980","2.28550","0.00033"
"73.50000","14.68966","2.26157","0.00033"
"74.00000","14.78984","2.26511","0.00033"
"74.50000","14.88977","2.39020","0.00034"
"75.00000","14.98964","2.41599","0.00034"
"75.50000","15.08987","2.41460","0.00034"
"76.00000","15.18976","2.46386","0.00034"
"76.50000","15.28969","2.44693","0.00035"
"77.00000","15.38988","2.54070","0.00035"
"77.50000","15.48979","2.49846","0.00035"
"78.00000","15.58968","2.61601","0.00035"
"78.50000","15.68984","2.46515","0.00035"
"79.00000","15.78970","2.53265","0.00036"
"79.50000","15.88967","2.48409","0.00036"
"80.00000","15.98992","2.61170","0.00036"
"80.50000","16.08965","2.50054","0.00036"
"81.00000","16.18974","2.64568","0.00037"
"81.50000","16.28989","2.66824","0.00037"
"82.00000","16.38969","2.72230","0.00037"
"82.50000","16.48973","2.71038","0.00037"
"83.00000","16.58992","2.68784","0.00038"
"83.50000","16.68970","2.69193","0.00038"
"84.00000","16.78971","2.72863","0.00038"
"84.50000","16.88994","2.77412","0.00038"
"85.00000","16.98969","2.77896","0.00039"
